id,category,left_gt,right_gt,left_dimensions,right_dimensions,image_bytes_equal
UN_130_em_1056,identical,y ^ { 4 } = ( x - b _ { 1 } ) ( x - b _ { 2 } ) ( x - b _ { 3 } ) ( x - b _ { 4 } ) ( x - b _ { 5 } ),y ^ { 4 } = ( x - b _ { 1 } ) ( x - b _ { 2 } ) ( x - b _ { 3 } ) ( x - b _ { 4 } ) ( x - b _ { 5 } ),708x90,708x90,true
UN_130_em_1057,identical,a - b = ( a + b ) ( a - b ),a - b = ( a + b ) ( a - b ),335x69,335x69,true
UN_130_em_1058,identical,x ^ { - z } = z ^ { - 1 } x ^ { - 1 } z,x ^ { - z } = z ^ { - 1 } x ^ { - 1 } z,426x93,426x93,true
UN_130_em_1059,residual,\sum _ { a } A ^ { i } _ { a a } = \sum _ { a } A ^ { i a } _ { a },\sum \limits _ { a } A _ { a a } ^ { i } = \sum \limits _ { a } A _ { a } ^ { i a },404x153,404x153,true
UN_130_em_1060,identical,x \rightarrow x,x \rightarrow x,294x74,294x74,true
UN_130_em_1061,identical,\frac { 1 } { 2 } ( n + 1 ) ( n + 2 ),\frac { 1 } { 2 } ( n + 1 ) ( n + 2 ),299x102,299x102,true
UN_130_em_1062,identical,\int F \neq 0,\int F \neq 0,111x82,111x82,true
UN_130_em_1063,identical,( b a ) ^ { 0 } = a ^ { 0 } b ^ { 0 } = b ^ { 0 } a ^ { 0 },( b a ) ^ { 0 } = a ^ { 0 } b ^ { 0 } = b ^ { 0 } a ^ { 0 },404x114,404x114,true
UN_130_em_1064,identical,\sqrt { l _ { 1 } } + \sqrt { l _ { 2 } } \geq \sqrt { l _ { 3 } },\sqrt { l _ { 1 } } + \sqrt { l _ { 2 } } \geq \sqrt { l _ { 3 } },316x87,316x87,true
UN_130_em_1065,only_limits,"\lim _ { n \rightarrow \infty } T _ { 2 n , 2 n - 1 } = - 2 + \sqrt { 3 }","\lim \limits _ { n \rightarrow \infty } T _ { 2 n , 2 n - 1 } = - 2 + \sqrt { 3 }",641x148,641x148,true
UN_130_em_1066,residual,\sum ^ { + \infty } _ { n = - \infty } ( - 1 ) ^ { n },\sum \limits _ { n = - \infty } ^ { + \infty } ( - 1 ) ^ { n },264x152,264x152,true
UN_130_em_1067,identical,- v _ { 1 } + v _ { 2 } + v _ { 3 } = \frac { 1 } { 2 },- v _ { 1 } + v _ { 2 } + v _ { 3 } = \frac { 1 } { 2 },446x129,446x129,true
UN_130_em_1068,identical,\cos ^ { 2 } ( t \sqrt { C } ) = 0,\cos ^ { 2 } ( t \sqrt { C } ) = 0,290x75,290x75,true
UN_130_em_1069,identical,P = \sum p,P = \sum p,120x63,120x63,true
UN_130_em_1070,identical,\beta = \sqrt { k } + \frac { 1 } { \sqrt { k } },\beta = \sqrt { k } + \frac { 1 } { \sqrt { k } },361x122,361x122,true
UN_130_em_1071,identical,\frac { 9 } { 8 },\frac { 9 } { 8 },61x102,61x102,true
UN_130_em_1072,identical,x z = e ^ { u } + e ^ { v } + e ^ { - t - u + v } + 1,x z = e ^ { u } + e ^ { v } + e ^ { - t - u + v } + 1,671x121,671x121,true
UN_130_em_1073,identical,P _ { m },P _ { m },80x69,80x69,true
UN_130_em_1074,identical,B _ { n } = \frac { n } { n - 2 } B _ { n - 1 },B _ { n } = \frac { n } { n - 2 } B _ { n - 1 },479x135,479x135,true
UN_131_em_1075,identical,\int d x ^ { 1 } d x ^ { 2 },\int d x ^ { 1 } d x ^ { 2 },207x126,207x126,true
UN_131_em_1076,identical,[ a ( a + b ) c d c ( a + b ) a ],[ a ( a + b ) c d c ( a + b ) a ],351x99,351x99,true
UN_131_em_1077,identical,x _ { a } x _ { a },x _ { a } x _ { a },221x79,221x79,true
UN_131_em_1078,identical,\log | \sin q |,\log | \sin q |,171x77,171x77,true
UN_131_em_1079,identical,\lim q _ { n } = \alpha,\lim q _ { n } = \alpha,228x94,228x94,true
UN_131_em_1080,identical,- 9 9,- 9 9,107x54,107x54,true
UN_131_em_1081,residual,r = z \tan { \alpha },r = z \tan \alpha,323x100,323x100,true
UN_131_em_1082,identical,\frac { 0 } { 0 },\frac { 0 } { 0 },71x109,71x109,true
UN_131_em_1083,identical,[ e ],[ e ],74x68,74x68,true
UN_131_em_1084,identical,- \frac { 7 } { 1 6 0 } \sqrt { 3 0 },- \frac { 7 } { 1 6 0 } \sqrt { 3 0 },209x120,209x120,true
UN_131_em_1085,identical,\frac { 4 } { 9 },\frac { 4 } { 9 },86x129,86x129,true
UN_131_em_1086,identical,- \sqrt { 2 + \sqrt { 2 } },- \sqrt { 2 + \sqrt { 2 } },194x79,194x79,true
UN_131_em_1087,identical,\beta = \log ( 2 \sqrt { \pi } ) = 1 . 2 7,\beta = \log ( 2 \sqrt { \pi } ) = 1 . 2 7,343x90,343x90,true
UN_131_em_1088,identical,2 . 4 \times 1 . 2,2 . 4 \times 1 . 2,216x63,216x63,true
UN_131_em_1089,identical,\int d x,\int d x,82x82,82x82,true
UN_131_em_1090,only_limits,\sum _ { i _ { 1 } } m _ { i _ { 1 } } + \sum _ { j _ { 1 } } m _ { j _ { 1 } } - 2 \sum _ { k _ { 1 } } m _ { k _ { 1 } } = - 3,\sum \limits _ { i _ { 1 } } m _ { i _ { 1 } } + \sum \limits _ { j _ { 1 } } m _ { j _ { 1 } } - 2 \sum \limits _ { k _ { 1 } } m _ { k _ { 1 } } = - 3,562x177,562x177,true
UN_131_em_1091,identical,x ^ { 3 } + y ^ { 3 } + z ^ { 3 } + a x y z,x ^ { 3 } + y ^ { 3 } + z ^ { 3 } + a x y z,433x116,433x116,true
UN_131_em_1092,only_limits,\lim _ { n \rightarrow \infty } n _ { c } / n = 1,\lim \limits _ { n \rightarrow \infty } n _ { c } / n = 1,370x121,370x121,true
UN_131_em_1093,identical,d \geq 7,d \geq 7,138x74,138x74,true
UN_131_em_1094,identical,2 ^ { \frac { 1 } { 4 } } ( \frac { 5 - \sqrt { 5 } } { 5 + \sqrt { 5 } } ) ^ { \frac { 3 } { 4 } },2 ^ { \frac { 1 } { 4 } } ( \frac { 5 - \sqrt { 5 } } { 5 + \sqrt { 5 } } ) ^ { \frac { 3 } { 4 } },250x121,250x121,true
UN_131_em_1095,identical,1 0 ^ { - 2 } \div 1 0 ^ { - 1 },1 0 ^ { - 2 } \div 1 0 ^ { - 1 },392x112,392x112,true
UN_131_em_1096,identical,\infty + \infty,\infty + \infty,247x65,247x65,true
UN_131_em_1097,identical,E ^ { \alpha } ( x _ { 1 } ( \frac { x _ { 2 } } { x _ { 1 } } ) ^ { 2 } ) = 2 x _ { 2 },E ^ { \alpha } ( x _ { 1 } ( \frac { x _ { 2 } } { x _ { 1 } } ) ^ { 2 } ) = 2 x _ { 2 },235x101,235x101,true
UN_131_em_1098,only_limits,\sum _ { b } \pi _ { a b } \pi _ { b c } = \pi _ { a c },\sum \limits _ { b } \pi _ { a b } \pi _ { b c } = \pi _ { a c },449x178,449x178,true
UN_131_em_1099,identical,- \frac { 9 9 2 } { 9 9 },- \frac { 9 9 2 } { 9 9 },213x130,213x130,true
UN_132_em_1100,identical,C \rightarrow \sqrt { f } C,C \rightarrow \sqrt { f } C,172x70,172x70,true
UN_132_em_1101,identical,"f ( \pm \pi , \pm \pi , \pm \pi ) = - f ( \pm \pi , \pm \pi , \pm \pi ) = 0","f ( \pm \pi , \pm \pi , \pm \pi ) = - f ( \pm \pi , \pm \pi , \pm \pi ) = 0",517x114,517x114,true
UN_132_em_1102,identical,\frac { 1 } { 6 } ( n + 1 ) ( n + 2 ) ( n + 3 ),\frac { 1 } { 6 } ( n + 1 ) ( n + 2 ) ( n + 3 ),293x102,293x102,true
UN_132_em_1103,identical,e ^ { - A } A ^ { A },e ^ { - A } A ^ { A },126x83,126x83,true
UN_132_em_1104,residual,\gamma = \cos { c },\gamma = \cos c,165x67,165x67,true
UN_132_em_1105,identical,z = \sqrt { \frac { m } { 2 } } ( x + i y ),z = \sqrt { \frac { m } { 2 } } ( x + i y ),293x99,293x99,true
UN_132_em_1106,identical,j \neq 9,j \neq 9,126x94,126x94,true
UN_132_em_1107,identical,A n \log n,A n \log n,148x83,148x83,true
UN_132_em_1108,identical,e > e _ { c },e > e _ { c },144x76,144x76,true
UN_132_em_1109,identical,- \frac { d ^ { 2 } } { d x ^ { 2 } } + x \frac { d } { d x } + 1,- \frac { d ^ { 2 } } { d x ^ { 2 } } + x \frac { d } { d x } + 1,533x193,533x193,true
UN_132_em_1110,identical,x _ { 1 } x _ { d + 1 } + \ldots + x _ { d } x _ { 2 d },x _ { 1 } x _ { d + 1 } + \ldots + x _ { d } x _ { 2 d },675x101,675x101,true
UN_132_em_1111,identical,\sin ( \frac { 2 \pi k } { p } ),\sin ( \frac { 2 \pi k } { p } ),214x126,214x126,true
UN_132_em_1112,identical,x _ { o } \leq x \leq L,x _ { o } \leq x \leq L,261x94,261x94,true
UN_133_em_1114,identical,y = \tan \frac { \mu } { 2 },y = \tan \frac { \mu } { 2 },229x107,229x107,true
UN_133_em_1115,identical,r = \sqrt { y _ { 6 } ^ { 2 } + y _ { 7 } ^ { 2 } + y _ { 8 } ^ { 2 } },r = \sqrt { y _ { 6 } ^ { 2 } + y _ { 7 } ^ { 2 } + y _ { 8 } ^ { 2 } },321x113,321x113,true
UN_133_em_1116,identical,\pm \sqrt { 3 },\pm \sqrt { 3 },105x67,105x67,true
UN_133_em_1117,identical,8 \times 8,8 \times 8,98x73,98x73,true
UN_133_em_1118,identical,i = 1 \div N,i = 1 \div N,206x75,206x75,true
UN_133_em_1119,identical,p ^ { k } x ^ { k },p ^ { k } x ^ { k },132x106,132x106,true
UN_133_em_1120,identical,| x y | = | x | | y |,| x y | = | x | | y |,200x85,200x85,true
UN_133_em_1121,identical,R ( x ) = \frac { 1 } { \sqrt { n + \frac { q } { 2 \pi } \cos ^ { 2 } ( n x ) } },R ( x ) = \frac { 1 } { \sqrt { n + \frac { q } { 2 \pi } \cos ^ { 2 } ( n x ) } },458x157,458x157,true
UN_133_em_1122,identical,d ^ { p + 1 } x = d ^ { p } y d x,d ^ { p + 1 } x = d ^ { p } y d x,373x119,373x119,true
UN_133_em_1123,identical,c = c _ { 1 } + c _ { 2 },c = c _ { 1 } + c _ { 2 },286x79,286x79,true
UN_133_em_1124,identical,"( x a x ^ { - 1 } , x b x ^ { - 1 } )","( x a x ^ { - 1 } , x b x ^ { - 1 } )",327x93,327x93,true
UN_133_em_1125,identical,\frac { 4 } { 1 3 5 } \sqrt { 5 },\frac { 4 } { 1 3 5 } \sqrt { 5 },142x101,142x101,true
UN_133_em_1126,identical,x \neq z,x \neq z,170x68,170x68,true
UN_133_em_1127,identical,- 2 + \frac { v - 2 } { v } \log ( 1 - v ),- 2 + \frac { v - 2 } { v } \log ( 1 - v ),326x100,326x100,true
UN_133_em_1128,identical,3 . 1 . 3,3 . 1 . 3,99x56,99x56,true
UN_133_em_1129,identical,r = \sqrt { ( x ^ { 8 } ) ^ { 2 } + ( x ^ { 9 } ) ^ { 2 } + ( x ^ { 1 0 } ) ^ { 2 } },r = \sqrt { ( x ^ { 8 } ) ^ { 2 } + ( x ^ { 9 } ) ^ { 2 } + ( x ^ { 1 0 } ) ^ { 2 } },379x102,379x102,true
UN_133_em_1130,identical,( 7 3 ) ( 3 7 ) ( 7 7 ),( 7 3 ) ( 3 7 ) ( 7 7 ),183x66,183x66,true
UN_133_em_1132,identical,x ^ { 1 } + x ^ { 2 } + x ^ { 5 } = a,x ^ { 1 } + x ^ { 2 } + x ^ { 5 } = a,417x94,417x94,true
UN_133_em_1133,identical,A . A,A . A,96x55,96x55,true
UN_133_em_1134,residual,\frac 1 6 n ( n + 1 ) ( n + 2 ),\frac { 1 } { 6 } n ( n + 1 ) ( n + 2 ),235x90,235x90,true
UN_133_em_1135,identical,\sin k x,\sin k x,129x66,129x66,true
UN_133_em_1136,residual,2 ^ { \frac } { p } { p + 1 },2 ^ { \frac { p } { p + 1 } },164x134,164x134,true
UN_133_em_1137,identical,X ^ { i } = \frac { 1 } { \sqrt { 2 } } ( X _ { 2 i - 1 } + i X _ { 2 i } ),X ^ { i } = \frac { 1 } { \sqrt { 2 } } ( X _ { 2 i - 1 } + i X _ { 2 i } ),367x129,367x129,true
UN_133_em_1138,identical,a _ { 3 } = \frac { a _ { 1 } } { 4 } + \frac { a _ { 2 } } { 2 } - \frac { 1 } { 8 },a _ { 3 } = \frac { a _ { 1 } } { 4 } + \frac { a _ { 2 } } { 2 } - \frac { 1 } { 8 },346x118,346x118,true
UN_134_em_1139,only_limits,\lim _ { r \rightarrow \infty } e ^ { 2 r } ( n - H ( r ) ) = 2 n,\lim \limits _ { r \rightarrow \infty } e ^ { 2 r } ( n - H ( r ) ) = 2 n,662x148,662x148,true
UN_134_em_1140,identical,n _ { a b c } = n _ { a } + n _ { b } + n _ { c },n _ { a b c } = n _ { a } + n _ { b } + n _ { c },888x115,888x115,true
UN_134_em_1141,identical,\alpha ^ { i } - 1 ^ { \alpha ^ { k } } - 1 ^ { \alpha ^ { k } } - 1,\alpha ^ { i } - 1 ^ { \alpha ^ { k } } - 1 ^ { \alpha ^ { k } } - 1,651x162,651x162,true
UN_134_em_1142,only_limits,\lim _ { n \rightarrow \infty } s _ { n } = 0,\lim \limits _ { n \rightarrow \infty } s _ { n } = 0,411x152,411x152,true
UN_134_em_1143,identical,\frac { ( 4 \pi \sigma ) ^ { \frac { n } { 2 } } } { \sqrt { n + 1 } },\frac { ( 4 \pi \sigma ) ^ { \frac { n } { 2 } } } { \sqrt { n + 1 } },264x197,264x197,true
UN_134_em_1144,identical,[ a ] \times [ a ] \times [ a ],[ a ] \times [ a ] \times [ a ],440x103,440x103,true
UN_134_em_1145,identical,\sqrt { 3 + \sqrt { 3 } },\sqrt { 3 + \sqrt { 3 } },201x83,201x83,true
UN_134_em_1146,identical,1 9 9 \times 1 9 9,1 9 9 \times 1 9 9,272x74,272x74,true
UN_134_em_1147,identical,\log r _ { h },\log r _ { h },144x84,144x84,true
UN_134_em_1148,identical,- \infty < x < \infty,- \infty < x < \infty,372x76,372x76,true
UN_134_em_1149,identical,\sin z = 1,\sin z = 1,338x82,338x82,true
UN_451_em_600,residual,x = [ x ] { + } f _ { x },x = [ x ] + f _ { x },253x81,253x81,true
UN_451_em_601,identical,\tan ( \frac { \pi ( 2 k - 1 ) } { 4 ( 2 L + 1 ) } ),\tan ( \frac { \pi ( 2 k - 1 ) } { 4 ( 2 L + 1 ) } ),347x126,347x126,true
UN_451_em_602,identical,"- y , - y , - y , - y","- y , - y , - y , - y",327x82,327x82,true
UN_451_em_603,identical,2 ^ { - \frac { 1 } { 9 } } 3 ^ { - \frac { 1 } { 3 } },2 ^ { - \frac { 1 } { 9 } } 3 ^ { - \frac { 1 } { 3 } },181x111,181x111,true
UN_451_em_604,identical,m = - \frac { 1 } { 2 } \pm \sqrt { \frac { 1 7 } { 3 6 } },m = - \frac { 1 } { 2 } \pm \sqrt { \frac { 1 7 } { 3 6 } },281x104,281x104,true
UN_451_em_605,identical,x ^ { 0 } x ^ { 1 } x ^ { 2 } x ^ { 3 },x ^ { 0 } x ^ { 1 } x ^ { 2 } x ^ { 3 },229x81,229x81,true
UN_451_em_606,identical,\cos \beta _ { n },\cos \beta _ { n },131x84,131x84,true
UN_451_em_607,identical,a _ { 2 } = - \frac { 3 - \sqrt { 3 } } { 4 } a _ { 1 },a _ { 2 } = - \frac { 3 - \sqrt { 3 } } { 4 } a _ { 1 },441x136,441x136,true
UN_451_em_608,identical,- a \leq x \leq a,- a \leq x \leq a,355x69,355x69,true
UN_451_em_609,identical,\frac { n - 1 } { 2 } - \frac { - n - 1 } { 2 } = n,\frac { n - 1 } { 2 } - \frac { - n - 1 } { 2 } = n,470x129,470x129,true
UN_451_em_610,identical,M _ { 5 },M _ { 5 },82x72,82x72,true
UN_451_em_611,identical,Y \rightarrow Y,Y \rightarrow Y,138x82,138x82,true
UN_451_em_612,identical,T _ { 0 },T _ { 0 },69x73,69x73,true
UN_451_em_613,identical,- ( \frac { 5 + \sqrt { 5 } } { 5 - \sqrt { 5 } } ) ^ { \frac { 1 } { 4 } },- ( \frac { 5 + \sqrt { 5 } } { 5 - \sqrt { 5 } } ) ^ { \frac { 1 } { 4 } },183x129,183x129,true
UN_451_em_614,identical,\sin ^ { 2 } 2 q,\sin ^ { 2 } 2 q,197x119,197x119,true
UN_451_em_615,identical,\frac { 1 } { 3 } ( - \frac { 2 } { \beta ^ { 2 } } - n _ { a } ^ { 2 } ),\frac { 1 } { 3 } ( - \frac { 2 } { \beta ^ { 2 } } - n _ { a } ^ { 2 } ),187x102,187x102,true
UN_451_em_616,identical,( x + y ) ^ { 2 } + 2 ( x y - 1 ) ^ { 2 } = 0,( x + y ) ^ { 2 } + 2 ( x y - 1 ) ^ { 2 } = 0,415x106,415x106,true
UN_451_em_617,identical,N . n,N . n,78x59,78x59,true
UN_451_em_618,identical,- 2 ^ { \frac { 1 } { 4 } } ( \frac { 5 - \sqrt { 5 } } { 5 + \sqrt { 5 } } ) ^ { \frac { 3 } { 4 } },- 2 ^ { \frac { 1 } { 4 } } ( \frac { 5 - \sqrt { 5 } } { 5 + \sqrt { 5 } } ) ^ { \frac { 3 } { 4 } },273x137,273x137,true
UN_451_em_619,identical,\beta _ { 2 } + \beta _ { 3 } + \beta _ { 4 } + \beta _ { 5 } + \beta _ { 6 } + \beta _ { 7 },\beta _ { 2 } + \beta _ { 3 } + \beta _ { 4 } + \beta _ { 5 } + \beta _ { 6 } + \beta _ { 7 },422x94,422x94,true
UN_451_em_620,identical,+ 2 ( - 2 ),+ 2 ( - 2 ),141x69,141x69,true
UN_451_em_621,identical,V _ { p },V _ { p },59x92,59x92,true
UN_451_em_622,identical,n \geq 9,n \geq 9,125x67,125x67,true
UN_451_em_623,identical,y = \cos ^ { 2 } x,y = \cos ^ { 2 } x,217x109,217x109,true
UN_451_em_624,identical,\frac { N ^ { \frac { 7 } { 5 } } } { g _ { Y M } ^ { \frac { 6 } { 5 } } } \frac { 1 } { | x | ^ { \frac { 9 } { 5 } } },\frac { N ^ { \frac { 7 } { 5 } } } { g _ { Y M } ^ { \frac { 6 } { 5 } } } \frac { 1 } { | x | ^ { \frac { 9 } { 5 } } },302x219,302x219,true
UN_452_em_625,identical,"- 0 . 9 0 1 , - 0 . 9 6 0 , - 0 . 9 7 9","- 0 . 9 0 1 , - 0 . 9 6 0 , - 0 . 9 7 9",544x71,544x71,true
UN_452_em_626,identical,c _ { a } ( x _ { a } ),c _ { a } ( x _ { a } ),132x82,132x82,true
UN_452_em_627,identical,\sqrt { z w },\sqrt { z w },140x82,140x82,true
UN_452_em_628,identical,\frac { 7 } { 1 6 } + 6,\frac { 7 } { 1 6 } + 6,138x112,138x112,true
UN_452_em_629,only_limits,\lim _ { r \rightarrow 0 } c ( r ),\lim \limits _ { r \rightarrow 0 } c ( r ),186x99,186x99,true
UN_452_em_630,identical,\sum \alpha = 0,\sum \alpha = 0,156x70,156x70,true
UN_452_em_631,identical,x \rightarrow y,x \rightarrow y,145x66,145x66,true
UN_452_em_632,identical,x g ^ { - 1 } g y = x y,x g ^ { - 1 } g y = x y,262x82,262x82,true
UN_452_em_633,residual,\sum _ { a } A ^ { 0 } _ { a a },\sum \limits _ { a } A _ { a a } ^ { 0 },178x108,178x108,true
UN_452_em_634,identical,\frac { 1 } { 2 } f _ { b c } ^ { a } c ^ { b },\frac { 1 } { 2 } f _ { b c } ^ { a } c ^ { b },176x128,176x128,true
UN_452_em_635,identical,z _ { a b } = z _ { a } - z _ { b },z _ { a b } = z _ { a } - z _ { b },339x94,339x94,true
UN_452_em_636,identical,\frac { a } { 3 } = a - \frac { 2 a } { 3 },\frac { a } { 3 } = a - \frac { 2 a } { 3 },244x118,244x118,true
UN_452_em_637,identical,\sqrt { 1 + x },\sqrt { 1 + x },162x89,162x89,true
UN_452_em_638,identical,\int d ^ { 3 } x d ^ { 3 } y,\int d ^ { 3 } x d ^ { 3 } y,178x103,178x103,true
UN_452_em_639,identical,T ^ { n },T ^ { n },68x78,68x78,true
UN_452_em_640,identical,( x ^ { a } - x ^ { - a } ) / ( x - x ^ { - 1 } ),( x ^ { a } - x ^ { - a } ) / ( x - x ^ { - 1 } ),338x78,338x78,true
UN_452_em_641,identical,\sqrt { 2 + \sqrt { 2 } },\sqrt { 2 + \sqrt { 2 } },155x81,155x81,true
UN_452_em_642,identical,x _ { 2 } < x < x _ { 1 },x _ { 2 } < x < x _ { 1 },274x70,274x70,true
UN_452_em_643,identical,h _ { y y },h _ { y y },76x82,76x82,true
UN_452_em_644,identical,\frac { 1 } { n },\frac { 1 } { n },68x97,68x97,true
UN_452_em_645,identical,- \frac { 4 } { 2 4 } - \frac { 4 } { 1 6 } = - \frac { 5 } { 1 2 },- \frac { 4 } { 2 4 } - \frac { 4 } { 1 6 } = - \frac { 5 } { 1 2 },315x112,315x112,true
UN_452_em_646,only_limits,1 + \frac { 1 } { z } \sin z \cos ( z + 2 \alpha _ { 1 } ) = 2 \int _ { 0 } ^ { 1 } d x \cos ^ { 2 } ( z x + \alpha _ { 1 } ),1 + \frac { 1 } { z } \sin z \cos ( z + 2 \alpha _ { 1 } ) = 2 \int \limits _ { 0 } ^ { 1 } d x \cos ^ { 2 } ( z x + \alpha _ { 1 } ),863x122,863x122,true
UN_452_em_647,identical,h = \tan \phi,h = \tan \phi,188x83,188x83,true
UN_452_em_648,identical,u + \frac { u _ { n } } { 2 },u + \frac { u _ { n } } { 2 },166x106,166x106,true
UN_452_em_649,identical,\int d x ^ { 1 } d y ^ { 1 },\int d x ^ { 1 } d y ^ { 1 },148x101,148x101,true
UN_453_em_650,identical,1 \div 3,1 \div 3,103x59,103x59,true
UN_453_em_651,identical,y > x,y > x,151x69,151x69,true
UN_453_em_652,identical,A _ { j } = \sqrt { j ( j + 1 ) },A _ { j } = \sqrt { j ( j + 1 ) },234x77,234x77,true
UN_453_em_653,identical,- 2 \log ( 2 ) \log ( r ),- 2 \log ( 2 ) \log ( r ),323x78,323x78,true
UN_453_em_654,identical,2 c = \sqrt { 6 } - \sqrt { 3 },2 c = \sqrt { 6 } - \sqrt { 3 },231x68,231x68,true
UN_453_em_655,only_limits,\lim _ { n \rightarrow \infty } c _ { n } = 0,\lim \limits _ { n \rightarrow \infty } c _ { n } = 0,330x123,330x123,true
UN_453_em_656,identical,\int d ^ { n } x a _ { 2 },\int d ^ { n } x a _ { 2 },213x123,213x123,true
UN_453_em_657,identical,[ a ] \times [ a ] \times [ b ],[ a ] \times [ a ] \times [ b ],196x84,196x84,true
UN_453_em_658,identical,2 \cos \frac { ( a _ { 0 } \pm a _ { 1 } ) \pi } { 2 },2 \cos \frac { ( a _ { 0 } \pm a _ { 1 } ) \pi } { 2 },361x143,361x143,true
UN_453_em_659,identical,\sqrt { - n },\sqrt { - n },109x72,109x72,true
UN_453_em_660,residual,h ^ { - 1 } _ { i } = \sin ^ { 2 } \theta _ { i } f ^ { - 1 } + \cos ^ { 2 } \theta _ { i },h _ { i } ^ { - 1 } = \sin ^ { 2 } \theta _ { i } f ^ { - 1 } + \cos ^ { 2 } \theta _ { i },605x112,605x112,true
UN_453_em_661,identical,\frac { f } { 2 \sin \theta },\frac { f } { 2 \sin \theta },171x141,171x141,true
UN_453_em_662,identical,w ( x ) = f ( x ) x ^ { - 1 / 4 } \sqrt { x ^ { 3 } - 1 },w ( x ) = f ( x ) x ^ { - 1 / 4 } \sqrt { x ^ { 3 } - 1 },476x102,476x102,true
UN_453_em_663,identical,\sin ^ { 2 } x \leq 1,\sin ^ { 2 } x \leq 1,318x88,318x88,true
UN_453_em_664,identical,\tan \theta \geq 0,\tan \theta \geq 0,198x70,198x70,true
UN_453_em_665,identical,\frac { 5 } { 8 },\frac { 5 } { 8 },61x94,61x94,true
UN_453_em_666,identical,5 + 2 + 4 + 4 + 3 = 1 8,5 + 2 + 4 + 4 + 3 = 1 8,353x73,353x73,true
UN_453_em_667,identical,\frac { x } { x },\frac { x } { x },127x131,127x131,true
UN_453_em_668,identical,x ^ { 2 j + 1 } + i x ^ { 2 j + 2 },x ^ { 2 j + 1 } + i x ^ { 2 j + 2 },435x114,435x114,true
UN_453_em_669,identical,\int d ^ { 1 0 } x \sqrt { G } R,\int d ^ { 1 0 } x \sqrt { G } R,193x108,193x108,true
UN_453_em_670,identical,\frac { 1 } { c },\frac { 1 } { c },82x96,82x96,true
UN_453_em_671,residual,q ^ { \frac } { 1 } { 2 } - q ^ { - \frac { 1 } { 2 } },q ^ { \frac { 1 } { 2 } } - q ^ { - \frac { 1 } { 2 } },213x107,213x107,true
UN_453_em_672,identical,p \geq 7,p \geq 7,129x94,129x94,true
UN_453_em_673,only_limits,\int \sum _ { a } A ^ { a } = 0,\int \sum \limits _ { a } A ^ { a } = 0,152x94,152x94,true
UN_453_em_674,identical,B \rightarrow \tan \theta,B \rightarrow \tan \theta,219x76,219x76,true
UN_454_em_675,identical,y ^ { 4 } = ( x - b _ { 1 } ) ^ { 3 } ( x - b _ { 2 } ) ^ { 3 },y ^ { 4 } = ( x - b _ { 1 } ) ^ { 3 } ( x - b _ { 2 } ) ^ { 3 },470x102,470x102,true
UN_454_em_676,identical,L = L _ { 0 } + L _ { 2 } + L _ { 3 } + L _ { 4 },L = L _ { 0 } + L _ { 2 } + L _ { 3 } + L _ { 4 },393x91,393x91,true
UN_454_em_677,identical,| x + y | \geq | x |,| x + y | \geq | x |,210x78,210x78,true
UN_454_em_678,identical,\frac { 1 5 } { 4 ( k + 4 ) } + \frac { 3 } { 4 ( k + 2 ) },\frac { 1 5 } { 4 ( k + 4 ) } + \frac { 3 } { 4 ( k + 2 ) },375x143,375x143,true
UN_454_em_679,identical,b ( r ) = b _ { - 1 } r ^ { - 1 } + b _ { 1 } r + ( \frac { 1 } { 8 } b _ { 1 } - 2 f _ { 1 } k _ { 1 } ) r ^ { 3 } + \ldots,b ( r ) = b _ { - 1 } r ^ { - 1 } + b _ { 1 } r + ( \frac { 1 } { 8 } b _ { 1 } - 2 f _ { 1 } k _ { 1 } ) r ^ { 3 } + \ldots,618x102,618x102,true
UN_454_em_680,identical,"( \frac { 4 } { 9 } , \frac { 4 } { 9 } )","( \frac { 4 } { 9 } , \frac { 4 } { 9 } )",182x105,182x105,true
UN_454_em_681,identical,v _ { x } v _ { y } v _ { z },v _ { x } v _ { y } v _ { z },171x87,171x87,true
UN_454_em_682,identical,1 2 x _ { 5 } - x _ { 6 } + 8 x _ { 8 } = 0,1 2 x _ { 5 } - x _ { 6 } + 8 x _ { 8 } = 0,405x78,405x78,true
UN_454_em_683,identical,X \rightarrow X,X \rightarrow X,168x65,168x65,true
UN_454_em_684,identical,z = \frac { x } { 1 + x },z = \frac { x } { 1 + x },225x107,225x107,true
UN_454_em_685,identical,\sum d _ { n } = \sum d _ { x } = 3 9 9,\sum d _ { n } = \sum d _ { x } = 3 9 9,331x77,331x77,true
UN_454_em_686,identical,f ( s ) = \frac { 1 } { 1 + e ^ { \frac { - 1 } { s - 1 } } e ^ { \frac { 1 } { t - s } } },f ( s ) = \frac { 1 } { 1 + e ^ { \frac { - 1 } { s - 1 } } e ^ { \frac { 1 } { t - s } } },350x132,350x132,true
UN_454_em_687,identical,t _ { 1 } = - t _ { 2 } = \sqrt { t ( t - 2 a ) },t _ { 1 } = - t _ { 2 } = \sqrt { t ( t - 2 a ) },365x84,365x84,true
UN_454_em_688,identical,\sum p _ { i },\sum p _ { i },94x91,94x91,true
UN_454_em_689,identical,P x P = - x,P x P = - x,185x77,185x77,true
