sample_id,in_san_caption,in_posformer_caption,in_benchmark_csv,in_official_result_zip,posformer_filtered_reason,san_ground_truth,posformer_ground_truth,ground_truth_equal,san_image_file,posformer_image_member,san_height,san_width,posformer_height,posformer_width,same_shape,pixel_exact,pixel_mae,pixel_inverted_mae,binary_exact_threshold_128,binary_inverted_exact_threshold_128,binary_disagreement_fraction,official_posformer_prediction,benchmark_posformer_prediction,prediction_equal,official_posformer_correct,benchmark_posformer_correct,correctness_transition
32_em_203,True,True,True,True,,l - 1,l - 1,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\32_em_203_0.bmp,data/2014/img/32_em_203.bmp,70,78,70,78,True,True,0.000000,255.000000,True,False,0.00000000,( - 1,( - 1,True,False,False,both_wrong
32_em_204,True,True,True,True,,\pm \sqrt { x },\pm \sqrt { x },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\32_em_204_0.bmp,data/2014/img/32_em_204.bmp,85,182,85,182,True,True,0.000000,255.000000,True,False,0.00000000,\pm \sqrt { x },\pm \sqrt { x },True,True,True,both_correct
32_em_205,True,True,True,True,,( a + b i ) - ( c + d i ) = ( a - c ) + ( b - d ) i,( a + b i ) - ( c + d i ) = ( a - c ) + ( b - d ) i,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\32_em_205_0.bmp,data/2014/img/32_em_205.bmp,90,444,90,444,True,True,0.000000,255.000000,True,False,0.00000000,( a + i ) - ( c + d i ) = ( a - c ) - ( b e - d ) i,( a + i ) - ( c + d i ) = ( a - c ) - ( b e - d ) i,True,False,False,both_wrong
32_em_206,True,True,True,True,,[ [ S ] ],[ [ S ] ],True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\32_em_206_0.bmp,data/2014/img/32_em_206.bmp,87,117,87,117,True,True,0.000000,255.000000,True,False,0.00000000,[ [ S ] ],[ [ S ] ],True,True,True,both_correct
32_em_207,True,True,True,True,,\int - \cos \phi d \phi,\int - \cos \phi d \phi,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\32_em_207_0.bmp,data/2014/img/32_em_207.bmp,76,161,76,161,True,True,0.000000,255.000000,True,False,0.00000000,\int - \cos \phi d \phi,\int - \cos \phi d \phi,True,True,True,both_correct
32_em_208,True,True,True,True,,b _ { u },b _ { u },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\32_em_208_0.bmp,data/2014/img/32_em_208.bmp,73,67,73,67,True,True,0.000000,255.000000,True,False,0.00000000,b a,b a,True,False,False,both_wrong
32_em_209,True,True,True,True,,\frac { f } { a } = \frac { b } { f },\frac { f } { a } = \frac { b } { f },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\32_em_209_0.bmp,data/2014/img/32_em_209.bmp,139,238,139,238,True,True,0.000000,255.000000,True,False,0.00000000,\frac { f } { a } = \frac { b } { f },\frac { f } { a } = \frac { b } { f },True,True,True,both_correct
32_em_210,True,True,True,True,,\frac { 1 - 2 p } { \sqrt { n p ( 1 - p ) } },\frac { 1 - 2 p } { \sqrt { n p ( 1 - p ) } },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\32_em_210_0.bmp,data/2014/img/32_em_210.bmp,156,268,156,268,True,True,0.000000,255.000000,True,False,0.00000000,\frac { 1 - 2 p } { \sqrt { n p - ( 1 - p ) } },\frac { 1 - 2 p } { \sqrt { n p - ( 1 - p ) } },True,False,False,both_wrong
32_em_211,True,True,True,True,,H _ { c l },H _ { c l },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\32_em_211_0.bmp,data/2014/img/32_em_211.bmp,65,69,65,69,True,True,0.000000,255.000000,True,False,0.00000000,H t d,H t d,True,False,False,both_wrong
32_em_212,True,True,True,True,,q - \sqrt { 2 },q - \sqrt { 2 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\32_em_212_0.bmp,data/2014/img/32_em_212.bmp,62,124,62,124,True,True,0.000000,255.000000,True,False,0.00000000,V - \sqrt { 2 },V - \sqrt { 2 },True,False,False,both_wrong
32_em_213,True,True,True,True,,\sqrt { a } \times \sqrt { b } = \sqrt { a b },\sqrt { a } \times \sqrt { b } = \sqrt { a b },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\32_em_213_0.bmp,data/2014/img/32_em_213.bmp,82,331,82,331,True,True,0.000000,255.000000,True,False,0.00000000,\sqrt { a } \times \sqrt { b } = \sqrt { a b },\sqrt { a } \times \sqrt { b } = \sqrt { a b },True,True,True,both_correct
32_em_214,True,True,True,True,,\int c d x,\int c d x,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\32_em_214_0.bmp,data/2014/img/32_em_214.bmp,91,105,91,105,True,True,0.000000,255.000000,True,False,0.00000000,\int c d x,\int c d x,True,True,True,both_correct
32_em_215,True,True,True,True,,m ^ { 3 },m ^ { 3 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\32_em_215_0.bmp,data/2014/img/32_em_215.bmp,82,103,82,103,True,True,0.000000,255.000000,True,False,0.00000000,m ^ { 3 },m ^ { 3 },True,True,True,both_correct
32_em_216,True,True,True,True,,g ( y ) - g ( x ),g ( y ) - g ( x ),True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\32_em_216_0.bmp,data/2014/img/32_em_216.bmp,65,166,65,166,True,True,0.000000,255.000000,True,False,0.00000000,q ( t ) - q ( x ),q ( t ) - q ( x ),True,False,False,both_wrong
32_em_217,True,True,True,True,,\sqrt { - 1 },\sqrt { - 1 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\32_em_217_0.bmp,data/2014/img/32_em_217.bmp,57,87,57,87,True,True,0.000000,255.000000,True,False,0.00000000,\sqrt { T },\sqrt { T },True,False,False,both_wrong
32_em_218,True,True,True,True,,g ^ { 2 } = g g = e,g ^ { 2 } = g g = e,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\32_em_218_0.bmp,data/2014/img/32_em_218.bmp,81,254,81,254,True,True,0.000000,255.000000,True,False,0.00000000,q ^ { 2 } = g g = e,q ^ { 2 } = g g = e,True,False,False,both_wrong
32_em_219,True,True,True,True,,E _ { 1 } < E < E _ { 2 },E _ { 1 } < E < E _ { 2 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\32_em_219_0.bmp,data/2014/img/32_em_219.bmp,92,250,92,250,True,True,0.000000,255.000000,True,False,0.00000000,E _ { 1 } < E < E _ { 2 },E _ { 1 } < E < E _ { 2 },True,True,True,both_correct
32_em_220a,True,True,True,True,,d = ( 2 4 z ^ { 5 } + 4 8 c z ^ { 3 } + 8 z ^ { 3 } + 2 4 c ^ { 2 } z + 1 6 c z ),d = ( 2 4 z ^ { 5 } + 4 8 c z ^ { 3 } + 8 z ^ { 3 } + 2 4 c ^ { 2 } z + 1 6 c z ),True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\32_em_220a_0.bmp,data/2014/img/32_em_220a.bmp,86,632,86,632,True,True,0.000000,255.000000,True,False,0.00000000,d = ( 2 4 E + 4 8 \theta ^ { 3 } + 8 x ^ { 3 } + 2 4 C ^ { 2 } z + 1 6 c z ),d = ( 2 4 E + 4 8 \theta ^ { 3 } + 8 x ^ { 3 } + 2 4 C ^ { 2 } z + 1 6 c z ),True,False,False,both_wrong
32_em_220b,True,True,True,True,,8 z ^ { 7 } + 2 9 c z ^ { 5 } + 2 9 c ^ { 2 } z ^ { 3 },8 z ^ { 7 } + 2 9 c z ^ { 5 } + 2 9 c ^ { 2 } z ^ { 3 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\32_em_220b_0.bmp,data/2014/img/32_em_220b.bmp,101,498,101,498,True,True,0.000000,255.000000,True,False,0.00000000,8 z ^ { 7 } + 2 4 c z ^ { 5 } + 2 9 c ^ { 2 } z ^ { 3 },8 z ^ { 7 } + 2 4 c z ^ { 5 } + 2 9 c ^ { 2 } z ^ { 3 },True,False,False,both_wrong
32_em_220c,True,True,True,True,,4 c ^ { 3 } + 6 c ^ { 2 } + 2 c + 1,4 c ^ { 3 } + 6 c ^ { 2 } + 2 c + 1,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\32_em_220c_0.bmp,data/2014/img/32_em_220c.bmp,99,345,99,345,True,True,0.000000,255.000000,True,False,0.00000000,4 c ^ { 3 } + b e ^ { 2 } + 2 e + 1,4 c ^ { 3 } + b e ^ { 2 } + 2 e + 1,True,False,False,both_wrong
32_em_221,True,True,True,True,,n \geq N,n \geq N,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\32_em_221_0.bmp,data/2014/img/32_em_221.bmp,80,141,80,141,True,True,0.000000,255.000000,True,False,0.00000000,n \geq N,n \geq N,True,True,True,both_correct
32_em_222,True,True,True,True,,\frac { d a } { d c } = \frac { c } { a },\frac { d a } { d c } = \frac { c } { a },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\32_em_222_0.bmp,data/2014/img/32_em_222.bmp,103,275,103,275,True,True,0.000000,255.000000,True,False,0.00000000,\frac { d a } { d c } = \frac { c } { a },\frac { d a } { d c } = \frac { c } { a },True,True,True,both_correct
32_em_223,True,True,True,True,,( \pi ),( \pi ),True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\32_em_223_0.bmp,data/2014/img/32_em_223.bmp,70,81,70,81,True,True,0.000000,255.000000,True,False,0.00000000,( G I ),( G I ),True,False,False,both_wrong
32_em_224,True,True,True,True,,z = \sqrt { 3 } ( \sqrt { 2 } + i ),z = \sqrt { 3 } ( \sqrt { 2 } + i ),True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\32_em_224_0.bmp,data/2014/img/32_em_224.bmp,87,234,87,234,True,True,0.000000,255.000000,True,False,0.00000000,z = \sqrt { 3 } ( \sqrt { 2 } + i ),z = \sqrt { 3 } ( \sqrt { 2 } + i ),True,True,True,both_correct
34_em_225,True,True,True,True,,x ^ { 3 } + 3 x ^ { 2 } y + 3 x y ^ { 2 } + y ^ { 3 },x ^ { 3 } + 3 x ^ { 2 } y + 3 x y ^ { 2 } + y ^ { 3 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\34_em_225_0.bmp,data/2014/img/34_em_225.bmp,99,465,99,465,True,True,0.000000,255.000000,True,False,0.00000000,x ^ { 3 } + 3 x ^ { x } y + 3 x y ^ { 2 } + y ^ { 3 },x ^ { 3 } + 3 x ^ { x } y + 3 x y ^ { 2 } + y ^ { 3 },True,False,False,both_wrong
34_em_226,True,True,True,True,,t - s,t - s,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\34_em_226_0.bmp,data/2014/img/34_em_226.bmp,62,119,62,119,True,True,0.000000,255.000000,True,False,0.00000000,t - s,t - s,True,True,True,both_correct
34_em_227,True,True,True,True,,6 5 8 8,6 5 8 8,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\34_em_227_0.bmp,data/2014/img/34_em_227.bmp,60,123,60,123,True,True,0.000000,255.000000,True,False,0.00000000,6 5 8 8,6 5 8 8,True,True,True,both_correct
34_em_228,True,True,True,True,,- y - 5 ( 1 ),- y - 5 ( 1 ),True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\34_em_228_0.bmp,data/2014/img/34_em_228.bmp,69,155,69,155,True,True,0.000000,255.000000,True,False,0.00000000,- y - 5 ( 1 ),- y - 5 ( 1 ),True,True,True,both_correct
34_em_229,True,True,True,True,,1 / t,1 / t,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\34_em_229_0.bmp,data/2014/img/34_em_229.bmp,66,64,66,64,True,True,0.000000,255.000000,True,False,0.00000000,V t,V t,True,False,False,both_wrong
34_em_230,True,True,True,True,,( a + b ) ^ { 2 } = a ^ { 2 } + 2 a b + b ^ { 2 },( a + b ) ^ { 2 } = a ^ { 2 } + 2 a b + b ^ { 2 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\34_em_230_0.bmp,data/2014/img/34_em_230.bmp,99,464,99,464,True,True,0.000000,255.000000,True,False,0.00000000,( a + b ) ^ { r } = a ^ { v } + 2 a b + b ^ { r },( a + b ) ^ { r } = a ^ { v } + 2 a b + b ^ { r },True,False,False,both_wrong
34_em_231,True,True,True,True,,q _ { e q } = 1 - p _ { e q },q _ { e q } = 1 - p _ { e q },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\34_em_231_0.bmp,data/2014/img/34_em_231.bmp,81,231,81,231,True,True,0.000000,255.000000,True,False,0.00000000,q _ { e q } = 1 - p e q,q _ { e q } = 1 - p e q,True,False,False,both_wrong
34_em_232,True,True,True,True,,t _ { \theta } ^ { - 1 } = t _ { - \theta },t _ { \theta } ^ { - 1 } = t _ { - \theta },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\34_em_232_0.bmp,data/2014/img/34_em_232.bmp,85,222,85,222,True,True,0.000000,255.000000,True,False,0.00000000,t _ { \theta } ^ { - 1 } = t - \theta,t _ { \theta } ^ { - 1 } = t - \theta,True,False,False,both_wrong
34_em_233,True,True,True,True,,f ( 5 ) = 2 5 = f ( - 5 ),f ( 5 ) = 2 5 = f ( - 5 ),True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\34_em_233_0.bmp,data/2014/img/34_em_233.bmp,72,222,72,222,True,True,0.000000,255.000000,True,False,0.00000000,f ( 5 ) = 2 ) = f ( - 5 ),f ( 5 ) = 2 ) = f ( - 5 ),True,False,False,both_wrong
34_em_234,True,True,True,True,,\int _ { 0 } ^ { \pi } ( \sin ( t ) - t ) d t = 2 - \frac { 1 } { 2 } \pi ^ { 2 },\int \limits _ { 0 } ^ { \pi } ( \sin ( t ) - t ) d t = 2 - \frac { 1 } { 2 } \pi ^ { 2 },False,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\34_em_234_0.bmp,data/2014/img/34_em_234.bmp,129,377,129,377,True,True,0.000000,255.000000,True,False,0.00000000,\int \limits _ { 0 } ^ { \pi } ( \sin ( t ) - t ) d = 2 - \frac { 1 } { 2 } \pi ^ { 2 },\int \limits _ { 0 } ^ { \pi } ( \sin ( t ) - t ) d = 2 - \frac { 1 } { 2 } \pi ^ { 2 },True,False,False,both_wrong
34_em_235,True,True,True,True,,1 - w,1 - w,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\34_em_235_0.bmp,data/2014/img/34_em_235.bmp,56,107,56,107,True,True,0.000000,255.000000,True,False,0.00000000,1 - w,1 - w,True,True,True,both_correct
34_em_236,True,True,True,True,,\frac { 1 } { 2 5 } [ y ^ { 2 } - 8 y + 1 6 - 1 6 ],\frac { 1 } { 2 5 } [ y ^ { 2 } - 8 y + 1 6 - 1 6 ],True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\34_em_236_0.bmp,data/2014/img/34_em_236.bmp,79,277,79,277,True,True,0.000000,255.000000,True,False,0.00000000,\frac { 1 } { 2 5 } [ y ^ { 4 } - 8 y + 1 6 - 1 6 ],\frac { 1 } { 2 5 } [ y ^ { 4 } - 8 y + 1 6 - 1 6 ],True,False,False,both_wrong
34_em_237,True,True,True,True,,\frac { ( n + 1 ) ( ( n + 1 ) + 1 ) } { 2 },\frac { ( n + 1 ) ( ( n + 1 ) + 1 ) } { 2 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\34_em_237_0.bmp,data/2014/img/34_em_237.bmp,141,265,141,265,True,True,0.000000,255.000000,True,False,0.00000000,\frac { ( n + 1 ) ( ( n + 1 ) + 1 ) } { 2 },\frac { ( n + 1 ) ( ( n + 1 ) + 1 ) } { 2 },True,True,True,both_correct
34_em_238,True,True,True,True,,x _ { 1 } + x _ { 2 } + \cdots + x _ { n } \neq 0,x _ { 1 } + x _ { 2 } + \cdots + x _ { n } \neq 0,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\34_em_238_0.bmp,data/2014/img/34_em_238.bmp,101,478,101,478,True,True,0.000000,255.000000,True,False,0.00000000,x _ { 1 } + x _ { 2 } + \cdots + x _ { n } \neq 0,x _ { 1 } + x _ { 2 } + \cdots + x _ { n } \neq 0,True,True,True,both_correct
34_em_239,True,True,True,True,,\Delta x \Delta k \geq 1 / 2,\Delta x \Delta k \geq 1 / 2,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\34_em_239_0.bmp,data/2014/img/34_em_239.bmp,87,221,87,221,True,True,0.000000,255.000000,True,False,0.00000000,4 x \Delta _ { k } \geq V _ { 2 },4 x \Delta _ { k } \geq V _ { 2 },True,False,False,both_wrong
34_em_240,True,True,True,True,,\cos ( 3 x ) = 4 \cos ^ { 3 } ( x ) - 3 \cos ( x ),\cos ( 3 x ) = 4 \cos ^ { 3 } ( x ) - 3 \cos ( x ),True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\34_em_240_0.bmp,data/2014/img/34_em_240.bmp,120,578,120,578,True,True,0.000000,255.000000,True,False,0.00000000,\cos ( 3 x ) = 4 \cos ^ { 3 } ( x ) - 3 \cos ( x ),\cos ( 3 x ) = 4 \cos ^ { 3 } ( x ) - 3 \cos ( x ),True,True,True,both_correct
34_em_241,True,True,True,True,,\phi ( \phi ( n ) ),\phi ( \phi ( n ) ),True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\34_em_241_0.bmp,data/2014/img/34_em_241.bmp,72,125,72,125,True,True,0.000000,255.000000,True,False,0.00000000,\phi ( \phi ( n ) ),\phi ( \phi ( n ) ),True,True,True,both_correct
34_em_242,True,True,True,True,,\frac { x ^ { 2 } } { x ^ { 2 } } \frac { x + 1 } { x + 2 },\frac { x ^ { 2 } } { x ^ { 2 } } \frac { x + 1 } { x + 2 },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\34_em_242_0.bmp,data/2014/img/34_em_242.bmp,179,370,179,370,True,True,0.000000,255.000000,True,False,0.00000000,\frac { x ^ { 2 } } { x ^ { 2 } } \frac { x + 1 } { x + 2 },\frac { x ^ { 2 } } { x ^ { 2 } } \frac { x + 1 } { x + 2 },True,True,True,both_correct
34_em_243,True,True,True,True,,\frac { 1 } { \sqrt { \pi } } \sqrt { \pi } = 1,\frac { 1 } { \sqrt { \pi } } \sqrt { \pi } = 1,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\34_em_243_0.bmp,data/2014/img/34_em_243.bmp,103,243,103,243,True,True,0.000000,255.000000,True,False,0.00000000,\frac { 1 } { \sqrt { \pi } } \sqrt { \pi } = 1,\frac { 1 } { \sqrt { \pi } } \sqrt { \pi } = 1,True,True,True,both_correct
34_em_244,True,True,True,True,,\frac { 1 0 } { 3 } = 3 . 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 \ldots,\frac { 1 0 } { 3 } = 3 . 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 \ldots,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\34_em_244_0.bmp,data/2014/img/34_em_244.bmp,140,647,140,647,True,True,0.000000,255.000000,True,False,0.00000000,\frac { 1 0 } { 3 } = 3 \cdot 3 3 3 3 3 3 3 3 3 3 3 3 = 0,\frac { 1 0 } { 3 } = 3 \cdot 3 3 3 3 3 3 3 3 3 3 3 3 = 0,True,False,False,both_wrong
34_em_245,True,True,True,True,,r \rightarrow \infty,r \rightarrow \infty,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\34_em_245_0.bmp,data/2014/img/34_em_245.bmp,64,167,64,167,True,True,0.000000,255.000000,True,False,0.00000000,\gamma \rightarrow \infty,\gamma \rightarrow \infty,True,False,False,both_wrong
34_em_246,True,True,True,True,,v = ( v _ { x } v _ { y } v _ { z } ),v = ( v _ { x } v _ { y } v _ { z } ),True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\34_em_246_0.bmp,data/2014/img/34_em_246.bmp,93,218,93,218,True,True,0.000000,255.000000,True,False,0.00000000,u = ( v _ { x } v _ { y } v _ { z } ),u = ( v _ { x } v _ { y } v _ { z } ),True,False,False,both_wrong
34_em_247,True,True,True,True,,( \sum _ { k = 1 } ^ { n } a _ { k } ) ^ { \frac { 1 } { 2 } } \leq \sum _ { k = 1 } ^ { n } a _ { k } ^ { \frac { 1 } { 2 } },( \sum \limits _ { k = 1 } ^ { n } a _ { k } ) ^ { \frac { 1 } { 2 } } \leq \sum \limits _ { k = 1 } ^ { n } a _ { k } ^ { \frac { 1 } { 2 } },False,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\34_em_247_0.bmp,data/2014/img/34_em_247.bmp,138,353,138,353,True,True,0.000000,255.000000,True,False,0.00000000,( \sum \limits _ { k = 1 } ^ { n } a _ { k } ) ^ { \frac { 1 } { 2 } } \leq \sum \limits _ { \mu = b } ^ { n } a _ { k } ^ { \frac { 1 } { k } },( \sum \limits _ { k = 1 } ^ { n } a _ { k } ) ^ { \frac { 1 } { 2 } } \leq \sum \limits _ { \mu = b } ^ { n } a _ { k } ^ { \frac { 1 } { k } },True,False,False,both_wrong
34_em_248,True,True,True,True,,q _ { i } + a,q _ { i } + a,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\34_em_248_0.bmp,data/2014/img/34_em_248.bmp,74,143,74,143,True,True,0.000000,255.000000,True,False,0.00000000,q _ { i + a },q _ { i + a },True,False,False,both_wrong
34_em_249,True,True,True,True,,\frac { 2 } { n \pi } ( 1 - \cos ( n \pi ) ),\frac { 2 } { n \pi } ( 1 - \cos ( n \pi ) ),True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\34_em_249_0.bmp,data/2014/img/34_em_249.bmp,111,316,111,316,True,True,0.000000,255.000000,True,False,0.00000000,\frac { 2 } { n \pi } ( 1 - \cos ( n \pi ) ),\frac { 2 } { n \pi } ( 1 - \cos ( n \pi ) ),True,True,True,both_correct
35_em_0,True,True,True,True,,2 9 9 7 9 2 4 5 8,2 9 9 7 9 2 4 5 8,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\35_em_0_0.bmp,data/2014/img/35_em_0.bmp,66,376,66,376,True,True,0.000000,255.000000,True,False,0.00000000,2 9 9 7 9 2 4 5 8,2 9 9 7 9 2 4 5 8,True,True,True,both_correct
35_em_1,True,True,True,True,,E P E,E P E,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\35_em_1_0.bmp,data/2014/img/35_em_1.bmp,62,149,62,149,True,True,0.000000,255.000000,True,False,0.00000000,E P E,E P E,True,True,True,both_correct
35_em_10,True,True,True,True,,g _ { a b },g _ { a b },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\35_em_10_0.bmp,data/2014/img/35_em_10.bmp,90,103,90,103,True,True,0.000000,255.000000,True,False,0.00000000,g _ { a b },g _ { a b },True,True,True,both_correct
35_em_11,True,True,True,True,,B = C _ { 1 } + C _ { 2 } + \ldots + C _ { n },B = C _ { 1 } + C _ { 2 } + \ldots + C _ { n },True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\35_em_11_0.bmp,data/2014/img/35_em_11.bmp,81,596,81,596,True,True,0.000000,255.000000,True,False,0.00000000,B = c _ { 1 } + e _ { 2 } + \cdots + e _ { n },B = c _ { 1 } + e _ { 2 } + \cdots + e _ { n },True,False,False,both_wrong
35_em_12,True,True,True,True,,\int \frac { 1 } { p } d p = \int \frac { z } { a } d t,\int \frac { 1 } { p } d p = \int \frac { z } { a } d t,True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\35_em_12_0.bmp,data/2014/img/35_em_12.bmp,102,274,102,274,True,True,0.000000,255.000000,True,False,0.00000000,\int \frac { 1 } { p } d p = \int \frac { z } { a } d t,\int \frac { 1 } { p } d p = \int \frac { z } { a } d t,True,True,True,both_correct
35_em_13,True,True,True,True,,( x \times x \times x ) \times ( x \times x ),( x \times x \times x ) \times ( x \times x ),True,C:\Users\novac\Documents\Unidad\Documentos\IPN\Trabajo_terminal\Programas\SAN\data\14_test_images\35_em_13_0.bmp,data/2014/img/35_em_13.bmp,85,462,85,462,True,True,0.000000,255.000000,True,False,0.00000000,( x \times x \times x ) \times ( x \times x ),( x \times x \times x ) \times ( x \times x ),True,True,True,both_correct
