id,category,left_gt,right_gt,left_dimensions,right_dimensions,image_bytes_equal
RIT_2014_168,identical,2 \pi n ! e = 2 \pi n ! + \frac { 2 \pi n ! } { 2 } + \frac { 2 \pi n ! } { 3 ! } + \frac { 2 \pi n ^ { ! } } { 4 ! } + \ldots,2 \pi n ! e = 2 \pi n ! + \frac { 2 \pi n ! } { 2 } + \frac { 2 \pi n ! } { 3 ! } + \frac { 2 \pi n ^ { ! } } { 4 ! } + \ldots,1095x195,1095x195,true
RIT_2014_169,identical,\beta _ { j + 1 },\beta _ { j + 1 },114x86,114x86,true
RIT_2014_17,identical,P _ { 1 } P _ { 3 },P _ { 1 } P _ { 3 },144x97,144x97,true
RIT_2014_170,identical,\sin x - \sin y = 2 \cos ( \frac { x + y } { 2 } ) \sin ( \frac { x - y } { 2 } ),\sin x - \sin y = 2 \cos ( \frac { x + y } { 2 } ) \sin ( \frac { x - y } { 2 } ),644x119,644x119,true
RIT_2014_171,identical,\frac { ( ( j ) ) ( ( j ) + 1 ) } { 2 } + ( j + 1 ),\frac { ( ( j ) ) ( ( j ) + 1 ) } { 2 } + ( j + 1 ),306x117,306x117,true
RIT_2014_172,identical,\frac { \sin ( \pi ) - \sin ( 0 ) } { \pi - 0 } = 0,\frac { \sin ( \pi ) - \sin ( 0 ) } { \pi - 0 } = 0,443x165,443x165,true
RIT_2014_173,identical,p _ { i } = \frac { q _ { i } + a } { \sum ( q _ { i } + c ) },p _ { i } = \frac { q _ { i } + a } { \sum ( q _ { i } + c ) },302x149,302x149,true
RIT_2014_174,identical,\frac { 7 } { 6 } y _ { n } ( - y _ { n + 1 } + 2 y _ { n } - y _ { n - 1 } ),\frac { 7 } { 6 } y _ { n } ( - y _ { n + 1 } + 2 y _ { n } - y _ { n - 1 } ),466x115,466x115,true
RIT_2014_175,identical,\cos ( \sigma ) > 1 - 2 ( \frac { \sigma } { 2 } ) ^ { 2 } = 1 - \frac { \sigma ^ { 2 } } { 2 },\cos ( \sigma ) > 1 - 2 ( \frac { \sigma } { 2 } ) ^ { 2 } = 1 - \frac { \sigma ^ { 2 } } { 2 },428x104,428x104,true
RIT_2014_176,identical,1 8 z,1 8 z,77x58,77x58,true
RIT_2014_177,identical,Y _ { 1 } + Y _ { 2 } + Y _ { 3 } + \ldots + Y _ { n },Y _ { 1 } + Y _ { 2 } + Y _ { 3 } + \ldots + Y _ { n },461x97,461x97,true
RIT_2014_178,identical,x ^ { \frac { p } { q } } = \sqrt [ q ] { x ^ { p } } = \sqrt [ q ] { x ^ { p } },x ^ { \frac { p } { q } } = \sqrt [ q ] { x ^ { p } } = \sqrt [ q ] { x ^ { p } },413x103,413x103,true
RIT_2014_179,identical,y = 3 x + 7 + \frac { x + 8 } { x },y = 3 x + 7 + \frac { x + 8 } { x },407x123,407x123,true
RIT_2014_18,identical,\int d _ { X } = \int g t d t,\int d _ { X } = \int g t d t,223x91,223x91,true
RIT_2014_180,identical,\sqrt { a } \sqrt { - a } = \sqrt { - a ^ { 2 } } = j \sqrt { a ^ { 2 } },\sqrt { a } \sqrt { - a } = \sqrt { - a ^ { 2 } } = j \sqrt { a ^ { 2 } },499x95,499x95,true
RIT_2014_181,identical,\lim _ { b \rightarrow \infty } f ( b ),\lim _ { b \rightarrow \infty } f ( b ),193x97,193x97,true
RIT_2014_182,identical,\sum _ { i = 1 } ^ { \infty } ( a _ { i } - b _ { i } ) ^ { 2 },\sum _ { i = 1 } ^ { \infty } ( a _ { i } - b _ { i } ) ^ { 2 },265x119,265x119,true
RIT_2014_183,identical,\lim _ { x \rightarrow \infty } p _ { 2 } ( x ) > 0,\lim _ { x \rightarrow \infty } p _ { 2 } ( x ) > 0,410x121,410x121,true
RIT_2014_184,identical,\lim _ { b \rightarrow \infty } f ( b ) = 0,\lim _ { b \rightarrow \infty } f ( b ) = 0,314x103,314x103,true
RIT_2014_185,identical,\lim _ { n \rightarrow \infty } n \sin ( \frac { 2 ^ { \pi } } { n + 1 } ) - \lim _ { n \rightarrow \infty } n \frac { 2 \pi } { n + 1 } - 2 \pi,\lim _ { n \rightarrow \infty } n \sin ( \frac { 2 ^ { \pi } } { n + 1 } ) - \lim _ { n \rightarrow \infty } n \frac { 2 \pi } { n + 1 } - 2 \pi,648x200,648x200,true
RIT_2014_186,identical,\sin ( 3 x ) = - 4 \sin ^ { 3 } ( x ) + 3 \sin ( x ),\sin ( 3 x ) = - 4 \sin ^ { 3 } ( x ) + 3 \sin ( x ),496x113,496x113,true
RIT_2014_187,identical,1 m,1 m,107x76,107x76,true
RIT_2014_188,identical,\cos ( x + y ) - \cos x \cos y - \sin x \sin y,\cos ( x + y ) - \cos x \cos y - \sin x \sin y,519x142,519x142,true
RIT_2014_189,identical,\sqrt [ 4 ] { 6 4 8 + 6 4 8 } + 8,\sqrt [ 4 ] { 6 4 8 + 6 4 8 } + 8,327x136,327x136,true
RIT_2014_19,identical,2 ^ { 2 ^ { 2 ^ { 6 5 5 3 6 } } } - 3,2 ^ { 2 ^ { 2 ^ { 6 5 5 3 6 } } } - 3,372x183,372x183,true
RIT_2014_190,identical,B \sin ( n \pi y ) = \sin ( \pi y ) + \frac { 1 } { 5 } \sin ( 3 \pi y ),B \sin ( n \pi y ) = \sin ( \pi y ) + \frac { 1 } { 5 } \sin ( 3 \pi y ),540x199,540x199,true
RIT_2014_191,identical,x [ \infty ] = \lim _ { z \rightarrow 1 ( z - 1 ) x ( z ) },x [ \infty ] = \lim _ { z \rightarrow 1 ( z - 1 ) x ( z ) },419x142,419x142,true
RIT_2014_192,identical,\frac { \log _ { b } x } { \log _ { b } a },\frac { \log _ { b } x } { \log _ { b } a },150x174,150x174,true
RIT_2014_193,identical,E _ { t o t } = \sum _ { n } E _ { n },E _ { t o t } = \sum _ { n } E _ { n },342x156,342x156,true
RIT_2014_194,identical,x ^ { 2 } ( x - 1 ) ( x ^ { 2 } + x + 1 ) + ( x ^ { 2 } + x + 1 ),x ^ { 2 } ( x - 1 ) ( x ^ { 2 } + x + 1 ) + ( x ^ { 2 } + x + 1 ),586x97,586x97,true
RIT_2014_195,identical,\sqrt [ m ] { \sqrt [ n ] { x } },\sqrt [ m ] { \sqrt [ n ] { x } },140x80,140x80,true
RIT_2014_196,identical,\int \sin ^ { 2 } x d x,\int \sin ^ { 2 } x d x,229x80,229x80,true
RIT_2014_197,identical,k _ { i } = \frac { x _ { i } } { \sum x _ { i } },k _ { i } = \frac { x _ { i } } { \sum x _ { i } },259x139,259x139,true
RIT_2014_198,identical,| x | | y | = | x y |,| x | | y | = | x y |,172x67,172x67,true
RIT_2014_199,identical,"X _ { t _ { 2 } } - X _ { t _ { 1 } } , \ldots , X _ { t _ { n } } - X _ { t _ { n - 1 } }","X _ { t _ { 2 } } - X _ { t _ { 1 } } , \ldots , X _ { t _ { n } } - X _ { t _ { n - 1 } }",338x108,338x108,true
RIT_2014_2,identical,\lim _ { x \rightarrow c } f ( x ) = L,\lim _ { x \rightarrow c } f ( x ) = L,252x101,252x101,true
RIT_2014_20,identical,[ e ],[ e ],63x64,63x64,true
RIT_2014_200,identical,\lim _ { n \rightarrow \infty } y _ { n } = 0,\lim _ { n \rightarrow \infty } y _ { n } = 0,246x126,246x126,true
RIT_2014_201,identical,\cos 3 \theta = 4 \cos ^ { 3 } \theta - 3 \cos \theta,\cos 3 \theta = 4 \cos ^ { 3 } \theta - 3 \cos \theta,510x92,510x92,true
RIT_2014_202,identical,c _ { 1 } x _ { 1 } + c _ { 2 } x _ { 2 } + \ldots + c _ { m } x _ { m },c _ { 1 } x _ { 1 } + c _ { 2 } x _ { 2 } + \ldots + c _ { m } x _ { m },651x113,651x113,true
RIT_2014_203,identical,\frac { \pi r ^ { 2 } } { 2 \pi },\frac { \pi r ^ { 2 } } { 2 \pi },187x155,187x155,true
RIT_2014_204,identical,4 7 4 7 4 + 5 2 7 2 = 5 2 7 4 6,4 7 4 7 4 + 5 2 7 2 = 5 2 7 4 6,421x77,421x77,true
RIT_2014_205,identical,"\sigma _ { a } , \sigma _ { m }","\sigma _ { a } , \sigma _ { m }",223x74,223x74,true
RIT_2014_206,identical,( a - b ) - c = a - ( b + c ) = a + ( - b - c ),( a - b ) - c = a - ( b + c ) = a + ( - b - c ),710x100,710x100,true
RIT_2014_207,identical,\sum _ { i = 1 } ^ { n } [ i ^ { k + 1 } - ( i - 1 ) ^ { k + 1 } ] = n ^ { k + 1 },\sum _ { i = 1 } ^ { n } [ i ^ { k + 1 } - ( i - 1 ) ^ { k + 1 } ] = n ^ { k + 1 },477x164,477x164,true
RIT_2014_208,identical,\sum _ { k = 1 } ^ { 1 } a _ { k } = a _ { 1 },\sum _ { k = 1 } ^ { 1 } a _ { k } = a _ { 1 },277x174,277x174,true
RIT_2014_209,identical,\int 3 \sin x d x,\int 3 \sin x d x,197x103,197x103,true
RIT_2014_21,identical,\sum _ { i = 1 } ^ { n + 1 } i,\sum _ { i = 1 } ^ { n + 1 } i,147x168,147x168,true
RIT_2014_210,identical,\frac { 1 } { 4 } + \frac { 2 } { 5 } = \frac { 1 \times 5 } { 4 \times 5 } + \frac { 2 \times 4 } { 5 \times 4 } = \frac { 5 } { 2 0 } + \frac { 8 } { 2 0 },\frac { 1 } { 4 } + \frac { 2 } { 5 } = \frac { 1 \times 5 } { 4 \times 5 } + \frac { 2 \times 4 } { 5 \times 4 } = \frac { 5 } { 2 0 } + \frac { 8 } { 2 0 },872x145,872x145,true
RIT_2014_211,identical,\lim _ { n \rightarrow \infty } \frac { 2 } { n } \sum _ { i = 1 } ^ { n } ( \frac { 2 i } { n } ) ^ { 2 },\lim _ { n \rightarrow \infty } \frac { 2 } { n } \sum _ { i = 1 } ^ { n } ( \frac { 2 i } { n } ) ^ { 2 },333x142,333x142,true
RIT_2014_212,identical,t _ { 0 } \leq t \leq b,t _ { 0 } \leq t \leq b,264x72,264x72,true
RIT_2014_213,identical,\tan x - \tan y = \frac { \sin ( x - y ) } { \cos x \cos y },\tan x - \tan y = \frac { \sin ( x - y ) } { \cos x \cos y },597x161,597x161,true
RIT_2014_214,identical,\sum _ { i = 1 } ^ { n + 1 } i = \sum _ { i = 1 } ^ { n } i + ( n + 1 ) = \frac { n ( n + 1 ) } { 2 } + n + 1,\sum _ { i = 1 } ^ { n + 1 } i = \sum _ { i = 1 } ^ { n } i + ( n + 1 ) = \frac { n ( n + 1 ) } { 2 } + n + 1,807x174,807x174,true
RIT_2014_215,identical,( - \frac { 1 } { 2 } - \frac { \sqrt { 3 } } { 2 } i ) ( - \frac { 1 } { 2 } + \frac { \sqrt { 3 } } { 2 } i ),( - \frac { 1 } { 2 } - \frac { \sqrt { 3 } } { 2 } i ) ( - \frac { 1 } { 2 } + \frac { \sqrt { 3 } } { 2 } i ),314x101,314x101,true
RIT_2014_216,identical,\lim _ { y \rightarrow x f ( y ) = f ( x ) },\lim _ { y \rightarrow x f ( y ) = f ( x ) },339x147,339x147,true
RIT_2014_217,identical,"v _ { \pm 1 , \pm 2 _ { , } \pm 3 }","v _ { \pm 1 , \pm 2 _ { , } \pm 3 }",380x138,380x138,true
RIT_2014_218,identical,\frac { \sin A + \sin 3 A } { \cos A + \cos 3 A } = \tan 2 A,\frac { \sin A + \sin 3 A } { \cos A + \cos 3 A } = \tan 2 A,517x172,517x172,true
RIT_2014_219,identical,m / q,m / q,131x59,131x59,true
RIT_2014_22,identical,3 . 0 0 0 0 0 0 0 1,3 . 0 0 0 0 0 0 0 1,426x94,426x94,true
RIT_2014_220,identical,x ^ { n - 1 } + x ^ { n - 2 } + \ldots + x ^ { 2 } + x + 1,x ^ { n - 1 } + x ^ { n - 2 } + \ldots + x ^ { 2 } + x + 1,809x108,809x108,true
RIT_2014_221,identical,A + B + B = A + B,A + B + B = A + B,235x68,235x68,true
RIT_2014_222,identical,\frac { 1 } { ( x + 1 ) ( x + 2 ) ^ { 2 } } = \frac { 1 } { x + 1 } \frac { 1 } { x + 2 } - \frac { 1 } { ( x + 2 ) ^ { 2 } },\frac { 1 } { ( x + 1 ) ( x + 2 ) ^ { 2 } } = \frac { 1 } { x + 1 } \frac { 1 } { x + 2 } - \frac { 1 } { ( x + 2 ) ^ { 2 } },722x191,722x191,true
RIT_2014_223,identical,\sin ( 4 x ) = 4 \sin ( x ) \cos ^ { 3 } ( x ) - 4 \sin ^ { 3 } ( x ) \cos ( x ),\sin ( 4 x ) = 4 \sin ( x ) \cos ^ { 3 } ( x ) - 4 \sin ^ { 3 } ( x ) \cos ( x ),1009x102,1009x102,true
RIT_2014_224,identical,\pm \frac { 0 . 0 5 } { 5 0 } = \pm 0 . 0 0 1,\pm \frac { 0 . 0 5 } { 5 0 } = \pm 0 . 0 0 1,600x192,600x192,true
RIT_2014_225,identical,"d ( x , y ) + d ( y _ { , } z ) \geq d ( x _ { , } z )","d ( x , y ) + d ( y _ { , } z ) \geq d ( x _ { , } z )",469x91,469x91,true
RIT_2014_226,identical,b ^ { - 1 } c ^ { - 1 } = b ^ { - 1 } a ^ { - 1 },b ^ { - 1 } c ^ { - 1 } = b ^ { - 1 } a ^ { - 1 },313x95,313x95,true
RIT_2014_227,identical,( x ^ { 3 } - 2 x ^ { 2 } y + 4 x y ^ { 2 } ) + ( 2 x ^ { 2 } y - 4 x y ^ { 2 } + 8 y ^ { 3 } ),( x ^ { 3 } - 2 x ^ { 2 } y + 4 x y ^ { 2 } ) + ( 2 x ^ { 2 } y - 4 x y ^ { 2 } + 8 y ^ { 3 } ),532x125,532x125,true
RIT_2014_228,identical,\int u ^ { 8 } \frac { d u } { 1 2 },\int u ^ { 8 } \frac { d u } { 1 2 },145x106,145x106,true
RIT_2014_229,identical,\frac { d } { d \theta } \sqrt { \theta } = \frac { 1 } { 2 \sqrt { \theta } },\frac { d } { d \theta } \sqrt { \theta } = \frac { 1 } { 2 \sqrt { \theta } },237x121,237x121,true
RIT_2014_23,identical,1 s ^ { 2 } 2 s ^ { 2 } 2 p ^ { 1 },1 s ^ { 2 } 2 s ^ { 2 } 2 p ^ { 1 },286x115,286x115,true
RIT_2014_230,identical,( x ^ { 2 } + 2 ) ^ { 2 } - ( 2 x ) ^ { 2 },( x ^ { 2 } + 2 ) ^ { 2 } - ( 2 x ) ^ { 2 },264x90,264x90,true
RIT_2014_231,identical,3 \sqrt { 7 },3 \sqrt { 7 },96x63,96x63,true
RIT_2014_232,identical,\sqrt { \frac { 9 . 8 1 } { l } } = \pi,\sqrt { \frac { 9 . 8 1 } { l } } = \pi,185x92,185x92,true
RIT_2014_233,identical,A ^ { T },A ^ { T },65x76,65x76,true
RIT_2014_234,identical,\frac { 1 - \sqrt { 3 } } { 1 + \sqrt { 3 } },\frac { 1 - \sqrt { 3 } } { 1 + \sqrt { 3 } },159x127,159x127,true
RIT_2014_235,identical,\lim _ { x \rightarrow c } f ( x ),\lim _ { x \rightarrow c } f ( x ),190x106,190x106,true
RIT_2014_236,identical,n \neq a,n \neq a,207x75,207x75,true
RIT_2014_237,identical,y ^ { 4 } + y ^ { 3 } + y ^ { 2 } + 1 = 0,y ^ { 4 } + y ^ { 3 } + y ^ { 2 } + 1 = 0,290x96,290x96,true
RIT_2014_238,identical,r ^ { - k },r ^ { - k },119x94,119x94,true
RIT_2014_239,identical,\frac { z ^ { - 1 } ( 1 + z ^ { - 1 } ) } { ( 1 - z ^ { - 1 } ) ^ { 3 } },\frac { z ^ { - 1 } ( 1 + z ^ { - 1 } ) } { ( 1 - z ^ { - 1 } ) ^ { 3 } },178x138,178x138,true
RIT_2014_24,identical,\frac { n + 1 - 1 } { n + 1 } = \frac { n } { n + 1 },\frac { n + 1 - 1 } { n + 1 } = \frac { n } { n + 1 },419x151,419x151,true
RIT_2014_240,identical,| z - z _ { 1 } | = | z - z _ { 2 } |,| z - z _ { 1 } | = | z - z _ { 2 } |,210x77,210x77,true
RIT_2014_241,identical,\sqrt { a } \sqrt { a } = a,\sqrt { a } \sqrt { a } = a,282x76,282x76,true
RIT_2014_242,identical,"\{ a _ { 1 } , a _ { 2 } , a _ { 3 } , a _ { 4 } \}","\{ a _ { 1 } , a _ { 2 } , a _ { 3 } , a _ { 4 } \}",314x150,314x150,true
RIT_2014_243,identical,\sum _ { n = 5 } ^ { 1 0 } ( 2 _ { n } + 1 ),\sum _ { n = 5 } ^ { 1 0 } ( 2 _ { n } + 1 ),180x115,180x115,true
RIT_2014_244,identical,1 x ^ { 3 } + 3 x ^ { 2 _ { + } } 3 x + 1,1 x ^ { 3 } + 3 x ^ { 2 _ { + } } 3 x + 1,303x100,303x100,true
RIT_2014_245,identical,b ^ { 3 } - 3 / 2 b,b ^ { 3 } - 3 / 2 b,158x79,158x79,true
RIT_2014_246,identical,7 5 8 8,7 5 8 8,108x64,108x64,true
RIT_2014_247,identical,1 \pm \sqrt { 2 },1 \pm \sqrt { 2 },222x77,222x77,true
RIT_2014_248,identical,\frac { 2 - p } { \sqrt { 1 - p } },\frac { 2 - p } { \sqrt { 1 - p } },155x121,155x121,true
RIT_2014_249,identical,N - 1,N - 1,73x56,73x56,true
RIT_2014_25,identical,\sin ( t ) / \cos ( t ) = \sin ( t ) / \cos ( t ),\sin ( t ) / \cos ( t ) = \sin ( t ) / \cos ( t ),400x89,400x89,true
RIT_2014_250,identical,R _ { r l },R _ { r l },100x77,100x77,true
RIT_2014_251,identical,\frac { \sqrt { 6 } + \sqrt { 2 } } { 4 },\frac { \sqrt { 6 } + \sqrt { 2 } } { 4 },217x131,217x131,true
RIT_2014_252,identical,\cos \alpha + i \sin \alpha,\cos \alpha + i \sin \alpha,325x87,325x87,true
RIT_2014_253,identical,( y ^ { \frac { 1 } { b } } ) ^ { b } \leq ( x ^ { \frac { 1 } { b } } ) ^ { b },( y ^ { \frac { 1 } { b } } ) ^ { b } \leq ( x ^ { \frac { 1 } { b } } ) ^ { b },200x107,200x107,true
RIT_2014_254,identical,\frac { 1 } { 2 } \div \frac { 3 } { 4 },\frac { 1 } { 2 } \div \frac { 3 } { 4 },258x144,258x144,true
RIT_2014_255,identical,m _ { k } = p _ { k } - p _ { k - 1 },m _ { k } = p _ { k } - p _ { k - 1 },279x100,279x100,true
RIT_2014_256,identical,"c _ { 1 } , c _ { 2 } , \ldots , c _ { m } , c _ { m + 1 }","c _ { 1 } , c _ { 2 } , \ldots , c _ { m } , c _ { m + 1 }",379x127,379x127,true
RIT_2014_257,identical,\frac { 1 1 } { 3 } \sqrt { 3 },\frac { 1 1 } { 3 } \sqrt { 3 },136x98,136x98,true
RIT_2014_258,identical,\frac { 1 } { 2 } \frac { 1 } { 4 } \frac { 1 } { 8 } \frac { 1 } { 1 6 },\frac { 1 } { 2 } \frac { 1 } { 4 } \frac { 1 } { 8 } \frac { 1 } { 1 6 },270x118,270x118,true
RIT_2014_259,identical,- \sum _ { i } P _ { i } \log _ { n } P _ { i },- \sum _ { i } P _ { i } \log _ { n } P _ { i },256x115,256x115,true
RIT_2014_26,identical,a - \frac { 3 } { a } + \frac { 1 } { a ^ { 2 } + 1 },a - \frac { 3 } { a } + \frac { 1 } { a ^ { 2 } + 1 },418x152,418x152,true
RIT_2014_260,identical,\beta \neq 0,\beta \neq 0,82x61,82x61,true
RIT_2014_261,identical,d \neq 0,d \neq 0,136x77,136x77,true
RIT_2014_262,identical,2 x ^ { 2 } + 8 x + 8 - 6,2 x ^ { 2 } + 8 x + 8 - 6,511x99,511x99,true
RIT_2014_263,identical,x _ { 1 } = a _ { 1 1 } y _ { 1 } + a _ { 1 2 } y _ { 2 },x _ { 1 } = a _ { 1 1 } y _ { 1 } + a _ { 1 2 } y _ { 2 },503x112,503x112,true
RIT_2014_264,identical,\frac { 3 8 \sqrt { 9 x - 3 8 } } { 9 } + C,\frac { 3 8 \sqrt { 9 x - 3 8 } } { 9 } + C,407x160,407x160,true
RIT_2014_265,identical,u u _ { x } + u _ { y } + u _ { t } = y,u u _ { x } + u _ { y } + u _ { t } = y,388x93,388x93,true
RIT_2014_266,identical,\sum \alpha = 3 p = - 2 1,\sum \alpha = 3 p = - 2 1,376x73,376x73,true
RIT_2014_267,identical,\int _ { a } ^ { c } f + \int _ { c } ^ { b } f = \int _ { a } ^ { b } f,\int _ { a } ^ { c } f + \int _ { c } ^ { b } f = \int _ { a } ^ { b } f,260x103,260x103,true
RIT_2014_268,identical,\int \frac { 1 } { x } \sqrt { \frac { 1 - x } { x } } d x,\int \frac { 1 } { x } \sqrt { \frac { 1 - x } { x } } d x,341x111,341x111,true
RIT_2014_269,identical,B B ^ { - 1 },B B ^ { - 1 },108x75,108x75,true
RIT_2014_27,identical,\log _ { b } ( y ^ { a } ) = a \log _ { b } ( y ),\log _ { b } ( y ^ { a } ) = a \log _ { b } ( y ),240x96,240x96,true
RIT_2014_270,identical,c \neq 2,c \neq 2,171x70,171x70,true
RIT_2014_271,identical,\log _ { u } N,\log _ { u } N,128x84,128x84,true
RIT_2014_272,identical,4 0,4 0,72x64,72x64,true
RIT_2014_273,identical,\frac { 1 } { 3 } + \frac { 2 } { 3 } = \frac { 3 } { 3 },\frac { 1 } { 3 } + \frac { 2 } { 3 } = \frac { 3 } { 3 },379x168,379x168,true
RIT_2014_274,identical,\alpha ( a b ) = ( \alpha a ) b = a ( \alpha b ),\alpha ( a b ) = ( \alpha a ) b = a ( \alpha b ),320x76,320x76,true
RIT_2014_275,identical,s \neq 1,s \neq 1,143x67,143x67,true
RIT_2014_276,identical,\sigma = \frac { 1 } { 2 } n / 1 _ { 1 } + \frac { 1 } { 2 } n / _ { 2 2 } ^ { - y } 1 2,\sigma = \frac { 1 } { 2 } n / 1 _ { 1 } + \frac { 1 } { 2 } n / _ { 2 2 } ^ { - y } 1 2,513x134,513x134,true
RIT_2014_277,identical,"m , n","m , n",130x70,130x70,true
RIT_2014_278,identical,\lim \frac { | a _ { n + 1 } x | } { | a _ { n } | } > 1,\lim \frac { | a _ { n + 1 } x | } { | a _ { n } | } > 1,350x135,350x135,true
RIT_2014_279,identical,4 - 4 + 4 - \sqrt { 4 },4 - 4 + 4 - \sqrt { 4 },249x83,249x83,true
RIT_2014_28,identical,\sqrt { \frac { 5 } { 4 } } = \frac { \sqrt { 5 } } { \sqrt { 4 } } = \frac { \sqrt { 5 } } { 2 },\sqrt { \frac { 5 } { 4 } } = \frac { \sqrt { 5 } } { \sqrt { 4 } } = \frac { \sqrt { 5 } } { 2 },239x120,239x120,true
RIT_2014_280,identical,\sqrt { 9 } + \sqrt { 1 6 },\sqrt { 9 } + \sqrt { 1 6 },176x68,176x68,true
RIT_2014_281,identical,"1 0 0 , 0 0 0","1 0 0 , 0 0 0",152x67,152x67,true
RIT_2014_282,identical,\frac { 3 x } { 3 } + \frac { 1 } { 3 } = \frac { 4 } { 3 },\frac { 3 x } { 3 } + \frac { 1 } { 3 } = \frac { 4 } { 3 },355x133,355x133,true
RIT_2014_283,identical,s = 2 5 8 5 7,s = 2 5 8 5 7,206x78,206x78,true
RIT_2014_284,identical,- 3 9,- 3 9,90x55,90x55,true
RIT_2014_285,identical,m i l l i,m i l l i,104x72,104x72,true
RIT_2014_286,identical,x ^ { 2 } - y ^ { 2 } = x ^ { 2 } + x y + y ^ { 2 } - x y - 2 y ^ { 2 } + x y - x y,x ^ { 2 } - y ^ { 2 } = x ^ { 2 } + x y + y ^ { 2 } - x y - 2 y ^ { 2 } + x y - x y,872x108,872x108,true
RIT_2014_287,identical,\log x - \log y = \log ( \frac { x } { y } ),\log x - \log y = \log ( \frac { x } { y } ),373x123,373x123,true
RIT_2014_288,identical,\log ( \frac { a } { b } ) = \log ( a ) - \log ( b ),\log ( \frac { a } { b } ) = \log ( a ) - \log ( b ),314x89,314x89,true
RIT_2014_289,identical,- | y | \leq y \leq | y |,- | y | \leq y \leq | y |,182x77,182x77,true
RIT_2014_29,identical,- 7,- 7,53x54,53x54,true
RIT_2014_290,identical,\sum _ { k = 1 } ^ { N } a _ { n } \leq \sum _ { k = 1 } ^ { N } b _ { n } \leq \sum _ { n = 1 } ^ { \infty } b _ { n },\sum _ { k = 1 } ^ { N } a _ { n } \leq \sum _ { k = 1 } ^ { N } b _ { n } \leq \sum _ { n = 1 } ^ { \infty } b _ { n },395x179,395x179,true
RIT_2014_291,identical,\mu m,\mu m,123x64,123x64,true
RIT_2014_292,identical,x - 8,x - 8,142x75,142x75,true
RIT_2014_293,identical,\tan ( 2 x ) = \frac { 2 \tan ( x ) } { 1 - \tan ^ { 2 } ( x ) },\tan ( 2 x ) = \frac { 2 \tan ( x ) } { 1 - \tan ^ { 2 } ( x ) },463x142,463x142,true
RIT_2014_294,identical,- | y | \leq y \leq | y |,- | y | \leq y \leq | y |,188x75,188x75,true
RIT_2014_295,identical,\lim _ { y \rightarrow x } f ( x ),\lim _ { y \rightarrow x } f ( x ),254x133,254x133,true
RIT_2014_296,identical,\theta + e \alpha,\theta + e \alpha,210x74,210x74,true
RIT_2014_297,identical,( z + 1 ) ( z + 2 ),( z + 1 ) ( z + 2 ),255x86,255x86,true
RIT_2014_298,identical,\Delta ^ { k x },\Delta ^ { k x },153x90,153x90,true
RIT_2014_299,identical,8 9 7,8 9 7,99x60,99x60,true
RIT_2014_3,identical,d = \frac { 2 r \tan a \tan b } { \tan a + \tan b },d = \frac { 2 r \tan a \tan b } { \tan a + \tan b },514x170,514x170,true
RIT_2014_30,identical,\frac { a z ^ { - 1 } ( 1 + a z ^ { - 1 } ) } { ( 1 - a z ^ { - 1 } ) 3 },\frac { a z ^ { - 1 } ( 1 + a z ^ { - 1 } ) } { ( 1 - a z ^ { - 1 } ) 3 },375x151,375x151,true
RIT_2014_300,identical,\log _ { a } x - \log _ { a } y = \log _ { a } \frac { x } { y },\log _ { a } x - \log _ { a } y = \log _ { a } \frac { x } { y },428x116,428x116,true
RIT_2014_301,identical,1 + 1 = 2 [ \frac { 1 ( 1 + 1 ) } { 2 } ] ^ { 9 } = 2,1 + 1 = 2 [ \frac { 1 ( 1 + 1 ) } { 2 } ] ^ { 9 } = 2,337x102,337x102,true
RIT_2014_302,identical,\pm \sqrt { \frac { 1 5 } { 1 6 } },\pm \sqrt { \frac { 1 5 } { 1 6 } },111x99,111x99,true
RIT_2014_303,identical,p \geq 3,p \geq 3,144x81,144x81,true
RIT_2014_304,identical,\lim _ { x \rightarrow - \infty } P _ { k + 1 } ( x ) < 0,\lim _ { x \rightarrow - \infty } P _ { k + 1 } ( x ) < 0,450x150,450x150,true
RIT_2014_305,identical,\frac { \pi } { \alpha },\frac { \pi } { \alpha },115x140,115x140,true
RIT_2014_306,identical,( a + b ) u = a u + b v,( a + b ) u = a u + b v,388x90,388x90,true
RIT_2014_307,identical,\sqrt { 9 8 },\sqrt { 9 8 },77x69,77x69,true
RIT_2014_308,identical,F ( b ) - F ( a ),F ( b ) - F ( a ),259x89,259x89,true
RIT_2014_309,identical,\frac { \sqrt { x } } { 2 } - \frac { \sqrt { 3 } } { 2 \sqrt { x } },\frac { \sqrt { x } } { 2 } - \frac { \sqrt { 3 } } { 2 \sqrt { x } },255x138,255x138,true
RIT_2014_31,identical,"y ^ { 2 } , \sqrt { y } \cos y","y ^ { 2 } , \sqrt { y } \cos y",163x83,163x83,true
RIT_2014_310,identical,y \leq z,y \leq z,142x82,142x82,true
RIT_2014_311,identical,\int y d x,\int y d x,109x68,109x68,true
RIT_2014_312,identical,\sum _ { i = 1 } ^ { n } a ^ { 2 } = a ^ { 2 } \sum _ { i = 1 } ^ { n } 1 = n a ^ { 2 },\sum _ { i = 1 } ^ { n } a ^ { 2 } = a ^ { 2 } \sum _ { i = 1 } ^ { n } 1 = n a ^ { 2 },626x188,626x188,true
RIT_2014_32,identical,\int \sin x d x,\int \sin x d x,185x113,185x113,true
