sample_id,status,error,height,width,ground_truth_bttr,ground_truth_posformer,san_prediction,bttr_exact,bttr_no_limits,posformer_exact,posformer_no_limits,time_ms
UN19wb_1116_em_1120,ok,,115,445,[ a _ { 1 } ] \times [ a _ { 2 } ] \times [ a _ { 3 } ],[ a _ { 1 } ] \times [ a _ { 2 } ] \times [ a _ { 3 } ],[ a _ { 1 } ] \times [ a _ { 2 } ] \times [ a _ { 3 } ],1,1,1,1,103.903700
UN19wb_1111_em_1039,ok,,68,457,9 \times 9 + 1 3 \times 1 3 - ( 3 + 3 + 1 ) = 2 4 3,9 \times 9 + 1 3 \times 1 3 - ( 3 + 3 + 1 ) = 2 4 3,9 \times 9 + 1 3 \times 1 3 - ( 3 + 3 + 1 ) = 2 4 3,1,1,1,1,138.691300
UN19wb_1115_em_1098,ok,,104,508,"[ a ^ { x } b , a ^ { y } b ] = a ^ { 2 ( x - y ) }","[ a ^ { x } b , a ^ { y } b ] = a ^ { 2 ( x - y ) }","[ a ^ { x } b , a ^ { y } b ] = a ^ { 2 ( x - y ) }",1,1,1,1,100.226700
UN19_1029_em_417,ok,,67,171,x \neq a,x \neq a,x \neq a,1,1,1,1,27.882900
UN19_1011_em_153,ok,,126,390,\sqrt { q } = 2 \cos \frac { \pi } { ( p { + } 1 ) },\sqrt { q } = 2 \cos \frac { \pi } { ( p + 1 ) },\sqrt { q } = 2 \cos \frac { \pi } { ( p + 1 ) },0,0,1,1,33.654900
UN19_1002_em_19,ok,,188,323,2 \int R _ { a b } R ^ { a b } c,2 \int R _ { a b } R ^ { a b } c,2 \int R _ { a } b R ^ { b } c,0,0,0,0,176.439500
UN19_1005_em_74,ok,,169,466,\sum q _ { i } = - \frac { 1 } { 4 },\sum q _ { i } = - \frac { 1 } { 4 },\sum q _ { i } = - \frac { 1 } { \phi },0,0,0,0,93.725700
UN19wb_1120_em_1175,ok,,96,182,\frac { n } { 2 } + \frac { 3 } { 2 },\frac { n } { 2 } + \frac { 3 } { 2 },\frac { n } { 2 } + \frac { 3 } { 2 },1,1,1,1,73.906700
UN19wb_1109_em_1014,ok,,95,195,b = \frac { 1 } { \sqrt { 1 - 4 c } },b = \frac { 1 } { \sqrt { 1 - 4 c } },b = \frac { 1 } { \sqrt { 1 - 4 c } },1,1,1,1,63.543000
UN19_1023_em_324,ok,,117,335,\beta = \sqrt { 2 a b },\beta = \sqrt { 2 a b },\Delta = \sqrt { 2 a b },0,0,0,0,25.141000
UN19_1039_em_565,ok,,129,314,b \rightarrow - \frac { 2 } { b },b \rightarrow - \frac { 2 } { b },b \rightarrow - \frac { 2 } { b },1,1,1,1,128.185600
UN19_1038_em_547,ok,,190,802,( \lim _ { q \rightarrow \infty } \sqrt { 1 + q ^ { 2 } } \int _ { - \infty } ^ { \infty } e ^ { - q | x | / a } d x ) ^ { - 1 } = 1 / 2 a,( \lim \limits _ { q \rightarrow \infty } \sqrt { 1 + q ^ { 2 } } \int \limits _ { - \infty } ^ { \infty } e ^ { - q | x | / a } d x ) ^ { - 1 } = 1 / 2 a,\lim _ { q \rightarrow \infty } \sqrt { 1 + q ^ { 2 } } d e ^ { - 1 } = 1 / 2 a,0,0,0,0,186.478600
UN19_1022_em_306,ok,,130,275,x = \frac { e ^ { c r } } { a c },x = \frac { e ^ { c r } } { a c },x = \frac { e ^ { c r } } { a c },1,1,1,1,74.203500
UN19_1003_em_32,ok,,128,106,\frac { c } { u },\frac { c } { u },\frac { c } { u },1,1,1,1,127.291800
UN19_1030_em_432,ok,,118,667,S _ { a b } S _ { b } + S _ { b } S _ { a b } = 0,S _ { a b } S _ { b } + S _ { b } S _ { a b } = 0,s _ { a b } s _ { b } + s _ { b } s _ { b } = 0,0,0,0,0,86.612100
UN19wb_1112_em_1061,ok,,134,244,\sqrt { m n },\sqrt { m n },\sqrt { m n },1,1,1,1,61.885700
UN19_1015_em_206,ok,,133,656,( x ^ { 1 } ) ^ { 2 } + ( x ^ { 2 } ) ^ { 2 } + ( x ^ { 3 } ) ^ { 2 } + ( x ^ { 4 } ),( x ^ { 1 } ) ^ { 2 } + ( x ^ { 2 } ) ^ { 2 } + ( x ^ { 3 } ) ^ { 2 } + ( x ^ { 4 } ),( x ^ { 1 } ) ^ { 2 } + ( x ^ { 2 } ) ^ { 2 } + ( x ^ { 3 } ) ^ { 2 } + ( x ^ { 4 } ),1,1,1,1,145.737800
UN19_1033_em_466,ok,,130,657,2 \pi ( \sin { \theta _ { 1 } } + \sin { \theta _ { 2 } } ),2 \pi ( \sin \theta _ { 1 } + \sin \theta _ { 2 } ),2 \pi ( \sin \theta _ { 1 } + \sin \theta _ { 2 } ),0,0,1,1,123.545800
UN19_1016_em_217,ok,,107,782,n _ { 1 } \sin \theta _ { 1 } = n _ { 2 } \sin \theta _ { 2 },n _ { 1 } \sin \theta _ { 1 } = n _ { 2 } \sin \theta _ { 2 },n _ { 1 } \sin \theta _ { 1 } = m \sin \theta _ { 2 },0,0,0,0,172.909400
UN19_1017_em_235,ok,,163,517,\theta = \lim _ { m } n _ { m } / s _ { m },\theta = \lim \limits _ { m } n _ { m } / s _ { m },\theta = \lim _ { m } n _ { m } / s _ { m },1,1,0,1,97.783100
UN19wb_1113_em_1072,ok,,130,420,F = \frac { 1 } { 4 } F _ { a b } F ^ { a b },F = \frac { 1 } { 4 } F _ { a b } F ^ { a b },F = \frac { 1 } { 4 } F _ { a } b F ^ { a e },0,0,0,0,99.932900
UN19wb_1116_em_1119,ok,,92,373,F ( x ) = x ( 1 + \frac { x } { a } ),F ( x ) = x ( 1 + \frac { x } { a } ),F ( x ) = x ( 1 + \frac { x } { a } ),1,1,1,1,87.319800
UN19wb_1111_em_1045,ok,,69,229,\tan o = q \div p,\tan o = q \div p,\tan 0 = q \div p,0,0,0,0,51.906000
UN19_1010_em_148,ok,,104,508,\sin x = \frac { 1 } { 2 } ( 1 - \cos 2 x ),\sin x = \frac { 1 } { 2 } ( 1 - \cos 2 x ),\sin x = \frac { 1 } { 2 } ( 1 - \cos 2 x ),1,1,1,1,41.199200
UN19_1002_em_20,ok,,95,719,d s ^ { 2 } = d t ^ { 2 } - a ^ { 2 } ( t ) d x ^ { 2 } - b ^ { 2 } ( t ) ( d y ^ { 2 } + d z ^ { 2 } ),d s ^ { 2 } = d t ^ { 2 } - a ^ { 2 } ( t ) d x ^ { 2 } - b ^ { 2 } ( t ) ( d y ^ { 2 } + d z ^ { 2 } ),d s ^ { 2 } = d t ^ { 2 } - a ^ { 2 } ( t ) d x ^ { 2 } - b ^ { 2 } ( t ) ( d y ^ { 2 } + d z ^ { 2 } ),1,1,1,1,136.519000
UN19wb_1104_em_941,ok,,106,241,- 1 + \frac { 1 } { n },- 1 + \frac { 1 } { n },1 + \frac { 1 } { n },0,0,0,0,71.058000
UN19_1046_em_674,ok,,85,87,E x p,E x p,E \times p,0,0,0,0,18.179600
UN19wb_1106_em_972,ok,,136,347,\frac { 1 } { 2 } ( 3 \pm \sqrt { 9 - 4 m ^ { 2 } } ),\frac { 1 } { 2 } ( 3 \pm \sqrt { 9 - 4 m ^ { 2 } } ),\frac { 1 } { 2 } ( 3 \pm \sqrt { g - 4 m ^ { 2 } } ),0,0,0,0,88.946400
ISICal19_1203_em_788,ok,,66,340,x + ( y \div 7 ) = 7 b,x + ( y \div 7 ) = 7 b,x + ( y \div 7 ) = 7 b,1,1,1,1,127.074000
UN19_1028_em_399,ok,,150,594,r = \sqrt { x _ { 1 } ^ { 2 } + x _ { 2 } ^ { 2 } + x _ { 3 } ^ { 2 } },r = \sqrt { x _ { 1 } ^ { 2 } + x _ { 2 } ^ { 2 } + x _ { 3 } ^ { 2 } },r = \sqrt { x _ { 1 } ^ { 2 } + x _ { 2 } ^ { 2 } + x _ { 3 } ^ { 2 } },1,1,1,1,111.800400
UN19_1051_em_743,ok,,212,217,\frac { 1 } { \sqrt { 3 6 0 } },\frac { 1 } { \sqrt { 3 6 0 } },\frac { 1 } { \sqrt { 3 6 0 } },1,1,1,1,166.602300
UN19wb_1115_em_1104,ok,,80,218,c < c _ { c r },c < c _ { c r },c < c _ { c R },0,0,0,0,64.542200
UN19_1050_em_724,ok,,139,373,c ( w ) = \sum _ { n } c _ { n } w ^ { - n + 1 },c ( w ) = \sum \limits _ { n } c _ { n } w ^ { - n + 1 },a ( w ) = \sum _ { n } c _ { n } w ^ { n + 1 },0,0,0,0,45.130400
UN19_1009_em_128,ok,,123,329,\sin ( k r ),\sin ( k r ),\sin ( \tan n ),0,0,0,0,25.808300
UN19wb_1112_em_1058,ok,,111,281,h \rightarrow h h,h \rightarrow h h,h > h h,0,0,0,0,21.832500
UN19wb_1117_em_1133,ok,,99,519,( n + 1 ) \times ( n + 1 ) \times \ldots \times ( n + 1 ),( n + 1 ) \times ( n + 1 ) \times \ldots \times ( n + 1 ),( n + 1 ) \times ( n + 1 ) \times \cdots \times ( n + 1 ),0,0,0,0,40.930000
ISICal19_1206_em_828,ok,,123,435,\frac { 1 } { 2 } + \frac { 1 } { n _ { 2 } } + \frac { 1 } { n _ { 3 } } > 1,\frac { 1 } { 2 } + \frac { 1 } { n _ { 2 } } + \frac { 1 } { n _ { 3 } } > 1,\frac { 1 } { 2 } + \frac { 1 } { n _ { 2 } } + \frac { 1 } { n _ { 3 } } > 1,1,1,1,1,128.619400
UN19_1041_em_588,ok,,119,347,\cos { ( m y ) },\cos ( m y ),\cos ( m y ),0,0,1,1,23.494700
UN19_1027_em_389,ok,,97,557,x _ { 0 } + g ( x - x _ { 0 } ),x _ { 0 } + g ( x - x _ { 0 } ),x _ { 0 } + g ( x - x _ { 0 } ),1,1,1,1,35.727600
UN19_1016_em_213,ok,,144,758,3 \times 2 + 8 + r - 4,3 \times 2 + 8 + r - 4,3 \times L + 8 + r - 4,0,0,0,0,87.493200
UN19_1017_em_231,ok,,58,207,n \times n,n \times n,n \times n,1,1,1,1,70.947200
UN19_1025_em_347,ok,,215,145,\int \limits _ { a } ^ { b } a _ { 0 },\int \limits _ { a } ^ { b } a _ { 0 },\int ^ { b } n o,0,0,0,0,118.319400
ISICal19_1211_em_887,ok,,74,312,c \rightarrow \alpha c,c \rightarrow \alpha c,C \rightarrow \alpha c,0,0,0,0,20.066600
UN19_1015_em_202,ok,,147,433,\lim _ { x \rightarrow \infty } \phi ( x ) = \phi ^ { 0 },\lim \limits _ { x \rightarrow \infty } \phi ( x ) = \phi ^ { 0 },\lim _ { x \rightarrow \infty } \phi ( x ) = \alpha ^ { 0 },0,0,0,0,84.989300
UN19wb_1120_em_1171,ok,,76,286,z = \tan \mu,z = \tan \mu,z = \tan \mu,1,1,1,1,20.639200
UN19wb_1109_em_1010,ok,,63,399,z = x ^ { 2 i + 2 } + i x ^ { 2 i + 3 },z = x ^ { 2 i + 2 } + i x ^ { 2 i + 3 },z = x ^ { 2 i + 2 } + i x ^ { 2 i + 3 },1,1,1,1,156.900800
UN19_1023_em_320,ok,,154,406,- \frac { ( 1 - z ^ { 2 } ) ( 1 + z ) } { 8 },- \frac { ( 1 - z ^ { 2 } ) ( 1 + z ) } { 8 },- \frac { ( 1 - z ^ { 2 } ) ( 1 + z ) } { 8 },1,1,1,1,94.754400
UN19_1039_em_561,ok,,111,722,r = \sqrt { ( x ^ { 1 } ) ^ { 2 } + \ldots + ( x ^ { p } ) ^ { 2 } },r = \sqrt { ( x ^ { 1 } ) ^ { 2 } + \ldots + ( x ^ { p } ) ^ { 2 } },\gamma = \sqrt { ( x ) ^ { 2 } + \ldots + ( x ^ { p } ) ^ { 2 } },0,0,0,0,127.333000
UN19_1038_em_543,ok,,189,745,\phi ( x ) = \frac { c ( \sqrt { 1 + \frac { 4 x } { a } } + 1 ) } { 2 x } ( 1 + \frac { c ( 1 + \frac { 4 x } { a } + 1 ) } { 2 a x } ),\phi ( x ) = \frac { c ( \sqrt { 1 + \frac { 4 x } { a } } + 1 ) } { 2 x } ( 1 + \frac { c ( 1 + \frac { 4 x } { a } + 1 ) } { 2 a x } ),\phi ( x ) = \frac { c ( \sqrt { 1 + \frac { 4 x } { a } + 1 ) } + \frac { 4 x } { 2 } ( 1 + \frac { ( 1 + 1 + \frac { 4 x } { a } + 1 ) } { 2 a } ) } { 2 a } ( \frac { c ( \sqrt { 1 + \frac { 4 x } { 2 } + 1 + c ( 1 + \frac { 4 x } { 2 } ) ) } + \frac { L ( 1 + 1 ) + \frac { 4 x } { 2 } ) } { 2 } ) } { 2 a x } ) + \frac { ( ( \sqrt { 1 + \frac { 4 x } { 2 } ) } + \frac { 4 } { 2 a } ) } { 2 a x },0,0,0,0,234.640400
UN19_1003_em_36,ok,,66,340,v _ { 2 } v _ { 3 } - v _ { 1 } v _ { 4 } = 1,v _ { 2 } v _ { 3 } - v _ { 1 } v _ { 4 } = 1,v _ { 2 } v _ { 3 } - v _ { 1 } v _ { 4 } = 1,1,1,1,1,31.990800
UN19_1022_em_302,ok,,110,641,A _ { d } = A ^ { ( 1 ) } + A ^ { ( 2 ) } + A ^ { ( 3 ) } + \ldots,A _ { d } = A ^ { ( 1 ) } + A ^ { ( 2 ) } + A ^ { ( 3 ) } + \ldots,A _ { d } = A ^ { ( 1 ) } + A ^ { ( k ) } + A ^ { ( 3 ) } + \ldots,0,0,0,0,136.577000
UN19wb_1116_em_1124,ok,,134,425,x y = ( z ^ { 2 } + i \sqrt { 3 } t ^ { 2 } ) ^ { 2 },x y = ( z ^ { 2 } + i \sqrt { 3 } t ^ { 2 } ) ^ { 2 },x y = ( z ^ { 2 } + i \sqrt { 3 t ^ { 2 } } ) ^ { 2 },0,0,0,0,121.884000
UN19_1045_em_658,ok,,78,107,I I,I I,I I,1,1,1,1,16.623300
UN19_1029_em_413,ok,,62,431,x = x _ { a } - x _ { b },x = x _ { a } - x _ { b },x = x _ { \alpha } - x _ { b },0,0,0,0,120.304300
UN19_1011_em_157,ok,,125,525,x ^ { 1 ^ { 2 } } + y ^ { 1 ^ { 2 } } = r ^ { 2 } + a ^ { 1 ^ { 2 } },x ^ { 1 ^ { 2 } } + y ^ { 1 ^ { 2 } } = r ^ { 2 } + a ^ { 1 ^ { 2 } },x ^ { 1 } + y ^ { 2 } = r ^ { 2 } + a ^ { 2 },0,0,0,0,132.375300
UN19wb_1104_em_939,ok,,89,332,x \div 5 \div 2,x \div 5 \div 2,x \div 5 \div 2,1,1,1,1,22.611900
UN19_1005_em_70,ok,,158,340,\sum p ^ { 2 n },\sum p ^ { 2 n },\sum _ { \sum } ^ { C } p ^ { 2 n },0,0,0,0,75.917000
UN19wb_1119_em_1168,ok,,97,117,h h,h h,h h,1,1,1,1,66.824800
UN19wb_1108_em_999,ok,,106,451,( 2 0 0 1 ) 4 3 7 3 - 4 3 9 4,( 2 0 0 1 ) 4 3 7 3 - 4 3 9 4,( 2 0 0 1 ) 4 3 7 3 - 4 3 9 4,1,1,1,1,117.667200
ISICal19_1205_em_820,ok,,105,243,- \frac { 1 } { 3 } \int A ^ { 3 },- \frac { 1 } { 3 } \int A ^ { 3 },- \frac { 1 } { 3 } \int A ^ { 3 },1,1,1,1,27.155400
UN19_1026_em_372,ok,,87,128,k \times x,k \times x,k \times x,1,1,1,1,18.465800
ISICal19_1204_em_802,ok,,151,756,( 1 ) + ( 1 1 ) + ( 1 1 1 ) + ( 1 1 2 ) + ( 1 2 3 ),( 1 ) + ( 1 1 ) + ( 1 1 1 ) + ( 1 1 2 ) + ( 1 2 3 ),( 1 ) + ( 1 1 ) + ( 1 1 1 ) + ( 1 1 2 ) + ( 1 2 3 ),1,1,1,1,152.977800
UN19wb_1114_em_1092,ok,,160,406,\log ( x ^ { 2 } + y ^ { 2 } ),\log ( x ^ { 2 } + y ^ { 2 } ),\log ( x ^ { 2 } + y ^ { 2 } ),1,1,1,1,32.111800
UN19_1008_em_113,ok,,61,130,X - X,X - X,X - X,1,1,1,1,21.943300
UN19wb_1110_em_1033,ok,,85,477,8 1 c ^ { 3 } + 2 7 c ^ { 2 } - 5 7 c - 1 1,8 1 c ^ { 3 } + 2 7 c ^ { 2 } - 5 7 c - 1 1,8 1 c ^ { 3 } + 2 7 c ^ { 2 } - 5 7 c - 1 1,1,1,1,1,131.449800
UN19_1021_em_292,ok,,115,364,( 1 - \cos z ),( 1 - \cos z ),( 1 - \cos z ),1,1,1,1,18.967000
ISICal19_1210_em_881,ok,,95,109,a = \sqrt { \frac { \beta } { \alpha } },a = \sqrt { \frac { \beta } { \alpha } },a = \sqrt { \sqrt { B } },0,0,0,0,46.177600
UN19_1009_em_131,ok,,127,691,1 + 1 0 + 1 1 + 1 5 = 3 7,1 + 1 0 + 1 1 + 1 5 = 3 7,1 + 1 0 + 1 1 + 1 5 = 3 7,1,1,1,1,159.203700
ISICal19_1206_em_831,ok,,148,473,f ^ { a b c } + f ^ { a c b } = 0,f ^ { a b c } + f ^ { a c b } = 0,f ^ { a b c } + f ^ { a c b } = 0,1,1,1,1,119.202500
UN19_1024_em_341,ok,,144,427,A = \int d x h ( x ) B ( x ),A = \int d x h ( x ) B ( x ),A = \int d x h ( x ) B ( x ),1,1,1,1,40.820800
UN19_1041_em_591,ok,,155,511,"[ a - i \frac \beta 2 , b - i \frac \beta 2 ]","[ a - i \frac { \beta } { 2 } , b - i \frac { \beta } { 2 } ]","[ a - i \frac { \beta } { 2 } , b - i \frac { \beta } { 2 } ]",0,0,1,1,179.984100
UN19_1032_em_464,ok,,184,589,r = \sqrt { { ( x ^ { 1 } ) } ^ { 2 } + { ( x ^ { 2 } ) } ^ { 2 } },r = \sqrt { ( x ^ { 1 } ) ^ { 2 } + ( x ^ { 2 } ) ^ { 2 } },r = \int ( x ^ { 1 } ) ^ { 2 } + ( x ^ { 2 } ) ^ { 2 },0,0,0,0,235.775200
UN19_1035_em_499,ok,,130,407,8 + \frac { 8 \times 7 } { 2 } = 3 6,8 + \frac { 8 \times 7 } { 2 } = 3 6,8 + \frac { 8 \times 7 } { 2 } = 3 6,1,1,1,1,36.338700
UN19wb_1118_em_1142,ok,,93,538,a = 3 ( \sqrt { 1 0 } - 4 ) \sqrt { 1 0 } / ( 5 - 4 \sqrt { 1 0 } ),a = 3 ( \sqrt { 1 0 } - 4 ) \sqrt { 1 0 } / ( 5 - 4 \sqrt { 1 0 } ),a = 3 ( \sqrt { 1 0 } - 4 ) \sqrt { 1 0 } / ( 5 - 4 \sqrt { 1 0 } ),1,1,1,1,136.825400
UN19_1049_em_718,ok,,132,388,"\forall m , n \geq 1","\forall m , n \geq 1","H m , n \geq 1",0,0,0,0,119.017500
UN19_1006_em_77,ok,,141,566,- x \leq y,- x \leq y,- x - \frac { y } { y } y,0,0,0,0,115.002100
ISICal19_1203_em_791,ok,,74,184,\sin k _ { n } x ^ { 5 },\sin k _ { n } x ^ { 5 },\sin k _ { n } x ^ { 5 },1,1,1,1,29.916100
ISICal19_1209_em_859,ok,,78,288,2 0 \div 3 0,2 0 \div 3 0,2 0 \div 3 0,1,1,1,1,22.501100
ISICal19_1209_em_864,ok,,154,206,\int d z,\int d z,\int d z,1,1,1,1,89.391600
UN19_1019_em_262,ok,,132,463,x _ { n e w } = c ^ { \frac } { 1 } { 2 } x,x _ { n e w } = c ^ { \frac { 1 } { 2 } } x,x _ { n w } = c ^ { \frac { 1 } { 2 } } x,0,0,0,0,38.945000
UN19_1018_em_240,ok,,89,457,a = 1 . . . 7,a = 1 . . . 7,a = 1 \ldots 7,0,0,0,0,60.054500
UN19wb_1109_em_1009,ok,,67,435,x = a ( t - t _ { 0 } ) ^ { - 1 } + p ( t - t _ { 0 } ) ^ { r - 1 },x = a ( t - t _ { 0 } ) ^ { - 1 } + p ( t - t _ { 0 } ) ^ { r - 1 },x = a ( t - t _ { 0 } ) ^ { - 1 } + p ( t - t 0 ) ^ { r - 1 },0,0,0,0,132.260700
ISICal19_1201_em_762,ok,,134,132,\frac { \sqrt [ 3 ] { 7 } } { 4 },\frac { \sqrt [ 3 ] { 7 } } { 4 },\frac { \sqrt { 7 } } { 4 },0,0,0,0,74.336600
UN19wb_1105_em_947,ok,,151,151,\int d t,\int d t,\int d t,1,1,1,1,54.273900
UN19_1007_em_103,ok,,154,288,t ^ { \prime } = \frac { t - \frac { v x } { c ^ { 2 } } } { \sqrt { 1 - \frac { v ^ { 2 } } { c ^ { 2 } } } },t ^ { \prime } = \frac { t - \frac { v x } { c ^ { 2 } } } { \sqrt { 1 - \frac { v ^ { 2 } } { c ^ { 2 } } } },t ^ { \prime } = \frac { t - \frac { v _ { x } } { \sqrt { 1 - \frac { v ^ { 2 } } { v ^ { 2 } } } } } { \sqrt { 1 - \frac { v ^ { 2 } } { c ^ { 2 } } } },0,0,0,0,72.393900
UN19_1005_em_69,ok,,159,539,y = x ^ { 4 } + i x ^ { 5 },y = x ^ { 4 } + i x ^ { 5 },y = x ^ { 4 } + i x ^ { 5 },1,1,1,1,74.778700
UN19_1034_em_486,ok,,203,279,\frac { 5 7 5 } { 2 4 },\frac { 5 7 5 } { 2 4 },\frac { 5 7 5 } { 2 4 },1,1,1,1,163.402100
UN19wb_1107_em_989,ok,,116,471,f ( c ) = f ( a ) + \sqrt { 3 } f ( b ) i,f ( c ) = f ( a ) + \sqrt { 3 } f ( b ) i,f ( c ) = f ( a ) + \sqrt { 3 } f ( b ) i,1,1,1,1,82.115800
UN19_1013_em_180,ok,,154,451,\log ( z \log z ),\log ( z \log z ),\log ( z \log 2 ),0,0,0,0,84.791100
ISICal19_1202_em_773,ok,,91,470,C = - m \cos a,C = - m \cos a,C = - m \cos a,1,1,1,1,22.818800
UN19_1024_em_339,ok,,111,444,v ^ { i } = v ^ { ( i ) } + i v ^ { ( i + 1 ) },v ^ { i } = v ^ { ( i ) } + i v ^ { ( i + 1 ) },v ^ { i } = v ^ { ( i ) } + i v ^ { ( i + 1 ) },1,1,1,1,90.344500
UN19_1020_em_270,ok,,115,381,\lim _ { z \rightarrow + \infty } h ( z ) = 0,\lim \limits _ { z \rightarrow + \infty } h ( z ) = 0,\lim _ { 2 \rightarrow + \infty } h ( z ) = 0,0,0,0,0,37.874800
UN19_1017_em_228,ok,,139,340,\sum _ { x } \Delta _ { x y } = 0,\sum \limits _ { x } \Delta _ { x y } = 0,\sum _ { x } \Delta _ { x y } = 0,1,1,0,1,33.022700
UN19_1036_em_510,ok,,193,300,b ^ { x } a ^ { y },b ^ { x } a ^ { y },b ^ { x },0,0,0,0,166.184200
UN19_1032_em_459,ok,,90,450,\cos \alpha = - 1,\cos \alpha = - 1,\cos \alpha = - 1,1,1,1,1,105.426100
UN19_1037_em_532,ok,,130,374,a ( t ) = \cos { t },a ( t ) = \cos t,a ( t ) = \cos t,0,0,1,1,61.350100
UN19wb_1102_em_902,ok,,123,583,z = x ^ { 8 } + i x ^ { 9 },z = x ^ { 8 } + i x ^ { 9 },z = x ^ { 8 } + i x ^ { g },0,0,0,0,90.504600
UN19_1001_em_1,ok,,85,154,\sin ( \pi j ),\sin ( \pi j ),\sin ( \pi _ { j } ),0,0,0,0,26.503400
UN19wb_1119_em_1155,ok,,126,210,x \frac { P ( - x ) } { ( x P ( x ) ) ^ { 2 } },x \frac { P ( - x ) } { ( x P ( x ) ) ^ { 2 } },x \frac { p ( - x ) } { ( x p ( x ) ) ^ { 2 } },0,0,0,0,35.942800
UN19wb_1103_em_920,ok,,89,243,t = p \tan \theta,t = p \tan \theta,t = \tan \theta,0,0,0,0,59.872900
UN19_1042_em_604,ok,,100,212,\sin L t,\sin L t,\sin L t,1,1,1,1,48.122400
UN19_1035_em_501,ok,,145,352,t _ { n - p - 2 a _ { p } } ^ { ( n - p - 1 ) },t _ { n - p - 2 a _ { p } } ^ { ( n - p - 1 ) },C ^ { c n - r - 1 ) },0,0,0,0,99.045600
UN19_1031_em_448,ok,,142,314,B \times F,B \times F,3 \times F,0,0,0,0,88.243100
UN19_1040_em_573,ok,,156,487,f ( 0 ) = \sqrt [ 8 ] { 4 8 },f ( 0 ) = \sqrt [ 8 ] { 4 8 },f ( 0 ) = \sqrt { 4 8 },0,0,0,0,82.483500
UN19_1043_em_626,ok,,178,353,b ^ { x } a ^ { y + n },b ^ { x } a ^ { y + n },\int ^ { x } a ^ { y + n },0,0,0,0,138.362800
UN19_1013_em_182,ok,,137,281,l \sin y _ { 0 },l \sin y _ { 0 },( \sin y _ { 0 },0,0,0,0,77.474800
ISICal19_1202_em_771,ok,,143,516,C \leq 7 \times 1 0 ^ { - 7 },C \leq 7 \times 1 0 ^ { - 7 },C \leq 7 \alpha 1 0 ^ { - 7 },0,0,0,0,34.356800
UN19wb_1105_em_945,ok,,104,247,\cos ( X ^ { m } ),\cos ( X ^ { m } ),\cos ( x ^ { m } ),0,0,0,0,65.332600
UN19_1029_em_408,ok,,146,520,2 \sin \gamma = \sqrt { q },2 \sin \gamma = \sqrt { q },2 \sin \gamma = \sqrt { q },1,1,1,1,154.268000
UN19_1007_em_101,ok,,89,462,x _ { 1 2 } + x _ { 2 3 } + x _ { 3 1 } = 0,x _ { 1 2 } + x _ { 2 3 } + x _ { 3 1 } = 0,x _ { 1 } + x _ { 2 3 } + x _ { 3 } = 0,0,0,0,0,39.303100
UN19_1034_em_484,ok,,219,244,\frac { 1 } { 2 ! 2 ! },\frac { 1 } { 2 ! 2 ! },\frac { 1 } { 2 1 2 1 },0,0,0,0,114.759100
ISICal19_1209_em_866,ok,,91,715,\sin \theta _ { 1 } \sin \theta _ { 2 } \sin \theta _ { 3 } \sin \theta _ { 4 },\sin \theta _ { 1 } \sin \theta _ { 2 } \sin \theta _ { 3 } \sin \theta _ { 4 },\sin \theta _ { 1 } \sin \theta _ { 2 } \sin \theta _ { 3 } \sin \theta _ { 4 },1,1,1,1,82.016200
UN19_1019_em_260,ok,,123,660,- 3 + 1 1 \cos \theta,- 3 + 1 1 \cos \theta,- 3 + 1 1 \cos \theta,1,1,1,1,116.474800
UN19_1018_em_242,ok,,86,773,a _ { 1 } + a _ { 2 } = a _ { 3 } + a _ { 4 } + a _ { 5 } + a _ { 6 },a _ { 1 } + a _ { 2 } = a _ { 3 } + a _ { 4 } + a _ { 5 } + a _ { 6 },a _ { 1 } + a _ { 2 } = a _ { 3 } + a _ { 4 } + a _ { 5 } + a _ { 6 },1,1,1,1,153.859700
ISICal19_1201_em_760,ok,,119,110,\frac { 1 } { \sqrt { 6 } },\frac { 1 } { \sqrt { 6 } },\frac { 1 } { \sqrt { 6 } },1,1,1,1,27.130800
UN19wb_1107_em_976,ok,,78,371,p = x \sin \theta,p = x \sin \theta,p = x \sin \theta,1,1,1,1,24.962400
UN19_1042_em_606,ok,,139,580,\sin f ( 0 ) = \sin f ( \pi ) = 0,\sin f ( 0 ) = \sin f ( \pi ) = 0,\sin f ( 0 ) = \sin f ( x ) = 0,0,0,0,0,107.340100
UN19_1035_em_503,ok,,89,539,z = x + \sqrt { x ^ { 2 } - 1 },z = x + \sqrt { x ^ { 2 } - 1 },z = x + \sqrt { x ^ { 2 } - 2 },0,0,0,0,78.823200
UN19_1040_em_571,ok,,125,578,u = \tan ( z ),u = \tan ( z ),u = t \tan ( 2 ),0,0,0,0,77.200000
UN19_1043_em_624,ok,,207,349,1 7 \div t,1 7 \div t,1 \int \frac { 1 } { 1 } t,0,0,0,0,158.623700
UN19wb_1102_em_900,ok,,147,444,\lim _ { k \rightarrow \infty } R _ { k } = \infty,\lim \limits _ { k \rightarrow \infty } R _ { k } = \infty,\lim _ { h \rightarrow \infty } R _ { k } = \infty,0,0,0,0,95.125100
UN19_1001_em_3,ok,,89,115,\frac { n } { 2 } + \frac { 1 } { 2 },\frac { n } { 2 } + \frac { 1 } { 2 },\frac { n } { 2 } + \frac { 1 } { 2 },1,1,1,1,32.437300
