index,sample_id,image_file,ground_truth_modelo1,ground_truth_modelo2,status,error,height,width,posformer_height,posformer_width,san_prediction,posformer_prediction,san_time_ms,posformer_time_ms,san_native_correct,posformer_native_correct,native_outcome,common_ground_truth,san_common_prediction,posformer_common_prediction,san_common_correct,posformer_common_correct,common_outcome
124,RIT_2014_139,RIT_2014_139.bmp,M _ { 1 },M _ { 1 },ok,,71,64,71,64,n _ { 1 },n _ { 1 },73.60839999999769,107.68640000000573,0,0,Ambos fallan,M _ { 1 },n _ { 1 },n _ { 1 },0,0,Ambos fallan
125,32_em_206,32_em_206.bmp,[ [ S ] ],[ [ S ] ],ok,,87,117,87,117,[ [ s ],[ [ S ] ],152.93579999999452,143.28299999999672,0,1,Solo PosFormer,[ [ S ] ],[ [ s ],[ [ S ] ],0,1,Solo PosFormer
126,502_em_9,502_em_9.bmp,\beta = 1,\beta = 1,ok,,64,100,64,100,\beta = 1,\beta = 1,19.82870000000503,126.18489999999838,1,1,Ambos aciertan,\beta = 1,\beta = 1,\beta = 1,1,1,Ambos aciertan
127,514_em_346,514_em_346.bmp,m ^ { 2 },m ^ { 2 },ok,,104,114,104,114,n ^ { 2 },n ^ { 2 },153.35389999999904,151.07639999999378,0,0,Ambos fallan,m ^ { 2 },n ^ { 2 },n ^ { 2 },0,0,Ambos fallan
128,501_em_3,501_em_3.bmp,k _ { e },k _ { e },ok,,69,51,69,51,k _ { 2 },k _ { e },53.89649999999335,102.76020000000585,0,1,Solo PosFormer,k _ { e },k _ { 2 },k _ { e },0,1,Solo PosFormer
129,508_em_80,508_em_80.bmp,M _ { 2 },M _ { 2 },ok,,68,74,68,74,M _ { 2 },M _ { 2 },80.3968000000026,124.36909999999557,1,1,Ambos aciertan,M _ { 2 },M _ { 2 },M _ { 2 },1,1,Ambos aciertan
130,511_em_273,511_em_273.bmp,x = \beta,x = \beta,ok,,73,106,73,106,x = \beta,x = \beta,19.145399999999313,79.93910000000426,1,1,Ambos aciertan,x = \beta,x = \beta,x = \beta,1,1,Ambos aciertan
131,32_em_215,32_em_215.bmp,m ^ { 3 },m ^ { 3 },ok,,82,103,82,103,m ^ { 3 },m ^ { 3 },138.27630000000113,129.40749999999923,1,1,Ambos aciertan,m ^ { 3 },m ^ { 3 },m ^ { 3 },1,1,Ambos aciertan
132,515_em_373,515_em_373.bmp,R _ { 1 },R _ { 1 },ok,,66,79,66,79,R _ { 1 },R _ { 1 },21.362100000004602,99.78979999999638,1,1,Ambos aciertan,R _ { 1 },R _ { 1 },R _ { 1 },1,1,Ambos aciertan
133,518_em_423,518_em_423.bmp,u _ { m },u _ { m },ok,,81,101,81,101,u _ { m },u _ { m },23.906699999997727,107.90350000000615,1,1,Ambos aciertan,u _ { m },u _ { m },u _ { m },1,1,Ambos aciertan
134,27_em_112,27_em_112.bmp,M _ { 3 },M _ { 3 },ok,,67,64,67,64,M _ { 3 },M _ { 3 },20.49719999999411,102.47329999999977,1,1,Ambos aciertan,M _ { 3 },M _ { 3 },M _ { 3 },1,1,Ambos aciertan
135,32_em_208,32_em_208.bmp,b _ { u },b _ { u },ok,,73,67,73,67,b a,b a,90.53689999998937,94.67720000000668,0,0,Ambos fallan,b _ { u },b a,b a,0,0,Ambos fallan
136,517_em_411,517_em_411.bmp,B + B = B,B + B = B,ok,,71,194,71,194,B + B = B,B + B = B,93.84119999999996,120.98659999999484,1,1,Ambos aciertan,B + B = B,B + B = B,B + B = B,1,1,Ambos aciertan
137,516_em_378,516_em_378.bmp,5 j + 3 j,5 j + 3 j,ok,,95,268,95,268,5 j + 3 j,5 j + 3 8,153.29400000000248,154.55860000000143,1,0,Solo SAN,5 j + 3 j,5 j + 3 j,5 j + 3 8,1,0,Solo SAN
138,511_em_265,511_em_265.bmp,b _ { R },b _ { R },ok,,71,64,71,64,b _ { R },b _ { R },21.25100000000657,100.21429999999043,1,1,Ambos aciertan,b _ { R },b _ { R },b _ { R },1,1,Ambos aciertan
139,RIT_2014_233,RIT_2014_233.bmp,A ^ { T },A ^ { T },ok,,76,65,76,65,A ^ { T },A ^ { T },24.577999999991107,116.17939999999294,1,1,Ambos aciertan,A ^ { T },A ^ { T },A ^ { T },1,1,Ambos aciertan
140,RIT_2014_82,RIT_2014_82.bmp,s _ { 2 },s _ { 2 },ok,,85,101,85,101,s _ { 2 },S _ { 2 },63.37130000000002,105.06669999999474,1,0,Solo SAN,s _ { 2 },s _ { 2 },S _ { 2 },1,0,Solo SAN
141,RIT_2014_59,RIT_2014_59.bmp,F ^ { 3 },F ^ { 3 },ok,,78,72,78,72,F ^ { 3 },F ^ { 3 },64.13219999998887,173.66030000000876,1,1,Ambos aciertan,F ^ { 3 },F ^ { 3 },F ^ { 3 },1,1,Ambos aciertan
142,519_em_463,519_em_463.bmp,P _ { 0 },P _ { 0 },ok,,92,73,92,73,P _ { 0 },p _ { o },95.42309999999077,103.32060000000354,1,0,Solo SAN,P _ { 0 },P _ { 0 },p _ { o },1,0,Solo SAN
143,502_em_12,502_em_12.bmp,R _ { L },R _ { L },ok,,75,73,75,73,R _ { L },R _ { L },110.85479999999848,125.94210000000317,1,1,Ambos aciertan,R _ { L },R _ { L },R _ { L },1,1,Ambos aciertan
144,502_em_10,502_em_10.bmp,\beta = 1,\beta = 1,ok,,68,82,68,82,\beta = 1,\beta = 1,21.782599999994545,133.8727999999918,1,1,Ambos aciertan,\beta = 1,\beta = 1,\beta = 1,1,1,Ambos aciertan
145,513_em_313,513_em_313.bmp,P _ { 1 },P _ { 1 },ok,,85,46,85,46,P _ { 1 },p _ { 1 },138.21299999999326,227.1156999999988,1,0,Solo SAN,P _ { 1 },P _ { 1 },p _ { 1 },1,0,Solo SAN
146,RIT_2014_112,RIT_2014_112.bmp,s _ { 1 },s _ { 1 },ok,,77,69,77,69,s _ { 1 },s _ { 1 },25.81440000000157,111.35499999998899,1,1,Ambos aciertan,s _ { 1 },s _ { 1 },s _ { 1 },1,1,Ambos aciertan
147,500_em_109,500_em_109.bmp,b _ { L },b _ { L },ok,,90,67,90,67,b _ { L },b _ { L },106.55319999999335,138.47169999999664,1,1,Ambos aciertan,b _ { L },b _ { L },b _ { L },1,1,Ambos aciertan
148,36_em_28,36_em_28.bmp,1 2 \div 3,1 2 \div 3,ok,,59,141,59,141,1 2 \div 3,1 2 \div 3,100.31320000000221,158.06480000000533,1,1,Ambos aciertan,1 2 \div 3,1 2 \div 3,1 2 \div 3,1,1,Ambos aciertan
149,23_em_69,23_em_69.bmp,X \leq 1 5,X \leq 1 5,ok,,71,159,71,159,x \leq 1 5,x \leq 1 5,108.7716000000114,137.63110000000722,0,0,Ambos fallan,X \leq 1 5,x \leq 1 5,x \leq 1 5,0,0,Ambos fallan
150,20_em_35,20_em_35.bmp,\mu \geq 0,\mu \geq 0,ok,,79,246,79,246,M = 0,M \geq 0,95.60670000000471,93.32150000000183,0,0,Ambos fallan,\mu \geq 0,M = 0,M \geq 0,0,0,Ambos fallan
151,RIT_2014_35,RIT_2014_35.bmp,\theta + c,\theta + c,ok,,78,132,78,132,\theta + C,\theta + C,20.523900000000594,76.76189999999394,0,0,Ambos fallan,\theta + c,\theta + C,\theta + C,0,0,Ambos fallan
152,36_em_42,36_em_42.bmp,m \times p,m \times p,ok,,76,153,76,153,m \times p,m \times p,110.99420000000748,79.04689999999448,1,1,Ambos aciertan,m \times p,m \times p,m \times p,1,1,Ambos aciertan
153,RIT_2014_65,RIT_2014_65.bmp,G \times H,G \times H,ok,,68,117,68,117,G \times H,G \times H,22.319899999999393,85.26190000000611,1,1,Ambos aciertan,G \times H,G \times H,G \times H,1,1,Ambos aciertan
154,511_em_260,511_em_260.bmp,\int I d t,\int I d t,ok,,97,115,97,115,\int \pm o t t,\int I _ { 0 } d H,67.30939999999919,174.70639999999094,0,0,Ambos fallan,\int I d t,\int \pm o t t,\int I _ { 0 } d H,0,0,Ambos fallan
155,518_em_418,518_em_418.bmp,r \times n,r \times n,ok,,59,171,59,171,\gamma \times n,\gamma \times n,140.22860000000037,110.19640000000663,0,0,Ambos fallan,r \times n,\gamma \times n,\gamma \times n,0,0,Ambos fallan
156,32_em_214,32_em_214.bmp,\int c d x,\int c d x,ok,,91,105,91,105,\int c d d,\int c d x,95.2699999999993,97.03520000000765,0,1,Solo PosFormer,\int c d x,\int c d d,\int c d x,0,1,Solo PosFormer
157,RIT_2014_311,RIT_2014_311.bmp,\int y d x,\int y d x,ok,,68,109,68,109,\int y d x,\int y d x,70.49320000000137,100.93189999999197,1,1,Ambos aciertan,\int y d x,\int y d x,\int y d x,1,1,Ambos aciertan
158,29_em_164,29_em_164.bmp,\cos \pi z,\cos \pi z,ok,,69,203,69,203,\cos \pi z \gamma,\cos \pi \gamma,57.43169999999509,104.46510000001297,0,0,Ambos fallan,\cos \pi z,\cos \pi z \gamma,\cos \pi \gamma,0,0,Ambos fallan
159,518_em_415,518_em_415.bmp,l u _ { 1 },l u _ { 1 },ok,,90,71,90,71,( u _ { 1 },| u _ { 1 },57.70710000000179,117.34409999999684,0,0,Ambos fallan,l u _ { 1 },( u _ { 1 },| u _ { 1 },0,0,Ambos fallan
160,23_em_50,23_em_50.bmp,d ^ { - 7 },d ^ { - 7 },ok,,90,136,90,136,d ^ { - 7 },d ^ { - 7 },104.03289999999288,163.68470000000457,1,1,Ambos aciertan,d ^ { - 7 },d ^ { - 7 },d ^ { - 7 },1,1,Ambos aciertan
161,35_em_10,35_em_10.bmp,g _ { a b },g _ { a b },ok,,90,103,90,103,g a b,g _ { a b },99.15879999999788,125.98930000000053,0,1,Solo PosFormer,g _ { a b },g a b,g _ { a b },0,1,Solo PosFormer
162,RIT_2014_121,RIT_2014_121.bmp,f ( z ) = z,f ( z ) = z,ok,,68,174,68,174,f ( z ) = z,f ( z ) = z,26.34950000000913,127.32919999999126,1,1,Ambos aciertan,f ( z ) = z,f ( z ) = z,f ( z ) = z,1,1,Ambos aciertan
163,36_em_37,36_em_37.bmp,- f ( - x ),- f ( - x ),ok,,68,113,68,113,- f ( - x ),- f ( - x ),24.85660000000678,144.10469999999975,1,1,Ambos aciertan,- f ( - x ),- f ( - x ),- f ( - x ),1,1,Ambos aciertan
164,516_em_376,516_em_376.bmp,2 ^ { - 4 },2 ^ { - 4 },ok,,92,115,92,115,2 ^ { - 4 },2 ^ { - 4 },108.9051000000012,244.4178000000079,1,1,Ambos aciertan,2 ^ { - 4 },2 ^ { - 4 },2 ^ { - 4 },1,1,Ambos aciertan
165,511_em_253,511_em_253.bmp,X _ { f g },X _ { f g },ok,,97,101,97,101,X _ { f g },X _ { f g },134.53040000000271,197.24140000001,1,1,Ambos aciertan,X _ { f g },X _ { f g },X _ { f g },1,1,Ambos aciertan
166,RIT_2014_238,RIT_2014_238.bmp,r ^ { - k },r ^ { - k },ok,,94,119,94,119,r ^ { - k },r ^ { - k },69.62959999999896,104.87969999999791,1,1,Ambos aciertan,r ^ { - k },r ^ { - k },r ^ { - k },1,1,Ambos aciertan
167,512_em_299,512_em_299.bmp,p ( 1 - p ),p ( 1 - p ),ok,,79,150,79,150,p ( 1 - p ),p ( 1 - p ),25.58809999999312,118.84289999998998,1,1,Ambos aciertan,p ( 1 - p ),p ( 1 - p ),p ( 1 - p ),1,1,Ambos aciertan
168,508_em_84,508_em_84.bmp,z = a + b j,z = a + b j,ok,,78,301,78,301,z = a + b j,z = a + b j,138.66040000000623,192.13770000000352,1,1,Ambos aciertan,z = a + b j,z = a + b j,z = a + b j,1,1,Ambos aciertan
169,29_em_150,29_em_150.bmp,6 0 ^ { o },6 0 ^ { o },ok,,79,100,79,100,6 0 ^ { 0 },6 0 ^ { 0 },63.36369999999647,96.24069999999563,0,0,Ambos fallan,6 0 ^ { o },6 0 ^ { 0 },6 0 ^ { 0 },0,0,Ambos fallan
170,18_em_4,18_em_4.bmp,e ^ { - n },e ^ { - n },ok,,87,129,87,129,e ^ { - n },e ^ { - n },97.89529999999047,126.85260000000653,1,1,Ambos aciertan,e ^ { - n },e ^ { - n },e ^ { - n },1,1,Ambos aciertan
171,504_em_46,504_em_46.bmp,e ^ { 2 x },e ^ { 2 x },ok,,107,158,107,158,e ^ { 2 x },e ^ { 2 x },149.54630000001146,186.71469999999601,1,1,Ambos aciertan,e ^ { 2 x },e ^ { 2 x },e ^ { 2 x },1,1,Ambos aciertan
172,504_em_44,504_em_44.bmp,8 _ { 1 6 },8 _ { 1 6 },ok,,86,88,86,88,8 _ { 1 6 },8 _ { 1 6 },135.51170000000923,160.2500000000049,1,1,Ambos aciertan,8 _ { 1 6 },8 _ { 1 6 },8 _ { 1 6 },1,1,Ambos aciertan
173,26_em_79,26_em_79.bmp,- a + b + c,- a + b + c,ok,,72,173,72,173,- a + b + c,- a + b + c,67.57070000000454,120.49170000000231,1,1,Ambos aciertan,- a + b + c,- a + b + c,- a + b + c,1,1,Ambos aciertan
174,RIT_2014_115,RIT_2014_115.bmp,G _ { e q },G _ { e q },ok,,85,103,85,103,G _ { e q },G _ { e q },23.325700000000893,138.2228000000083,1,1,Ambos aciertan,G _ { e q },G _ { e q },G _ { e q },1,1,Ambos aciertan
175,37_em_11,37_em_11.bmp,w ^ { - 2 },w ^ { - 2 },ok,,67,94,67,94,w - 2,w ^ { - 2 },26.65359999998884,153.40279999999495,0,1,Solo PosFormer,w ^ { - 2 },w - 2,w ^ { - 2 },0,1,Solo PosFormer
176,512_em_291,512_em_291.bmp,2 . 9 9 9 9,2 . 9 9 9 9,ok,,64,162,64,162,2 . 9 9 9 9,2 . 9 9 9,107.34949999999799,147.18379999999343,1,0,Solo SAN,2 . 9 9 9 9,2 . 9 9 9 9,2 . 9 9 9,1,0,Solo SAN
177,37_em_13,37_em_13.bmp,8 0 ^ { o },8 0 ^ { o },ok,,79,99,79,99,8 0 ^ { 0 },8 0 ^ { 0 },24.589000000005967,145.2366999999981,0,0,Ambos fallan,8 0 ^ { o },8 0 ^ { 0 },8 0 ^ { 0 },0,0,Ambos fallan
178,501_em_16,501_em_16.bmp,N _ { X Y },N _ { X Y },ok,,97,112,97,112,N,N \times y,95.6218999999976,103.35729999999899,0,0,Ambos fallan,N _ { X Y },N,N \times y,0,0,Ambos fallan
179,RIT_2014_61,RIT_2014_61.bmp,0 . 0 8 7 8,0 . 0 8 7 8,ok,,60,149,60,149,0 . 0 8 7 8,0 . 0 8 7 8,63.62099999999771,151.7792000000071,1,1,Ambos aciertan,0 . 0 8 7 8,0 . 0 8 7 8,0 . 0 8 7 8,1,1,Ambos aciertan
180,32_em_211,32_em_211.bmp,H _ { c l },H _ { c l },ok,,65,69,65,69,H d,H t d,19.189600000004248,107.26850000000354,0,0,Ambos fallan,H _ { c l },H d,H t d,0,0,Ambos fallan
181,515_em_370,515_em_370.bmp,x _ { B 5 },x _ { B 5 },ok,,78,162,78,162,X _ { B 5 },X _ { B 5 },106.08729999999866,124.1821999999928,0,0,Ambos fallan,x _ { B 5 },X _ { B 5 },X _ { B 5 },0,0,Ambos fallan
182,35_em_3,35_em_3.bmp,\beta ( F ),\beta ( F ),ok,,63,96,63,96,P ( F ),P ( F ),21.6826999999995,84.46620000000848,0,0,Ambos fallan,\beta ( F ),P ( F ),P ( F ),0,0,Ambos fallan
183,23_em_65,23_em_65.bmp,f ( n - 1 ),f ( n - 1 ),ok,,65,118,65,118,f ( n - 1 ),f ( n - 1 ),26.57869999998752,134.08490000000484,1,1,Ambos aciertan,f ( n - 1 ),f ( n - 1 ),f ( n - 1 ),1,1,Ambos aciertan
184,RIT_2014_250,RIT_2014_250.bmp,R _ { r l },R _ { r l },ok,,77,100,77,100,R _ { r l },R _ { r l },23.353400000004854,117.6692000000088,1,1,Ambos aciertan,R _ { r l },R _ { r l },R _ { r l },1,1,Ambos aciertan
185,36_em_47,36_em_47.bmp,7 0 ^ { o },7 0 ^ { o },ok,,86,97,86,97,7 0 ^ { 0 },7 0 ^ { 0 },66.44470000000524,118.02799999999536,0,0,Ambos fallan,7 0 ^ { o },7 0 ^ { 0 },7 0 ^ { 0 },0,0,Ambos fallan
186,29_em_157,29_em_157.bmp,y = y \prime,y = y \prime,ok,,88,130,88,130,y = y,y = y,22.58139999999287,139.8650999999944,0,0,Ambos fallan,y = y \prime,y = y,y = y,0,0,Ambos fallan
187,RIT_2014_260,RIT_2014_260.bmp,\beta \neq 0,\beta \neq 0,ok,,61,82,61,82,\beta + 0,\beta \neq 0,98.56699999998852,74.57159999999874,0,1,Solo PosFormer,\beta \neq 0,\beta + 0,\beta \neq 0,0,1,Solo PosFormer
188,501_em_13,501_em_13.bmp,y < y \prime,y < y \prime,ok,,79,116,79,116,y < y ^ { l },y < y ^ { 1 },62.25390000000175,205.15790000000322,0,0,Ambos fallan,y < y \prime,y < y ^ { l },y < y ^ { 1 },0,0,Ambos fallan
189,18_em_1,18_em_1.bmp,\sqrt { 4 8 },\sqrt { 4 8 },ok,,69,105,69,105,\sqrt { 4 8 },\sqrt { 4 8 },63.032699999993724,136.94990000000473,1,1,Ambos aciertan,\sqrt { 4 8 },\sqrt { 4 8 },\sqrt { 4 8 },1,1,Ambos aciertan
190,RIT_2014_283,RIT_2014_283.bmp,s = 2 5 8 5 7,s = 2 5 8 5 7,ok,,78,206,78,206,S = 2 5 8 5 7,5 = 2 5 8 5 7,68.19670000000144,148.49639999999908,0,0,Ambos fallan,s = 2 5 8 5 7,S = 2 5 8 5 7,5 = 2 5 8 5 7,0,0,Ambos fallan
191,RIT_2014_281,RIT_2014_281.bmp,"1 0 0 , 0 0 0","1 0 0 , 0 0 0",ok,,67,152,67,152,1 0 0 . 0 0 0,1 0 0 . 0 0 0,103.41090000000008,142.76739999999677,0,0,Ambos fallan,"1 0 0 , 0 0 0",1 0 0 . 0 0 0,1 0 0 . 0 0 0,0,0,Ambos fallan
192,27_em_120,27_em_120.bmp,\sqrt { 1 5 },\sqrt { 1 5 },ok,,65,69,65,69,\sqrt { 1 5 },\sqrt { 1 5 },19.395500000001675,124.66150000000198,1,1,Ambos aciertan,\sqrt { 1 5 },\sqrt { 1 5 },\sqrt { 1 5 },1,1,Ambos aciertan
193,509_em_95,509_em_95.bmp,e _ { P V T },e _ { P V T },ok,,90,165,90,165,e _ { p v T },e _ { p v T },106.7101000000008,185.17150000000981,0,0,Ambos fallan,e _ { P V T },e _ { p v T },e _ { p v T },0,0,Ambos fallan
194,27_em_100,27_em_100.bmp,\sqrt { 4 5 },\sqrt { 4 5 },ok,,66,76,66,76,\sqrt { 1 5 },\sqrt { 1 5 },30.526100000002998,113.7024000000082,0,0,Ambos fallan,\sqrt { 4 5 },\sqrt { 1 5 },\sqrt { 1 5 },0,0,Ambos fallan
195,502_em_18,502_em_18.bmp,9 \sqrt { 2 },9 \sqrt { 2 },ok,,61,85,61,85,9 \sqrt { 2 },9 \sqrt { 2 },63.49540000000786,88.66489999999771,1,1,Ambos aciertan,9 \sqrt { 2 },9 \sqrt { 2 },9 \sqrt { 2 },1,1,Ambos aciertan
196,512_em_278,512_em_278.bmp,\sqrt { 7 5 },\sqrt { 7 5 },ok,,67,71,67,71,\sqrt { 7 5 },\sqrt { 7 5 },19.72530000000461,92.37350000000788,1,1,Ambos aciertan,\sqrt { 7 5 },\sqrt { 7 5 },\sqrt { 7 5 },1,1,Ambos aciertan
197,RIT_2014_120,RIT_2014_120.bmp,\sqrt { 6 7 },\sqrt { 6 7 },ok,,67,86,67,86,\sqrt { 6 7 },\sqrt { 6 7 },24.89109999999073,115.9937000000184,1,1,Ambos aciertan,\sqrt { 6 7 },\sqrt { 6 7 },\sqrt { 6 7 },1,1,Ambos aciertan
198,501_em_5,501_em_5.bmp,\sqrt { 5 0 },\sqrt { 5 0 },ok,,72,87,72,87,\sqrt { 5 0 },\sqrt { 5 0 },55.166599999978416,115.62960000000544,1,1,Ambos aciertan,\sqrt { 5 0 },\sqrt { 5 0 },\sqrt { 5 0 },1,1,Ambos aciertan
199,RIT_2014_106,RIT_2014_106.bmp,\sin 6 \theta,\sin 6 \theta,ok,,74,179,74,179,\sin 6 \theta,\sin 6 \theta,97.04880000001026,106.88669999998979,1,1,Ambos aciertan,\sin 6 \theta,\sin 6 \theta,\sin 6 \theta,1,1,Ambos aciertan
200,RIT_2014_307,RIT_2014_307.bmp,\sqrt { 9 8 },\sqrt { 9 8 },ok,,69,77,69,77,\sqrt { 9 8 },\sqrt { 9 8 },26.472899999987476,119.85070000000064,1,1,Ambos aciertan,\sqrt { 9 8 },\sqrt { 9 8 },\sqrt { 9 8 },1,1,Ambos aciertan
201,23_em_73,23_em_73.bmp,B _ { m + 1 },B _ { m + 1 },ok,,90,152,90,152,B _ { m + 1 },\beta _ { m + 1 },104.55870000001255,178.33530000001474,1,0,Solo SAN,B _ { m + 1 },B _ { m + 1 },\beta _ { m + 1 },1,0,Solo SAN
202,509_em_96,509_em_96.bmp,"x , y , z , t","x , y , z , t",ok,,88,373,88,373,"x , y , z , t","x , y , z , t",182.4186999999995,214.3942000000152,1,1,Ambos aciertan,"x , y , z , t","x , y , z , t","x , y , z , t",1,1,Ambos aciertan
203,503_em_29,503_em_29.bmp,\sin \phi + c,\sin \phi + c,ok,,95,212,95,212,\sin \phi + c,\sin \phi + c,143.43929999998295,144.8573000000124,1,1,Ambos aciertan,\sin \phi + c,\sin \phi + c,\sin \phi + c,1,1,Ambos aciertan
204,501_em_1,501_em_1.bmp,\sqrt { 5 0 },\sqrt { 5 0 },ok,,72,87,72,87,\sqrt { 5 0 },\sqrt { 5 0 },20.6088000000193,121.79799999998409,1,1,Ambos aciertan,\sqrt { 5 0 },\sqrt { 5 0 },\sqrt { 5 0 },1,1,Ambos aciertan
205,RIT_2014_41,RIT_2014_41.bmp,- \sqrt { 3 },- \sqrt { 3 },ok,,78,101,78,101,- \sqrt { 3 },- \sqrt { 3 },31.06410000000892,191.47249999997484,1,1,Ambos aciertan,- \sqrt { 3 },- \sqrt { 3 },- \sqrt { 3 },1,1,Ambos aciertan
206,RIT_2014_39,RIT_2014_39.bmp,\sqrt { - 4 },\sqrt { - 4 },ok,,89,131,89,131,\sqrt { - 4 },\sqrt { - 4 },64.17149999998628,155.017799999996,1,1,Ambos aciertan,\sqrt { - 4 },\sqrt { - 4 },\sqrt { - 4 },1,1,Ambos aciertan
207,RIT_2014_131,RIT_2014_131.bmp,\sqrt { 9 1 },\sqrt { 9 1 },ok,,61,115,61,115,\sqrt { 9 },\sqrt { 9 1 },20.72150000000761,96.28310000002216,0,1,Solo PosFormer,\sqrt { 9 1 },\sqrt { 9 },\sqrt { 9 1 },0,1,Solo PosFormer
208,32_em_217,32_em_217.bmp,\sqrt { - 1 },\sqrt { - 1 },ok,,57,87,57,87,\sqrt { - 1 },\sqrt { T },65.02029999998626,88.82710000000316,1,0,Solo SAN,\sqrt { - 1 },\sqrt { - 1 },\sqrt { T },1,0,Solo SAN
209,35_em_22,35_em_22.bmp,x - \pi ( x ),x - \pi ( x ),ok,,68,206,68,206,x - \pi ( x ),x - \pi ( x ),63.03629999999316,120.91399999999908,1,1,Ambos aciertan,x - \pi ( x ),x - \pi ( x ),x - \pi ( x ),1,1,Ambos aciertan
210,34_em_228,34_em_228.bmp,- y - 5 ( 1 ),- y - 5 ( 1 ),ok,,69,155,69,155,- y - 5 ( 1 ),- y - 5 ( 1 ),63.31670000000145,108.32200000001535,1,1,Ambos aciertan,- y - 5 ( 1 ),- y - 5 ( 1 ),- y - 5 ( 1 ),1,1,Ambos aciertan
211,35_em_20,35_em_20.bmp,\sqrt { 3 8 },\sqrt { 3 8 },ok,,71,107,71,107,\sqrt { 3 8 },\sqrt { 3 8 },21.73980000000597,88.85490000000118,1,1,Ambos aciertan,\sqrt { 3 8 },\sqrt { 3 8 },\sqrt { 3 8 },1,1,Ambos aciertan
212,506_em_60,506_em_60.bmp,b a g _ { 1 },b a g _ { 1 },ok,,82,115,82,115,b a y _ { 1 },b a y _ { 1 },62.837500000000546,183.0616999999961,0,0,Ambos fallan,b a g _ { 1 },b a y _ { 1 },b a y _ { 1 },0,0,Ambos fallan
213,37_em_7,37_em_7.bmp,\cos 6 \theta,\cos 6 \theta,ok,,63,130,63,130,\cos 6 \theta,\cos 6 \theta,18.77320000002669,86.56250000001364,1,1,Ambos aciertan,\cos 6 \theta,\cos 6 \theta,\cos 6 \theta,1,1,Ambos aciertan
214,515_em_354,515_em_354.bmp,4 \sqrt { 3 },4 \sqrt { 3 },ok,,70,151,70,151,4 \sqrt { 3 },4 \sqrt { 3 },87.237000000016,132.42600000000948,1,1,Ambos aciertan,4 \sqrt { 3 },4 \sqrt { 3 },4 \sqrt { 3 },1,1,Ambos aciertan
215,RIT_2014_231,RIT_2014_231.bmp,3 \sqrt { 7 },3 \sqrt { 7 },ok,,63,96,63,96,3 \sqrt { 7 },3 \sqrt { 7 },27.02790000000732,135.6555000000128,1,1,Ambos aciertan,3 \sqrt { 7 },3 \sqrt { 7 },3 \sqrt { 7 },1,1,Ambos aciertan
216,23_em_58,23_em_58.bmp,z ^ { d } + z,z ^ { d } + z,ok,,93,220,93,220,z ^ { d } + z,z ^ { d } + z,98.17360000002395,193.66139999999632,1,1,Ambos aciertan,z ^ { d } + z,z ^ { d } + z,z ^ { d } + z,1,1,Ambos aciertan
217,27_em_115,27_em_115.bmp,7 \sqrt { 2 },7 \sqrt { 2 },ok,,64,79,64,79,7 \sqrt { 2 },7 \sqrt { 2 },26.475399999981164,119.80059999999071,1,1,Ambos aciertan,7 \sqrt { 2 },7 \sqrt { 2 },7 \sqrt { 2 },1,1,Ambos aciertan
218,517_em_410,517_em_410.bmp,C ^ { \beta },C ^ { \beta },ok,,86,63,86,63,C ^ { \beta },C ^ { \beta },155.13690000000224,138.29670000001215,1,1,Ambos aciertan,C ^ { \beta },C ^ { \beta },C ^ { \beta },1,1,Ambos aciertan
219,RIT_2014_269,RIT_2014_269.bmp,B B ^ { - 1 },B B ^ { - 1 },ok,,75,108,75,108,3 B ^ { - 1 },3 B ^ { - 1 },31.461700000022574,172.13260000002606,0,0,Ambos fallan,B B ^ { - 1 },3 B ^ { - 1 },3 B ^ { - 1 },0,0,Ambos fallan
220,35_em_21,35_em_21.bmp,- \sin \theta,- \sin \theta,ok,,103,354,103,354,- \sin \theta,- \sin \theta,150.52510000001007,140.30120000001034,1,1,Ambos aciertan,- \sin \theta,- \sin \theta,- \sin \theta,1,1,Ambos aciertan
221,35_em_5,35_em_5.bmp,"E / [ E , E ]","E / [ E , E ]",ok,,67,172,67,172,E / [ E E E ],"E / [ E , E ]",35.7168000000172,200.5339000000106,0,1,Solo PosFormer,"E / [ E , E ]",E / [ E E E ],"E / [ E , E ]",0,1,Solo PosFormer
222,23_em_61,23_em_61.bmp,\cos 2 \alpha,\cos 2 \alpha,ok,,71,269,71,269,\cos 2 \alpha,\cos 2 \alpha,144.8709000000008,190.35619999999653,1,1,Ambos aciertan,\cos 2 \alpha,\cos 2 \alpha,\cos 2 \alpha,1,1,Ambos aciertan
223,28_em_127,28_em_127.bmp,"X , X _ { t }","X , X _ { t }",ok,,77,208,77,208,"x , x _ { t }","x , x _ { t }",26.68269999998074,204.26110000002495,0,0,Ambos fallan,"X , X _ { t }","x , x _ { t }","x , x _ { t }",0,0,Ambos fallan
224,20_em_38,20_em_38.bmp,Y _ { t + 1 },Y _ { t + 1 },ok,,79,77,79,77,Y _ { t + H },Y _ { t + H },59.971200000006775,121.86499999998546,0,0,Ambos fallan,Y _ { t + 1 },Y _ { t + H },Y _ { t + H },0,0,Ambos fallan
225,514_em_337,514_em_337.bmp,V V ^ { - 1 },V V ^ { - 1 },ok,,81,129,81,129,V V ^ { - 1 },V V ^ { - 1 },65.41039999999043,125.52619999999592,1,1,Ambos aciertan,V V ^ { - 1 },V V ^ { - 1 },V V ^ { - 1 },1,1,Ambos aciertan
