id,latex,linea_caption,imagen_existe,n_tokens,n_caracteres,ecuacion_vacia,archivo_imagen,ancho,alto,modo,formato,bytes,tinta_media,fraccion_tinta,bbox_ancho,bbox_alto,ocupacion_bbox,error_imagen,pixeles,relacion_aspecto,megapixeles,kilobytes,atipico_ancho,atipico_alto,atipico_relacion_aspecto,atipico_pixeles,atipico_fraccion_tinta,llaves_balanceadas,balance_final_llaves,profundidad_max_llaves,n_comandos,n_tokens_raros,proporcion_tokens_raros,grupo_longitud
26_em_93,4 \times 4 + 4 - 4,93,True,7,18,False,26_em_93_0.bmp,201,75,L,BMP,16378,0.9004311561584473,0.9004311774461028,201,75,1.0,,15075,2.68,0.015075,15.994140625,False,False,False,False,False,True,0,0,1,0,0.0,Q2
26_em_94,[ \frac { 1 } { 2 } \sin ^ { 2 } ( 1 ) ] - [ \frac { 1 } { 2 } \sin ^ { 2 } ( 0 ) ],94,True,35,83,False,26_em_94_0.bmp,281,123,L,BMP,36010,0.9082545042037964,0.908254491797587,281,123,1.0,,34563,2.2845528455284554,0.034563,35.166015625,False,False,False,False,False,True,0,1,4,0,0.0,Q4 larga
26_em_95,\sqrt { a } \sqrt { b } = \sqrt { a b },95,True,14,39,False,26_em_95_0.bmp,216,83,L,BMP,19006,0.8986501693725586,0.8986501561802767,216,83,1.0,,17928,2.602409638554217,0.017928,18.560546875,False,False,False,False,False,True,0,1,3,0,0.0,Q3
26_em_96,4 + 4 + \frac { 4 } { 4 },96,True,11,25,False,26_em_96_0.bmp,269,126,L,BMP,35350,0.945949137210846,0.9459491355402136,269,126,1.0,,33894,2.134920634920635,0.033894,34.521484375,False,False,False,False,False,True,0,1,1,0,0.0,Q2
26_em_97,\sqrt { - 4 } = \sqrt { - 1 } \sqrt { 4 },97,True,15,41,False,26_em_97_0.bmp,217,100,L,BMP,23078,0.920599102973938,0.9205990783410138,217,100,1.0,,21700,2.17,0.0217,22.537109375,False,False,False,False,False,True,0,1,3,0,0.0,Q3
26_em_98,( \sqrt { 2 } x + 2 ) ( x + 3 ),98,True,14,31,False,26_em_98_0.bmp,229,106,L,BMP,25670,0.9146823883056641,0.914682376204993,229,106,1.0,,24274,2.160377358490566,0.024274,25.068359375,False,False,False,False,False,True,0,1,1,0,0.0,Q3
26_em_99,"1 0 , 0 0 0 + 1 , 0 0 0 = 1 1 , 0 0 0",99,True,19,37,False,26_em_99_0.bmp,509,131,L,BMP,68150,0.9370416402816772,0.9370416472952504,509,131,1.0,,66679,3.885496183206107,0.066679,66.552734375,False,False,False,False,False,True,0,0,0,0,0.0,Q3
27_em_100,\sqrt { 4 5 },100,True,5,13,False,27_em_100_0.bmp,76,66,L,BMP,6094,0.870414674282074,0.870414673046252,76,66,1.0,,5016,1.1515151515151516,0.005016,5.951171875,False,False,False,False,False,True,0,1,1,0,0.0,Q1 corta
27_em_101,1 + \sqrt { 5 } = x _ { 1 } + y _ { 1 } \sqrt { 5 },101,True,22,51,False,27_em_101_0.bmp,386,88,L,BMP,35222,0.9218382239341736,0.9218382006594442,386,88,1.0,,33968,4.386363636363637,0.033968,34.396484375,False,False,False,False,False,True,0,1,2,0,0.0,Q3
27_em_102,\lim _ { a \rightarrow \infty } f ( a ),102,True,11,39,False,27_em_102_0.bmp,240,105,L,BMP,26278,0.9029365181922913,0.9029365079365079,240,105,1.0,,25200,2.2857142857142856,0.0252,25.662109375,False,False,False,False,False,True,0,1,3,0,0.0,Q2
27_em_103,\exists y \exists x F,103,True,5,21,False,27_em_103_0.bmp,130,78,L,BMP,11374,0.8897435665130615,0.8897435897435897,130,78,1.0,,10140,1.6666666666666667,0.01014,11.107421875,False,False,False,False,False,True,0,0,2,2,0.4,Q1 corta
27_em_104,w = q _ { H } - q _ { C },104,True,13,25,False,27_em_104_0.bmp,226,70,L,BMP,17038,0.8919721841812134,0.8919721871049304,226,70,1.0,,15820,3.2285714285714286,0.01582,16.638671875,False,False,False,False,False,True,0,1,0,0,0.0,Q2
27_em_105,( a - 2 x ) ( a + 2 x ),105,True,12,23,False,27_em_105_0.bmp,249,74,L,BMP,19726,0.8730055093765259,0.873005535656138,249,74,1.0,,18426,3.364864864864865,0.018426,19.263671875,False,False,False,False,False,True,0,0,0,0,0.0,Q2
27_em_106,\alpha ^ { 2 } + \beta ^ { 2 } = ( \alpha + \beta ) ^ { 2 } - 2 \alpha \beta,106,True,25,76,False,27_em_106_0.bmp,449,83,L,BMP,38594,0.9072638154029846,0.9072637990715646,449,83,1.0,,37267,5.409638554216867,0.037267,37.689453125,False,False,False,False,False,True,0,1,6,0,0.0,Q4 larga
27_em_107,\int k x ^ { n } d x = k \int x ^ { n } d x,107,True,19,43,False,27_em_107_0.bmp,347,120,L,BMP,42838,0.9351584911346436,0.9351585014409222,347,120,1.0,,41640,2.8916666666666666,0.04164,41.833984375,False,False,False,False,False,True,0,1,2,0,0.0,Q3
27_em_108,0 + A,108,True,3,5,False,27_em_108_0.bmp,97,64,L,BMP,7478,0.8824098110198975,0.882409793814433,97,64,1.0,,6208,1.515625,0.006208,7.302734375,False,False,False,False,False,True,0,0,0,0,0.0,Q1 corta
27_em_109,f ^ { ( i + k ) } ( 0 ) = f ^ { ( i ) } ( 0 ) f ^ { ( k ) } ( 0 ),109,True,33,65,False,27_em_109_0.bmp,345,99,L,BMP,35530,0.8782901763916016,0.8782901478553653,345,99,1.0,,34155,3.484848484848485,0.034155,34.697265625,False,False,False,False,False,True,0,1,0,0,0.0,Q4 larga
27_em_110,( 2 9 ) - 2 ( 1 6 ) + ( 3 ) = 2 9 - 3 2 + 3 = 0,110,True,24,47,False,27_em_110_0.bmp,491,78,L,BMP,39454,0.8952686786651611,0.8952686824377252,491,78,1.0,,38298,6.294871794871795,0.038298,38.529296875,False,False,False,False,False,True,0,0,0,0,0.0,Q4 larga
27_em_111,x ^ { 2 } - y ^ { 2 } = x ^ { 2 } + 2 x y + y ^ { 2 } - 2 x y - 2 y ^ { 2 },111,True,38,75,False,27_em_111_0.bmp,821,121,L,BMP,100782,0.9443130493164062,0.9443130228203863,821,121,1.0,,99341,6.785123966942149,0.099341,98.419921875,True,False,True,False,False,True,0,1,0,0,0.0,Q4 larga
27_em_112,M _ { 3 },112,True,5,9,False,27_em_112_0.bmp,64,67,L,BMP,5366,0.8882929086685181,0.8882929104477612,64,67,1.0,,4288,0.9552238805970149,0.004288,5.240234375,False,False,False,False,False,True,0,1,0,0,0.0,Q1 corta
27_em_113,x = \frac { a f ( b ) - b f ( a ) } { f ( b ) - f ( a ) },113,True,27,57,False,27_em_113_0.bmp,321,149,L,BMP,49354,0.9039285778999329,0.903928578895649,321,149,1.0,,47829,2.1543624161073827,0.047829,48.197265625,False,False,False,False,False,True,0,1,1,0,0.0,Q4 larga
27_em_114,\int \sin 2 \theta d \theta,114,True,6,27,False,27_em_114_0.bmp,186,122,L,BMP,24014,0.9240260720252991,0.9240260884893354,186,122,1.0,,22692,1.5245901639344261,0.022692,23.451171875,False,False,False,False,False,True,0,0,4,0,0.0,Q1 corta
27_em_115,7 \sqrt { 2 },115,True,5,13,False,27_em_115_0.bmp,79,64,L,BMP,6198,0.8920094966888428,0.8920094936708861,79,64,1.0,,5056,1.234375,0.005056,6.052734375,False,False,False,False,False,True,0,1,1,0,0.0,Q1 corta
27_em_116,v _ { 7 } + v _ { 3 } + v _ { 4 } - v _ { 8 } = 0,116,True,25,49,False,27_em_116_0.bmp,468,85,L,BMP,40858,0.9277777671813965,0.9277777777777778,468,85,1.0,,39780,5.5058823529411764,0.03978,39.900390625,False,False,False,False,False,True,0,1,0,0,0.0,Q4 larga
27_em_117,\cos \theta \sin \theta + \theta + \theta ^ { 2 },117,True,12,49,False,27_em_117_0.bmp,529,98,L,BMP,53214,0.9263531565666199,0.9263531499556344,529,98,1.0,,51842,5.3979591836734695,0.051842,51.966796875,False,False,False,False,False,True,0,1,6,0,0.0,Q2
27_em_118,\sqrt { 3 2 } + \sqrt { 3 2 },118,True,11,29,False,27_em_118_0.bmp,213,84,L,BMP,19222,0.8971607685089111,0.8971607422311648,213,84,1.0,,17892,2.5357142857142856,0.017892,18.771484375,False,False,False,False,False,True,0,1,2,0,0.0,Q2
27_em_119,6 7 7 8,119,True,4,7,False,27_em_119_0.bmp,169,68,L,BMP,12774,0.9031500220298767,0.903150017403411,169,68,1.0,,11492,2.485294117647059,0.011492,12.474609375,False,False,False,False,False,True,0,0,0,0,0.0,Q1 corta
27_em_120,\sqrt { 1 5 },120,True,5,13,False,27_em_120_0.bmp,69,65,L,BMP,5758,0.8700111508369446,0.8700111482720179,69,65,1.0,,4485,1.0615384615384615,0.004485,5.623046875,False,False,False,False,False,True,0,1,1,0,0.0,Q1 corta
27_em_121,1 - z + z ^ { 2 } - z ^ { 3 } + z ^ { 4 } - z ^ { 5 } + \ldots,121,True,29,62,False,27_em_121_0.bmp,692,115,L,BMP,80658,0.948931872844696,0.9489318924352852,692,115,1.0,,79580,6.017391304347826,0.07958,78.767578125,False,False,False,False,False,True,0,1,1,0,0.0,Q4 larga
27_em_122,\pm \sqrt [ x ] { b },122,True,8,21,False,27_em_122_0.bmp,123,82,L,BMP,11246,0.9084870219230652,0.9084870116993853,123,82,1.0,,10086,1.5,0.010086,10.982421875,False,False,False,False,False,True,0,1,2,0,0.0,Q2
27_em_123,\int 2 x ^ { - 2 } d x,123,True,10,22,False,27_em_123_0.bmp,170,102,L,BMP,18622,0.9184544682502747,0.9184544405997693,170,102,1.0,,17340,1.6666666666666667,0.01734,18.185546875,False,False,False,False,False,True,0,1,1,0,0.0,Q2
27_em_124,a \div b,124,True,3,8,False,27_em_124_0.bmp,201,95,L,BMP,20458,0.9261586666107178,0.9261586802827966,201,95,1.0,,19095,2.1157894736842104,0.019095,19.978515625,False,False,False,False,False,True,0,0,1,0,0.0,Q1 corta
28_em_125,\frac { 2 } { \sqrt { 2 + \sqrt { 2 } } },125,True,15,41,False,28_em_125_0.bmp,248,151,L,BMP,38526,0.9219450950622559,0.9219450972014527,248,151,1.0,,37448,1.6423841059602649,0.037448,37.623046875,False,False,False,False,False,True,0,3,3,0,0.0,Q3
28_em_126,\frac { \sum _ { k = 1 } ^ { N } k ^ { 2 } } { a },126,True,22,50,False,28_em_126_0.bmp,324,215,L,BMP,70738,0.942664384841919,0.9426643697961528,324,215,1.0,,69660,1.5069767441860464,0.06966,69.080078125,False,True,False,False,False,True,0,2,2,0,0.0,Q3
28_em_127,"X , X _ { t }",127,True,7,13,False,28_em_127_0.bmp,208,77,L,BMP,17094,0.9389985203742981,0.9389985014985015,208,77,1.0,,16016,2.7012987012987013,0.016016,16.693359375,False,False,False,False,False,True,0,1,0,0,0.0,Q2
28_em_128,\frac { x ^ { 2 } } { 9 } - \frac { y ^ { 2 } } { 4 9 } = 1,128,True,26,59,False,28_em_128_0.bmp,599,190,L,BMP,115078,0.9624022245407104,0.9624022493629734,599,190,1.0,,113810,3.1526315789473682,0.11381,112.380859375,False,False,False,True,False,True,0,2,2,0,0.0,Q4 larga
28_em_129,- \frac { 1 } { \sqrt { 2 } } ( \frac { b } { \sqrt { 2 } } - 0 ),129,True,25,65,False,28_em_129_0.bmp,308,105,L,BMP,33418,0.9230673909187317,0.9230674087816945,308,105,1.0,,32340,2.933333333333333,0.03234,32.634765625,False,False,False,False,False,True,0,2,4,0,0.0,Q4 larga
28_em_130,\log x + \log y = \log x y,130,True,9,26,False,28_em_130_0.bmp,509,112,L,BMP,58422,0.939745306968689,0.9397452989054168,509,112,1.0,,57008,4.544642857142857,0.057008,57.052734375,False,False,False,False,False,True,0,0,3,0,0.0,Q2
28_em_131,z y + 2 z y + 2 z + 2 y,131,True,12,23,False,28_em_131_0.bmp,426,101,L,BMP,44306,0.934272289276123,0.9342723004694836,426,101,1.0,,43026,4.217821782178218,0.043026,43.267578125,False,False,False,False,False,True,0,0,0,0,0.0,Q2
28_em_132,S / V,132,True,3,5,False,28_em_132_0.bmp,82,67,L,BMP,6706,0.9015289545059204,0.901528940662541,82,67,1.0,,5494,1.2238805970149254,0.005494,6.548828125,False,False,False,False,False,True,0,0,0,0,0.0,Q1 corta
28_em_133,3 = \frac { 3 } { 2 } ( 3 ^ { 1 } - 1 ) = 3,133,True,20,43,False,28_em_133_0.bmp,357,105,L,BMP,38878,0.9395758509635925,0.9395758303321329,357,105,1.0,,37485,3.4,0.037485,37.966796875,False,False,False,False,False,True,0,1,1,0,0.0,Q3
28_em_134,\frac { n _ { A } } { n },134,True,11,25,False,28_em_134_0.bmp,191,143,L,BMP,28534,0.9369531273841858,0.9369530992567642,191,143,1.0,,27313,1.3356643356643356,0.027313,27.865234375,False,False,False,False,False,True,0,2,1,0,0.0,Q2
28_em_135,e _ { 2 } - 2 e _ { 1 },135,True,12,23,False,28_em_135_0.bmp,414,128,L,BMP,54326,0.9550875425338745,0.9550875603864735,414,128,1.0,,52992,3.234375,0.052992,53.052734375,False,False,False,False,False,True,0,1,0,0,0.0,Q2
28_em_136,\pi _ { t + 1 },136,True,7,15,False,28_em_136_0.bmp,144,83,L,BMP,13030,0.9236111044883728,0.9236111111111112,144,83,1.0,,11952,1.7349397590361446,0.011952,12.724609375,False,False,False,False,False,True,0,1,1,0,0.0,Q2
28_em_137,"3 , 4 , 5 , 6 , \ldots",137,True,9,22,False,28_em_137_0.bmp,829,117,L,BMP,98422,0.9694101810455322,0.969410163620055,829,117,1.0,,96993,7.085470085470085,0.096993,96.115234375,True,False,True,False,False,True,0,0,1,0,0.0,Q2
28_em_138,R _ { 0 } ^ { 0 },138,True,9,17,False,28_em_138_0.bmp,80,75,L,BMP,7078,0.8741666674613953,0.8741666666666666,80,75,1.0,,6000,1.0666666666666667,0.006,6.912109375,False,False,False,False,False,True,0,1,0,0,0.0,Q2
28_em_139,x y x + x y + y x + y = x ^ { 2 } y + x y + x y + y,139,True,26,51,False,28_em_139_0.bmp,641,96,L,BMP,62902,0.9128314852714539,0.9128315132605305,641,96,1.0,,61536,6.677083333333333,0.061536,61.427734375,False,False,False,False,False,True,0,1,0,0,0.0,Q4 larga
28_em_140,3 ( - 5 ) ^ { 2 } + 3 ( - 5 - 2 ) - ( - 5 ) ( 2 ) ^ { 2 },140,True,29,57,False,28_em_140_0.bmp,501,95,L,BMP,48958,0.926504909992218,0.9265048849669083,501,95,1.0,,47595,5.273684210526316,0.047595,47.810546875,False,False,False,False,False,True,0,1,0,0,0.0,Q4 larga
28_em_141,\frac { 2 A B } { A + B },141,True,11,25,False,28_em_141_0.bmp,190,126,L,BMP,25270,0.8988721966743469,0.8988721804511278,190,126,1.0,,23940,1.507936507936508,0.02394,24.677734375,False,False,False,False,False,True,0,1,1,0,0.0,Q2
28_em_142,\frac { 4 4 4 6 7 } { 3 8 9 7 3 },142,True,15,33,False,28_em_142_0.bmp,243,129,L,BMP,32554,0.8889846205711365,0.8889845918269691,243,129,1.0,,31347,1.8837209302325582,0.031347,31.791015625,False,False,False,False,False,True,0,1,1,0,0.0,Q3
28_em_143,[ [ S ] ] = [ S ],143,True,9,17,False,28_em_143_0.bmp,271,73,L,BMP,20934,0.9115907549858093,0.9115907597432139,271,73,1.0,,19783,3.712328767123288,0.019783,20.443359375,False,False,False,False,False,True,0,0,0,0,0.0,Q2
28_em_144,\sum _ { i } k _ { i },144,True,10,22,False,28_em_144_0.bmp,208,126,L,BMP,27286,0.9384539127349854,0.9384539072039072,208,126,1.0,,26208,1.6507936507936507,0.026208,26.646484375,False,False,False,False,False,True,0,1,1,0,0.0,Q2
28_em_145,f ( x ) = \frac { \infty } { \infty },145,True,12,37,False,28_em_145_0.bmp,245,93,L,BMP,24142,0.9076146483421326,0.9076146587667325,245,93,1.0,,22785,2.6344086021505375,0.022785,23.576171875,False,False,False,False,False,True,0,1,3,0,0.0,Q2
28_em_146,\frac { 1 9 9 } { 1 1 },146,True,10,23,False,28_em_146_0.bmp,131,92,L,BMP,13222,0.9127115607261658,0.9127115831397279,131,92,1.0,,12052,1.423913043478261,0.012052,12.912109375,False,False,False,False,False,True,0,1,1,0,0.0,Q2
28_em_147,[ B ],147,True,3,5,False,28_em_147_0.bmp,87,65,L,BMP,6798,0.8802829384803772,0.8802829354553493,87,65,1.0,,5655,1.3384615384615384,0.005655,6.638671875,False,False,False,False,False,True,0,0,0,0,0.0,Q1 corta
28_em_148,x ( t ) = x _ { 1 } ( t ) + x _ { 2 } ( t ),148,True,22,43,False,28_em_148_0.bmp,432,86,L,BMP,38230,0.9164782762527466,0.9164782515073213,432,86,1.0,,37152,5.023255813953488,0.037152,37.333984375,False,False,False,False,False,True,0,1,0,0,0.0,Q3
28_em_149,\frac { 1 } { x + y } - \frac { 1 } { x - y } = \frac { - 2 y } { x ^ { 2 } - y ^ { 2 } },149,True,39,89,False,28_em_149_0.bmp,507,140,L,BMP,72198,0.9341786503791809,0.9341786418709496,507,140,1.0,,70980,3.6214285714285714,0.07098,70.505859375,False,False,False,False,False,True,0,2,3,0,0.0,Q4 larga
29_em_150,6 0 ^ { o },150,True,6,11,False,29_em_150_0.bmp,100,79,L,BMP,8978,0.8943037986755371,0.8943037974683544,100,79,1.0,,7900,1.2658227848101267,0.0079,8.767578125,False,False,False,False,False,True,0,1,0,0,0.0,Q1 corta
29_em_151,P a,151,True,2,3,False,29_em_151_0.bmp,84,73,L,BMP,7210,0.9018265008926392,0.9018264840182648,84,73,1.0,,6132,1.1506849315068493,0.006132,7.041015625,False,False,False,False,False,True,0,0,0,0,0.0,Q1 corta
29_em_152,\sqrt { - n } = i \sqrt { n },152,True,11,29,False,29_em_152_0.bmp,234,70,L,BMP,17598,0.9037240743637085,0.9037240537240537,234,70,1.0,,16380,3.342857142857143,0.01638,17.185546875,False,False,False,False,False,True,0,1,2,0,0.0,Q2
29_em_153,( a - b ) ^ { 2 } = a ^ { 2 } - 2 a b + b ^ { 2 },153,True,25,49,False,29_em_153_0.bmp,536,109,L,BMP,59502,0.9396994113922119,0.9396994385868821,536,109,1.0,,58424,4.91743119266055,0.058424,58.107421875,False,False,False,False,False,True,0,1,0,0,0.0,Q4 larga
29_em_154,\frac { 4 z - 5 } { ( z - 1 ) ( z - 2 ) },154,True,19,41,False,29_em_154_0.bmp,215,139,L,BMP,31102,0.8988455533981323,0.8988455747030283,215,139,1.0,,29885,1.5467625899280575,0.029885,30.373046875,False,False,False,False,False,True,0,1,1,0,0.0,Q3
29_em_155,z ^ { 5 } + z = z,155,True,9,17,False,29_em_155_0.bmp,310,107,L,BMP,34462,0.9431112408638,0.9431112451009949,310,107,1.0,,33170,2.897196261682243,0.03317,33.654296875,False,False,False,False,False,True,0,1,0,0,0.0,Q2
29_em_156,"( 2 , 2 , 2 , 0 )",156,True,9,17,False,29_em_156_0.bmp,193,90,L,BMP,18718,0.9080598950386047,0.9080598733448474,193,90,1.0,,17370,2.1444444444444444,0.01737,18.279296875,False,False,False,False,False,True,0,0,0,0,0.0,Q2
29_em_157,y = y \prime,157,True,4,12,False,29_em_157_0.bmp,130,88,L,BMP,12694,0.9208915829658508,0.9208916083916084,130,88,1.0,,11440,1.4772727272727273,0.01144,12.396484375,False,False,False,False,False,True,0,0,1,0,0.0,Q1 corta
29_em_158,\alpha ^ { 4 } + \alpha ^ { 6 } + \alpha ^ { 7 } + \alpha ^ { 9 },158,True,23,65,False,29_em_158_0.bmp,576,112,L,BMP,65590,0.9428943395614624,0.9428943452380952,576,112,1.0,,64512,5.142857142857143,0.064512,64.052734375,False,False,False,False,False,True,0,1,4,0,0.0,Q3
29_em_159,1 8,159,True,2,3,False,29_em_159_0.bmp,70,55,L,BMP,5038,0.874805212020874,0.8748051948051948,70,55,1.0,,3850,1.2727272727272727,0.00385,4.919921875,False,False,False,False,False,True,0,0,0,0,0.0,Q1 corta
29_em_160,\sum a _ { j } x _ { j },160,True,11,24,False,29_em_160_0.bmp,240,80,L,BMP,20278,0.9110937714576721,0.91109375,240,80,1.0,,19200,3.0,0.0192,19.802734375,False,False,False,False,False,True,0,1,1,0,0.0,Q2
29_em_161,f ( z _ { 0 } ) = \lim _ { z \rightarrow z _ { 0 } } f ( z ),161,True,24,60,False,29_em_161_0.bmp,250,99,L,BMP,26026,0.8968484997749329,0.8968484848484849,250,99,1.0,,24750,2.525252525252525,0.02475,25.416015625,False,False,False,False,False,True,0,2,2,0,0.0,Q4 larga
29_em_162,\frac { f \prime ( x ) } { g \prime ( x ) },162,True,15,43,False,29_em_162_0.bmp,154,156,L,BMP,25414,0.9068015217781067,0.9068015318015318,154,156,1.0,,24024,0.9871794871794872,0.024024,24.818359375,False,False,False,False,False,True,0,1,3,0,0.0,Q3
29_em_163,C _ { t } = C + C = 2 C,163,True,12,23,False,29_em_163_0.bmp,331,77,L,BMP,26642,0.9340840578079224,0.9340840428453722,331,77,1.0,,25487,4.298701298701299,0.025487,26.017578125,False,False,False,False,False,True,0,1,0,0,0.0,Q2
29_em_164,\cos \pi z,164,True,3,10,False,29_em_164_0.bmp,203,69,L,BMP,15154,0.9031912684440613,0.903191261512101,203,69,1.0,,14007,2.9420289855072466,0.014007,14.798828125,False,False,False,False,False,True,0,0,2,0,0.0,Q1 corta
29_em_165,7 x ^ { 7 - 1 } + 4 x ^ { 4 - 1 } + 1 x ^ { 1 - 1 },165,True,26,51,False,29_em_165_0.bmp,596,108,L,BMP,65446,0.948965311050415,0.9489653243847874,596,108,1.0,,64368,5.518518518518518,0.064368,63.912109375,False,False,False,False,False,True,0,1,0,0,0.0,Q4 larga
29_em_166,\int \frac { 3 x + 1 } { x ^ { 2 } + x } d x,166,True,19,44,False,29_em_166_0.bmp,305,137,L,BMP,43274,0.9305492639541626,0.9305492401579514,305,137,1.0,,41785,2.2262773722627736,0.041785,42.259765625,False,False,False,False,False,True,0,2,2,0,0.0,Q3
29_em_167,\cos ( n x ) = 2 \cos ( x ) \cos [ ( n - 1 ) x ] - \cos [ ( n - 2 ) x ],167,True,30,71,False,29_em_167_0.bmp,717,117,L,BMP,85318,0.9262239336967468,0.92622393877624,717,117,1.0,,83889,6.128205128205129,0.083889,83.318359375,False,False,False,False,False,True,0,0,4,0,0.0,Q4 larga
29_em_169,\frac { d f } { d x } = \frac { 1 } { \frac { d x } { d f } },168,True,25,61,False,29_em_169_0.bmp,271,142,L,BMP,39702,0.9209500551223755,0.9209500545709682,271,142,1.0,,38482,1.908450704225352,0.038482,38.771484375,False,False,False,False,False,True,0,2,3,0,0.0,Q4 larga
29_em_170,E ( t ) \leq E ( 0 ),169,True,9,20,False,29_em_170_0.bmp,165,76,L,BMP,13846,0.8887559771537781,0.888755980861244,165,76,1.0,,12540,2.1710526315789473,0.01254,13.521484375,False,False,False,False,False,True,0,0,1,0,0.0,Q2
29_em_171,\lim _ { t \rightarrow c } a _ { 1 } ( t ) = a _ { 1 },170,True,21,54,False,29_em_171_0.bmp,325,117,L,BMP,39454,0.9332281351089478,0.9332281393819856,325,117,1.0,,38025,2.7777777777777777,0.038025,38.529296875,False,False,False,False,False,True,0,1,2,0,0.0,Q3
29_em_172,n \geq 0,171,True,3,8,False,29_em_172_0.bmp,193,74,L,BMP,15582,0.9273210763931274,0.9273211034869066,193,74,1.0,,14282,2.608108108108108,0.014282,15.216796875,False,False,False,False,False,True,0,0,1,0,0.0,Q1 corta
29_em_173,\frac { x ^ { 2 } + 1 3 x + 4 0 } { 2 x ^ { 3 } + 2 7 x ^ { 2 } + 1 1 1 x + 1 4 0 },172,True,40,83,False,29_em_173_0.bmp,825,209,L,BMP,174130,0.9493750929832458,0.9493750906191097,825,209,1.0,,172425,3.9473684210526314,0.172425,170.048828125,True,True,False,True,False,True,0,2,1,0,0.0,Q4 larga
29_em_174,\lim \frac { | a _ { n + 1 } x | } { | a _ { n } | } < 1,173,True,25,56,False,29_em_174_0.bmp,316,154,L,BMP,49742,0.9359485507011414,0.9359485451257603,316,154,1.0,,48664,2.051948051948052,0.048664,48.576171875,False,False,False,False,False,True,0,2,2,0,0.0,Q4 larga
31_em_175,\lim _ { x \rightarrow c } f ( x ) = f ( c ),174,True,16,44,False,31_em_175_0.bmp,434,149,L,BMP,66042,0.9443447589874268,0.9443447870596604,434,149,1.0,,64666,2.912751677852349,0.064666,64.494140625,False,False,False,False,False,True,0,1,2,0,0.0,Q3
31_em_176,( \frac { \pi } { \sqrt { 2 } } ),175,True,12,33,False,31_em_176_0.bmp,106,87,L,BMP,10474,0.8731294870376587,0.8731294729993494,106,87,1.0,,9222,1.2183908045977012,0.009222,10.228515625,False,False,False,False,False,True,0,2,3,0,0.0,Q2
31_em_177,\alpha ^ { - 1 },176,True,6,16,False,31_em_177_0.bmp,127,118,L,BMP,16182,0.9452155232429504,0.9452155344988656,127,118,1.0,,14986,1.076271186440678,0.014986,15.802734375,False,False,False,False,False,True,0,1,1,0,0.0,Q1 corta
31_em_178,q + w,177,True,3,5,False,31_em_178_0.bmp,162,86,L,BMP,15182,0.9318116307258606,0.9318116566178581,162,86,1.0,,13932,1.8837209302325582,0.013932,14.826171875,False,False,False,False,False,True,0,0,0,0,0.0,Q1 corta
31_em_180,x ^ { 5 } + y ^ { 5 } - 5 x y + 1 = 0,178,True,19,37,False,31_em_180_0.bmp,855,134,L,BMP,115782,0.9649733901023865,0.9649733787204329,855,134,1.0,,114570,6.380597014925373,0.11457,113.068359375,True,False,False,True,False,True,0,1,0,0,0.0,Q3
31_em_181,\frac { a z ^ { - 1 } } { ( 1 - a z ^ { - 1 } ) ^ { 2 } },179,True,27,57,False,31_em_181_0.bmp,379,227,L,BMP,87338,0.9543895721435547,0.9543895946904095,379,227,1.0,,86033,1.669603524229075,0.086033,85.291015625,False,True,False,False,False,True,0,2,1,0,0.0,Q4 larga
31_em_182,( Y ) ( 1 ) = ( Y ) ( \frac { Y } { Y } ),180,True,19,41,False,31_em_182_0.bmp,430,117,L,BMP,51622,0.9461737275123596,0.9461737229179089,430,117,1.0,,50310,3.675213675213675,0.05031,50.412109375,False,False,False,False,False,True,0,1,1,0,0.0,Q3
