id,archivo_modelo1,archivo_modelo2,bytes_modelo1,bytes_modelo2,ancho_modelo1,alto_modelo1,ancho_modelo2,alto_modelo2,modo_modelo1,modo_modelo2,sha256_modelo1,sha256_modelo2,hash_igual,misma_forma_pixeles,pixeles_iguales,mae_pixeles,max_diferencia_pixel,mismas_dimensiones,mismo_tamano_bytes
26_em_93,26_em_93_0.bmp,26_em_93.bmp,16378,16378,201,75,201,75,L,L,6c26585416da3a88ed3783e3b84fc8422fea0f8f462b46ab91cfddf72add1730,6c26585416da3a88ed3783e3b84fc8422fea0f8f462b46ab91cfddf72add1730,True,True,True,0.0,0,True,True
26_em_94,26_em_94_0.bmp,26_em_94.bmp,36010,36010,281,123,281,123,L,L,12246e87719f29fdd7985397df0de5c526d51a9e1c4e55d6d81409e8313d18f2,12246e87719f29fdd7985397df0de5c526d51a9e1c4e55d6d81409e8313d18f2,True,True,True,0.0,0,True,True
26_em_95,26_em_95_0.bmp,26_em_95.bmp,19006,19006,216,83,216,83,L,L,385dbd1ec5fd939fe3427408ebd3f21a6b280513dc00af77fa02e84c39a7affe,385dbd1ec5fd939fe3427408ebd3f21a6b280513dc00af77fa02e84c39a7affe,True,True,True,0.0,0,True,True
26_em_96,26_em_96_0.bmp,26_em_96.bmp,35350,35350,269,126,269,126,L,L,89bd8f58c86c21dbce7bcb20cd2ae8d2918bee916a3c1c02e7c7087c0936bea6,89bd8f58c86c21dbce7bcb20cd2ae8d2918bee916a3c1c02e7c7087c0936bea6,True,True,True,0.0,0,True,True
26_em_97,26_em_97_0.bmp,26_em_97.bmp,23078,23078,217,100,217,100,L,L,8c57fa64e99364f2e01521d1ed3a1affa5ae826c3bd34dbbb14291a1d009ad1b,8c57fa64e99364f2e01521d1ed3a1affa5ae826c3bd34dbbb14291a1d009ad1b,True,True,True,0.0,0,True,True
26_em_98,26_em_98_0.bmp,26_em_98.bmp,25670,25670,229,106,229,106,L,L,dcbd95154799b44ba57c9b8ee8611f5ac4759f7925e25b9348365db969e0a47d,dcbd95154799b44ba57c9b8ee8611f5ac4759f7925e25b9348365db969e0a47d,True,True,True,0.0,0,True,True
26_em_99,26_em_99_0.bmp,26_em_99.bmp,68150,68150,509,131,509,131,L,L,44e53f974379f8de31ba03d823f6de1c5675158e80f00c8d5a7b8a5ed7560751,44e53f974379f8de31ba03d823f6de1c5675158e80f00c8d5a7b8a5ed7560751,True,True,True,0.0,0,True,True
27_em_100,27_em_100_0.bmp,27_em_100.bmp,6094,6094,76,66,76,66,L,L,50a6a7385469ff546404d64f9d039a52ae6435e95614c43bed729b9bd2caeba0,50a6a7385469ff546404d64f9d039a52ae6435e95614c43bed729b9bd2caeba0,True,True,True,0.0,0,True,True
27_em_101,27_em_101_0.bmp,27_em_101.bmp,35222,35222,386,88,386,88,L,L,124ec176b78ad22c61ef692ec656ab9d05fac1e538918821eca72fc936e3f38a,124ec176b78ad22c61ef692ec656ab9d05fac1e538918821eca72fc936e3f38a,True,True,True,0.0,0,True,True
27_em_102,27_em_102_0.bmp,27_em_102.bmp,26278,26278,240,105,240,105,L,L,8e4bda2f2370416116abed38f71e97462b1a0f9cc4a3d2110302c0afe22bff61,8e4bda2f2370416116abed38f71e97462b1a0f9cc4a3d2110302c0afe22bff61,True,True,True,0.0,0,True,True
27_em_103,27_em_103_0.bmp,27_em_103.bmp,11374,11374,130,78,130,78,L,L,e24fee716d060af252b3c014abda8bd6d6dd68aef620f4f1cacba61ac20d3dd1,e24fee716d060af252b3c014abda8bd6d6dd68aef620f4f1cacba61ac20d3dd1,True,True,True,0.0,0,True,True
27_em_104,27_em_104_0.bmp,27_em_104.bmp,17038,17038,226,70,226,70,L,L,2590a1df8fffa59f0d58b32c1818df0587b4f19047d75b0fa13b259105ad65ff,2590a1df8fffa59f0d58b32c1818df0587b4f19047d75b0fa13b259105ad65ff,True,True,True,0.0,0,True,True
27_em_105,27_em_105_0.bmp,27_em_105.bmp,19726,19726,249,74,249,74,L,L,ef394638e36d7dac838e3a5fbab914b97e772dbce77c7c161f65103296ad9fc3,ef394638e36d7dac838e3a5fbab914b97e772dbce77c7c161f65103296ad9fc3,True,True,True,0.0,0,True,True
27_em_106,27_em_106_0.bmp,27_em_106.bmp,38594,38594,449,83,449,83,L,L,b61eac54cf82636b6a31dde1eb44d5a8b73cdc024538248e5ce1c67539a48db2,b61eac54cf82636b6a31dde1eb44d5a8b73cdc024538248e5ce1c67539a48db2,True,True,True,0.0,0,True,True
27_em_107,27_em_107_0.bmp,27_em_107.bmp,42838,42838,347,120,347,120,L,L,578cce0650a7c1cdf7570e45ece200d7c2113e36f0f31dec2b999ba5e53873b7,578cce0650a7c1cdf7570e45ece200d7c2113e36f0f31dec2b999ba5e53873b7,True,True,True,0.0,0,True,True
27_em_108,27_em_108_0.bmp,27_em_108.bmp,7478,7478,97,64,97,64,L,L,00a8a5ce87778ef9cfccad6d6dc727e6f1cd11419b0fea375c86bd2699b519d2,00a8a5ce87778ef9cfccad6d6dc727e6f1cd11419b0fea375c86bd2699b519d2,True,True,True,0.0,0,True,True
27_em_109,27_em_109_0.bmp,27_em_109.bmp,35530,35530,345,99,345,99,L,L,edccaae30d9017ac03e02d6e47b2a311ac1a8a170ad9bc74c62a43174d896077,edccaae30d9017ac03e02d6e47b2a311ac1a8a170ad9bc74c62a43174d896077,True,True,True,0.0,0,True,True
27_em_110,27_em_110_0.bmp,27_em_110.bmp,39454,39454,491,78,491,78,L,L,b4eb5cfb0044f0224bc676ed5332b3393886845e0b10767577c4422543ed04f1,b4eb5cfb0044f0224bc676ed5332b3393886845e0b10767577c4422543ed04f1,True,True,True,0.0,0,True,True
27_em_111,27_em_111_0.bmp,27_em_111.bmp,100782,100782,821,121,821,121,L,L,3b4c1d885116b2f43e9023e3e59e201395fe52454b63a36498858ab2c9ff3eec,3b4c1d885116b2f43e9023e3e59e201395fe52454b63a36498858ab2c9ff3eec,True,True,True,0.0,0,True,True
27_em_112,27_em_112_0.bmp,27_em_112.bmp,5366,5366,64,67,64,67,L,L,44f99a643d5862990dcd9539b1a4ffb35c75c0bd8eb3d1186cca5178166d7ad5,44f99a643d5862990dcd9539b1a4ffb35c75c0bd8eb3d1186cca5178166d7ad5,True,True,True,0.0,0,True,True
27_em_113,27_em_113_0.bmp,27_em_113.bmp,49354,49354,321,149,321,149,L,L,05fc65ceb3e882730d990a6ef3b4c7b016d593c60005d992dd5f3b38e9aa342f,05fc65ceb3e882730d990a6ef3b4c7b016d593c60005d992dd5f3b38e9aa342f,True,True,True,0.0,0,True,True
27_em_114,27_em_114_0.bmp,27_em_114.bmp,24014,24014,186,122,186,122,L,L,22211d8cf022a4b057c16b8f37bc4c6ee96e6956f6602ccfdfa4e21b0a869171,22211d8cf022a4b057c16b8f37bc4c6ee96e6956f6602ccfdfa4e21b0a869171,True,True,True,0.0,0,True,True
27_em_115,27_em_115_0.bmp,27_em_115.bmp,6198,6198,79,64,79,64,L,L,4805ec6d936516a3b0577d0e49892360e3b346a06286cee72544f7bd877836fe,4805ec6d936516a3b0577d0e49892360e3b346a06286cee72544f7bd877836fe,True,True,True,0.0,0,True,True
27_em_116,27_em_116_0.bmp,27_em_116.bmp,40858,40858,468,85,468,85,L,L,7f92815f5765c1dc46d81f929b1f190217de876818111a1fc30c736fefdc0a94,7f92815f5765c1dc46d81f929b1f190217de876818111a1fc30c736fefdc0a94,True,True,True,0.0,0,True,True
27_em_117,27_em_117_0.bmp,27_em_117.bmp,53214,53214,529,98,529,98,L,L,e31e437fbed0413ca3f3f4a493e30500005eff88763516a8a615bd8810e234b8,e31e437fbed0413ca3f3f4a493e30500005eff88763516a8a615bd8810e234b8,True,True,True,0.0,0,True,True
27_em_118,27_em_118_0.bmp,27_em_118.bmp,19222,19222,213,84,213,84,L,L,7e41f84827f8b77295003b8c5e2524690fb7d9a6bb3ed348ff9e6ee306fc2bd2,7e41f84827f8b77295003b8c5e2524690fb7d9a6bb3ed348ff9e6ee306fc2bd2,True,True,True,0.0,0,True,True
27_em_119,27_em_119_0.bmp,27_em_119.bmp,12774,12774,169,68,169,68,L,L,c48f969ee9ea068f24656e2389db3e2f024ba5800e58b3d6aa5c1845577cc2e5,c48f969ee9ea068f24656e2389db3e2f024ba5800e58b3d6aa5c1845577cc2e5,True,True,True,0.0,0,True,True
27_em_120,27_em_120_0.bmp,27_em_120.bmp,5758,5758,69,65,69,65,L,L,e01fb20fd7663ebe4f65ada33db020c756cff250bc9a0e2bf9bcf8e813bf7404,e01fb20fd7663ebe4f65ada33db020c756cff250bc9a0e2bf9bcf8e813bf7404,True,True,True,0.0,0,True,True
27_em_121,27_em_121_0.bmp,27_em_121.bmp,80658,80658,692,115,692,115,L,L,d1ecf42ce65c5ed5f165bd77d666c851521dfafc4809addc38248596b585b891,d1ecf42ce65c5ed5f165bd77d666c851521dfafc4809addc38248596b585b891,True,True,True,0.0,0,True,True
27_em_122,27_em_122_0.bmp,27_em_122.bmp,11246,11246,123,82,123,82,L,L,9511081b89f7e5e804404208761ae7b6f4c31536b942001104fad842ce27b096,9511081b89f7e5e804404208761ae7b6f4c31536b942001104fad842ce27b096,True,True,True,0.0,0,True,True
27_em_123,27_em_123_0.bmp,27_em_123.bmp,18622,18622,170,102,170,102,L,L,25f6f1ca5800c86c495444906a1e36d6f1448256029a12e2d6a77a17ebfa8d92,25f6f1ca5800c86c495444906a1e36d6f1448256029a12e2d6a77a17ebfa8d92,True,True,True,0.0,0,True,True
27_em_124,27_em_124_0.bmp,27_em_124.bmp,20458,20458,201,95,201,95,L,L,e284715b13e853a91e0e5c5c324c40a4a20f7c28334c036527886bfb8caed941,e284715b13e853a91e0e5c5c324c40a4a20f7c28334c036527886bfb8caed941,True,True,True,0.0,0,True,True
28_em_125,28_em_125_0.bmp,28_em_125.bmp,38526,38526,248,151,248,151,L,L,149417df766f1b91480355245b151c4f9a4828eeb0ffc129267ecec35e4b6ef5,149417df766f1b91480355245b151c4f9a4828eeb0ffc129267ecec35e4b6ef5,True,True,True,0.0,0,True,True
28_em_126,28_em_126_0.bmp,28_em_126.bmp,70738,70738,324,215,324,215,L,L,a9a5c3328988ede5a58ad9dad38835341a7ed8f4f70fff7916c6a8401ef5d7cc,a9a5c3328988ede5a58ad9dad38835341a7ed8f4f70fff7916c6a8401ef5d7cc,True,True,True,0.0,0,True,True
28_em_127,28_em_127_0.bmp,28_em_127.bmp,17094,17094,208,77,208,77,L,L,225bf29f98e3c0713198cddd7706f00ca7d0ba1ce31a8091bd3abc48fc2e746b,225bf29f98e3c0713198cddd7706f00ca7d0ba1ce31a8091bd3abc48fc2e746b,True,True,True,0.0,0,True,True
28_em_128,28_em_128_0.bmp,28_em_128.bmp,115078,115078,599,190,599,190,L,L,927d9e748e2811a94eb2a30495f04adf640c97eb70e3e764a645564fa0481043,927d9e748e2811a94eb2a30495f04adf640c97eb70e3e764a645564fa0481043,True,True,True,0.0,0,True,True
28_em_129,28_em_129_0.bmp,28_em_129.bmp,33418,33418,308,105,308,105,L,L,47ff25bfa548f58772ab85f8ca201e8cbdc5ddb51284f7b5a35cd2989c56024f,47ff25bfa548f58772ab85f8ca201e8cbdc5ddb51284f7b5a35cd2989c56024f,True,True,True,0.0,0,True,True
28_em_130,28_em_130_0.bmp,28_em_130.bmp,58422,58422,509,112,509,112,L,L,512c27bb8495f523e727d22b2c7f8ac8dbd9a9bd3321d29d15ceacb4f2a6d3ab,512c27bb8495f523e727d22b2c7f8ac8dbd9a9bd3321d29d15ceacb4f2a6d3ab,True,True,True,0.0,0,True,True
28_em_131,28_em_131_0.bmp,28_em_131.bmp,44306,44306,426,101,426,101,L,L,dff91e8b01b49822f958e189eec43ca89b268b0e3bd60eb295e58d8f75c3d263,dff91e8b01b49822f958e189eec43ca89b268b0e3bd60eb295e58d8f75c3d263,True,True,True,0.0,0,True,True
28_em_132,28_em_132_0.bmp,28_em_132.bmp,6706,6706,82,67,82,67,L,L,50e4614717af162659b7aa0624b25ad74aed5d99055e5ba680d73c04b4b31c77,50e4614717af162659b7aa0624b25ad74aed5d99055e5ba680d73c04b4b31c77,True,True,True,0.0,0,True,True
28_em_133,28_em_133_0.bmp,28_em_133.bmp,38878,38878,357,105,357,105,L,L,898ea1a230ffa177f45ba54212a3796ec7c0487bd0f2abd38655fff7bcce3640,898ea1a230ffa177f45ba54212a3796ec7c0487bd0f2abd38655fff7bcce3640,True,True,True,0.0,0,True,True
28_em_134,28_em_134_0.bmp,28_em_134.bmp,28534,28534,191,143,191,143,L,L,2f0ddb826b62219fbb422e9d8f4700ac6c05f2123631b893c7406f969da6154b,2f0ddb826b62219fbb422e9d8f4700ac6c05f2123631b893c7406f969da6154b,True,True,True,0.0,0,True,True
28_em_135,28_em_135_0.bmp,28_em_135.bmp,54326,54326,414,128,414,128,L,L,3be29df7d3af9e5dc43c0fea3292c76e697ee2344f899f8fb41f858856bb796f,3be29df7d3af9e5dc43c0fea3292c76e697ee2344f899f8fb41f858856bb796f,True,True,True,0.0,0,True,True
28_em_136,28_em_136_0.bmp,28_em_136.bmp,13030,13030,144,83,144,83,L,L,049d16ca4f09af6cfb14f141dbdea0b20ad8f69aa99c74a04fdc6342795e582d,049d16ca4f09af6cfb14f141dbdea0b20ad8f69aa99c74a04fdc6342795e582d,True,True,True,0.0,0,True,True
28_em_137,28_em_137_0.bmp,28_em_137.bmp,98422,98422,829,117,829,117,L,L,39813630038ae9e964e23ed9757c3e2d0d633be6b859237ef449d100401696d4,39813630038ae9e964e23ed9757c3e2d0d633be6b859237ef449d100401696d4,True,True,True,0.0,0,True,True
28_em_138,28_em_138_0.bmp,28_em_138.bmp,7078,7078,80,75,80,75,L,L,673e76042bfff0de7f89bd7258b498eded4479ab27a67e536f97fe8b71ff074b,673e76042bfff0de7f89bd7258b498eded4479ab27a67e536f97fe8b71ff074b,True,True,True,0.0,0,True,True
28_em_139,28_em_139_0.bmp,28_em_139.bmp,62902,62902,641,96,641,96,L,L,703a33a087628a73c956c8c83b33a71c5dfcc83a39a53139e93ea167b25b84b6,703a33a087628a73c956c8c83b33a71c5dfcc83a39a53139e93ea167b25b84b6,True,True,True,0.0,0,True,True
28_em_140,28_em_140_0.bmp,28_em_140.bmp,48958,48958,501,95,501,95,L,L,5c91d85695530b7f760a94c92a1e0ec26c37c850fab6291f69266380adc93e05,5c91d85695530b7f760a94c92a1e0ec26c37c850fab6291f69266380adc93e05,True,True,True,0.0,0,True,True
28_em_141,28_em_141_0.bmp,28_em_141.bmp,25270,25270,190,126,190,126,L,L,e58ce0805df5a5d5c3f58dfd5c898da559444f9e20996035d1fa2a7d40e1d5be,e58ce0805df5a5d5c3f58dfd5c898da559444f9e20996035d1fa2a7d40e1d5be,True,True,True,0.0,0,True,True
28_em_142,28_em_142_0.bmp,28_em_142.bmp,32554,32554,243,129,243,129,L,L,de9a7cba87f82f6f1d0a5ab85c427043d621a1cb362f1262a1060be73c4b6dee,de9a7cba87f82f6f1d0a5ab85c427043d621a1cb362f1262a1060be73c4b6dee,True,True,True,0.0,0,True,True
28_em_143,28_em_143_0.bmp,28_em_143.bmp,20934,20934,271,73,271,73,L,L,66676f5b603eb0569407e47df15be8c2876c2c2dca8436eacd73ba4c7fe5c5e3,66676f5b603eb0569407e47df15be8c2876c2c2dca8436eacd73ba4c7fe5c5e3,True,True,True,0.0,0,True,True
28_em_144,28_em_144_0.bmp,28_em_144.bmp,27286,27286,208,126,208,126,L,L,a897ef47692ba24c7efc64f746c2e840b92e4fd1bbdeb237de2e940ca726efd0,a897ef47692ba24c7efc64f746c2e840b92e4fd1bbdeb237de2e940ca726efd0,True,True,True,0.0,0,True,True
28_em_145,28_em_145_0.bmp,28_em_145.bmp,24142,24142,245,93,245,93,L,L,5f9e80b83a1a3e2d68af14bd160ac6a35f7398401f964a484c54376bfae02170,5f9e80b83a1a3e2d68af14bd160ac6a35f7398401f964a484c54376bfae02170,True,True,True,0.0,0,True,True
28_em_146,28_em_146_0.bmp,28_em_146.bmp,13222,13222,131,92,131,92,L,L,06f5c84e972e1f0e71ac7f0b6483757f59cd60c94989eed0efc7c93bdcaf8930,06f5c84e972e1f0e71ac7f0b6483757f59cd60c94989eed0efc7c93bdcaf8930,True,True,True,0.0,0,True,True
28_em_147,28_em_147_0.bmp,28_em_147.bmp,6798,6798,87,65,87,65,L,L,7bb682f50cf1cc902e4f211304d440385641b0a4cad30e501ec9d23a22ba9356,7bb682f50cf1cc902e4f211304d440385641b0a4cad30e501ec9d23a22ba9356,True,True,True,0.0,0,True,True
28_em_148,28_em_148_0.bmp,28_em_148.bmp,38230,38230,432,86,432,86,L,L,39453f28f4d82b1fa2c1cbdc7d76f173fda603f40c1fa61761e8bd03ce845dcf,39453f28f4d82b1fa2c1cbdc7d76f173fda603f40c1fa61761e8bd03ce845dcf,True,True,True,0.0,0,True,True
28_em_149,28_em_149_0.bmp,28_em_149.bmp,72198,72198,507,140,507,140,L,L,519040c5bf477a1345b9b56af69e1b896f14370b31075df7c6bf054fc16e6355,519040c5bf477a1345b9b56af69e1b896f14370b31075df7c6bf054fc16e6355,True,True,True,0.0,0,True,True
29_em_150,29_em_150_0.bmp,29_em_150.bmp,8978,8978,100,79,100,79,L,L,dd637fc7dae3cc6232164487a7c90a0f4065f633cd09d3f7f5c79230fb6e9b54,dd637fc7dae3cc6232164487a7c90a0f4065f633cd09d3f7f5c79230fb6e9b54,True,True,True,0.0,0,True,True
29_em_151,29_em_151_0.bmp,29_em_151.bmp,7210,7210,84,73,84,73,L,L,1cc91696266b6f6a6f21867ee9def678e30e2f101054038a70403dc3f59a9218,1cc91696266b6f6a6f21867ee9def678e30e2f101054038a70403dc3f59a9218,True,True,True,0.0,0,True,True
29_em_152,29_em_152_0.bmp,29_em_152.bmp,17598,17598,234,70,234,70,L,L,29bf5b6952afa838aef975cdec727e5ff7a10c77a92ae7326fb9ac39933f655d,29bf5b6952afa838aef975cdec727e5ff7a10c77a92ae7326fb9ac39933f655d,True,True,True,0.0,0,True,True
29_em_153,29_em_153_0.bmp,29_em_153.bmp,59502,59502,536,109,536,109,L,L,29e2ee8448a6009eed16a8c4020754a1cc0b5a85d64a9545418d21961b605496,29e2ee8448a6009eed16a8c4020754a1cc0b5a85d64a9545418d21961b605496,True,True,True,0.0,0,True,True
29_em_154,29_em_154_0.bmp,29_em_154.bmp,31102,31102,215,139,215,139,L,L,a3cae69207da952a82315bb216a7cd74419cf9cd0625625130f850dac8a3d3ca,a3cae69207da952a82315bb216a7cd74419cf9cd0625625130f850dac8a3d3ca,True,True,True,0.0,0,True,True
29_em_155,29_em_155_0.bmp,29_em_155.bmp,34462,34462,310,107,310,107,L,L,97a8bd3b5398fa355cfdcbd36b2c32d84b7ef6c8d81ca9456bf310504e9f4560,97a8bd3b5398fa355cfdcbd36b2c32d84b7ef6c8d81ca9456bf310504e9f4560,True,True,True,0.0,0,True,True
29_em_156,29_em_156_0.bmp,29_em_156.bmp,18718,18718,193,90,193,90,L,L,2a839da6677ee4a6c1602c100f0a65cdfd106b4cc0178fe62259ec0b1794bf04,2a839da6677ee4a6c1602c100f0a65cdfd106b4cc0178fe62259ec0b1794bf04,True,True,True,0.0,0,True,True
29_em_157,29_em_157_0.bmp,29_em_157.bmp,12694,12694,130,88,130,88,L,L,2d545b09732e5db3b76330386b0b8b8b9696730c00fdac8e123571327d335962,2d545b09732e5db3b76330386b0b8b8b9696730c00fdac8e123571327d335962,True,True,True,0.0,0,True,True
29_em_158,29_em_158_0.bmp,29_em_158.bmp,65590,65590,576,112,576,112,L,L,53bf5c9f327f979a4cebfda390c59e0cfc1abc8c62d9f6c4e01b2aa2b6abb4fc,53bf5c9f327f979a4cebfda390c59e0cfc1abc8c62d9f6c4e01b2aa2b6abb4fc,True,True,True,0.0,0,True,True
29_em_159,29_em_159_0.bmp,29_em_159.bmp,5038,5038,70,55,70,55,L,L,18d52483c395ffb387ffd202debad71527ecb105ef425226615697d0f030733d,18d52483c395ffb387ffd202debad71527ecb105ef425226615697d0f030733d,True,True,True,0.0,0,True,True
29_em_160,29_em_160_0.bmp,29_em_160.bmp,20278,20278,240,80,240,80,L,L,53485884270a664dbeca343b0cff527cd8bfae8a45c5cf670a0cd3242f10811c,53485884270a664dbeca343b0cff527cd8bfae8a45c5cf670a0cd3242f10811c,True,True,True,0.0,0,True,True
29_em_161,29_em_161_0.bmp,29_em_161.bmp,26026,26026,250,99,250,99,L,L,f7899b1cd618e6953b990d09fa37ceae21e1d967f3e7af34455f3dea26b4a7c4,f7899b1cd618e6953b990d09fa37ceae21e1d967f3e7af34455f3dea26b4a7c4,True,True,True,0.0,0,True,True
29_em_162,29_em_162_0.bmp,29_em_162.bmp,25414,25414,154,156,154,156,L,L,45b20b1ac0b840e784114c02e37d64b9f2b793ba9a2570149cfe28b0c29430f3,45b20b1ac0b840e784114c02e37d64b9f2b793ba9a2570149cfe28b0c29430f3,True,True,True,0.0,0,True,True
29_em_163,29_em_163_0.bmp,29_em_163.bmp,26642,26642,331,77,331,77,L,L,13a34f205ad2869c0fd8b15d88ea44dcfe5c3a0fe68cc58c24bbc7fbe4700614,13a34f205ad2869c0fd8b15d88ea44dcfe5c3a0fe68cc58c24bbc7fbe4700614,True,True,True,0.0,0,True,True
29_em_164,29_em_164_0.bmp,29_em_164.bmp,15154,15154,203,69,203,69,L,L,fe66ad34eff7d2ad27763b5aa3b1eb9a5c3f314e12b02c7905888b44db25be89,fe66ad34eff7d2ad27763b5aa3b1eb9a5c3f314e12b02c7905888b44db25be89,True,True,True,0.0,0,True,True
29_em_165,29_em_165_0.bmp,29_em_165.bmp,65446,65446,596,108,596,108,L,L,8eb86565ca4f74e9028754bd054ec4f6bbaf1d1c28008b880fb02e687554700c,8eb86565ca4f74e9028754bd054ec4f6bbaf1d1c28008b880fb02e687554700c,True,True,True,0.0,0,True,True
29_em_166,29_em_166_0.bmp,29_em_166.bmp,43274,43274,305,137,305,137,L,L,c23ebcd3fd09a889d254180cb7452f82768987be4005122a2aa21a5ffa506c0b,c23ebcd3fd09a889d254180cb7452f82768987be4005122a2aa21a5ffa506c0b,True,True,True,0.0,0,True,True
29_em_167,29_em_167_0.bmp,29_em_167.bmp,85318,85318,717,117,717,117,L,L,9265de0a5166282c34326e640273a744ca3f9fa967bf287d4b2fd1f13569de5e,9265de0a5166282c34326e640273a744ca3f9fa967bf287d4b2fd1f13569de5e,True,True,True,0.0,0,True,True
29_em_169,29_em_169_0.bmp,29_em_169.bmp,39702,39702,271,142,271,142,L,L,df9cb24e71fd272275a401d0719f5ddc6425ea30f7d1896366485ddd44cda44d,df9cb24e71fd272275a401d0719f5ddc6425ea30f7d1896366485ddd44cda44d,True,True,True,0.0,0,True,True
29_em_170,29_em_170_0.bmp,29_em_170.bmp,13846,13846,165,76,165,76,L,L,0d6e4f1d400883e2d5f05182eaaa5ff8aaba2c0c4f8ab72bc0fc2fc0742dbc48,0d6e4f1d400883e2d5f05182eaaa5ff8aaba2c0c4f8ab72bc0fc2fc0742dbc48,True,True,True,0.0,0,True,True
29_em_171,29_em_171_0.bmp,29_em_171.bmp,39454,39454,325,117,325,117,L,L,253f575419f2b97fad9387c2d6df543938140d4ee479fb7d03f6c162b59b11a2,253f575419f2b97fad9387c2d6df543938140d4ee479fb7d03f6c162b59b11a2,True,True,True,0.0,0,True,True
29_em_172,29_em_172_0.bmp,29_em_172.bmp,15582,15582,193,74,193,74,L,L,50f6c56315b32f79f63a78ce2ff265de2b3fd7dc3defacf37ad6e9ec9125138f,50f6c56315b32f79f63a78ce2ff265de2b3fd7dc3defacf37ad6e9ec9125138f,True,True,True,0.0,0,True,True
29_em_173,29_em_173_0.bmp,29_em_173.bmp,174130,174130,825,209,825,209,L,L,d4cd133031a8c4c676f151e651a75993c754b6e82c6f4a4899c7bb5a3161bdc2,d4cd133031a8c4c676f151e651a75993c754b6e82c6f4a4899c7bb5a3161bdc2,True,True,True,0.0,0,True,True
29_em_174,29_em_174_0.bmp,29_em_174.bmp,49742,49742,316,154,316,154,L,L,43cc6fa75f0286915adc42f423c214ce01cf3eaa2dfc0938a0be622cd9f0e735,43cc6fa75f0286915adc42f423c214ce01cf3eaa2dfc0938a0be622cd9f0e735,True,True,True,0.0,0,True,True
31_em_175,31_em_175_0.bmp,31_em_175.bmp,66042,66042,434,149,434,149,L,L,f51c1f7de69c48edf543925733acea3e3f3f40141069fda438f25f62a558f579,f51c1f7de69c48edf543925733acea3e3f3f40141069fda438f25f62a558f579,True,True,True,0.0,0,True,True
31_em_176,31_em_176_0.bmp,31_em_176.bmp,10474,10474,106,87,106,87,L,L,39804a8f2c986bf6ed475ffb3004b55188e897338f588f9b1a9f3b4e08d1affe,39804a8f2c986bf6ed475ffb3004b55188e897338f588f9b1a9f3b4e08d1affe,True,True,True,0.0,0,True,True
31_em_177,31_em_177_0.bmp,31_em_177.bmp,16182,16182,127,118,127,118,L,L,d742038c75cd6cbd44490a27ab51528ec33763af5e652112b54ac5dfc34358a0,d742038c75cd6cbd44490a27ab51528ec33763af5e652112b54ac5dfc34358a0,True,True,True,0.0,0,True,True
31_em_178,31_em_178_0.bmp,31_em_178.bmp,15182,15182,162,86,162,86,L,L,b7658dc09c46f9b53bb17c5be55c4b6e58e34daa9d80c3dab4bcceed2d09e667,b7658dc09c46f9b53bb17c5be55c4b6e58e34daa9d80c3dab4bcceed2d09e667,True,True,True,0.0,0,True,True
31_em_180,31_em_180_0.bmp,31_em_180.bmp,115782,115782,855,134,855,134,L,L,13c9eaa3331b121fe1534db8a3d30bfba62aa0c26361b523e6cf4cb6eaa4c363,13c9eaa3331b121fe1534db8a3d30bfba62aa0c26361b523e6cf4cb6eaa4c363,True,True,True,0.0,0,True,True
31_em_181,31_em_181_0.bmp,31_em_181.bmp,87338,87338,379,227,379,227,L,L,7ea1a6da030453f31bac1ab5901b4ff3ce4124b5f5813a835caa0821bd5dc2d4,7ea1a6da030453f31bac1ab5901b4ff3ce4124b5f5813a835caa0821bd5dc2d4,True,True,True,0.0,0,True,True
31_em_182,31_em_182_0.bmp,31_em_182.bmp,51622,51622,430,117,430,117,L,L,579c4ae5230b7711f7ca105d0fdbe10f1991a178c88009ba311ed2e12574719f,579c4ae5230b7711f7ca105d0fdbe10f1991a178c88009ba311ed2e12574719f,True,True,True,0.0,0,True,True
31_em_183,31_em_183_0.bmp,31_em_183.bmp,32382,32382,344,91,344,91,L,L,57e8286d69eca551e5958b67a7f640e100c9b22300c20c0ccd05884be8ec7cae,57e8286d69eca551e5958b67a7f640e100c9b22300c20c0ccd05884be8ec7cae,True,True,True,0.0,0,True,True
31_em_184,31_em_184_0.bmp,31_em_184.bmp,77398,77398,422,180,422,180,L,L,9ee8b501800570608d68514d324d8a5bb00bfcb473cd1b2fba49fc7b10dd5438,9ee8b501800570608d68514d324d8a5bb00bfcb473cd1b2fba49fc7b10dd5438,True,True,True,0.0,0,True,True
31_em_185,31_em_185_0.bmp,31_em_185.bmp,26358,26358,318,79,318,79,L,L,f75a4643f1101c6534737d4a23681ab4ed56766b7cbd09762bc34f0c1830a6c7,f75a4643f1101c6534737d4a23681ab4ed56766b7cbd09762bc34f0c1830a6c7,True,True,True,0.0,0,True,True
31_em_187,31_em_187_0.bmp,31_em_187.bmp,6878,6878,98,58,98,58,L,L,ac51df2389c79b5ff87bd0b81dc7b38c20b784ca142b63bc00a5dc204eb720ae,ac51df2389c79b5ff87bd0b81dc7b38c20b784ca142b63bc00a5dc204eb720ae,True,True,True,0.0,0,True,True
